Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Portugal,839258,16991.0,800007,22260,74.0,1670.0,10832463.0,1064989.0,10171433.0,783,3.0,1055,-275,2021-05-08 18:16:00+00:00
Israel,838858,6375.0,831432,1051,87.0,693.0,14346755.0,1559839.0,9197590.0,30,1.0,101,-72,2021-05-08 18:16:00+00:00
Hungary,790564,28504.0,561119,200941,420.0,2957.0,5494198.0,569967.0,9639499.0,2917,207.0,14873,-12163,2021-05-08 18:16:00+00:00
Bangladesh,772127,11878.0,706833,53416,1114.0,72.0,5613979.0,33803.0,166078786.0,2967,82.0,4670,-1785,2021-05-08 18:16:00+00:00
Jordan,719233,9076.0,701191,8966,729.0,882.0,6824502.0,663287.0,10288909.0,1303,62.0,2990,-1749,2021-05-08 18:16:00+00:00
Serbia,699574,6539.0,658453,34582,135.0,751.0,3919856.0,450173.0,8707441.0,2333,40.0,4632,-2339,2021-05-08 18:16:00+00:00
Switzerland,670613,10704.0,601958,57951,205.0,1229.0,7088449.0,813991.0,8708265.0,1546,9.0,2281,-744,2021-05-08 18:16:00+00:00
Austria,630050,10374.0,601958,17718,405.0,1146.0,34299962.0,3790062.0,9049975.0,2566,41.0,4036,-1511,2021-05-08 18:16:00+00:00
Japan,626522,10702.0,551293,64527,1131.0,85.0,12353334.0,97928.0,126147280.0,10399,185.0,8724,1490,2021-05-08 18:16:00+00:00
UAE,534445,1610.0,514769,18066,,161.0,45667425.0,4570618.0,9991520.0,3501,6.0,3429,66,2021-05-08 18:16:00+00:00
Lebanon,532269,7460.0,481968,42841,453.0,1097.0,4097623.0,602641.0,6799448.0,1035,45.0,6585,-5595,2021-05-08 18:16:00+00:00
Morocco,513628,9064.0,500540,4024,128.0,243.0,6330343.0,169802.0,37280793.0,612,15.0,623,-26,2021-05-08 18:16:00+00:00
Malaysia,436944,1657.0,398723,36564,393.0,51.0,9980413.0,305055.0,32716812.0,9017,47.0,6168,2802,2021-05-08 18:16:00+00:00
Saudi Arabia,425442,7059.0,408676,9707,1319.0,200.0,17459285.0,494989.0,35272085.0,2036,27.0,2087,-78,2021-05-08 18:16:00+00:00
Bulgaria,409495,16886.0,347870,44739,570.0,2446.0,2577231.0,373300.0,6903920.0,1123,86.0,2381,-1344,2021-05-08 18:16:00+00:00
Ecuador,398921,19137.0,329582,50202,620.0,1071.0,1334841.0,74699.0,17869505.0,3594,119.0,0,3475,2021-05-08 18:16:00+00:00
Nepal,385890,3632.0,298765,83493,,123.0,2615720.0,88431.0,29579317.0,17310,103.0,6275,10932,2021-05-08 18:16:00+00:00
Slovakia,385395,11990.0,367530,5875,260.0,2195.0,2717033.0,497453.0,5461888.0,735,70.0,1300,-635,2021-05-08 18:16:00+00:00
Belarus,367674,2622.0,358261,6791,,278.0,5976984.0,632707.0,9446682.0,2723,20.0,2730,-27,2021-05-08 18:16:00+00:00
Panama,366762,6258.0,356520,3984,105.0,1431.0,2448142.0,559938.0,4372167.0,398,3.0,376,19,2021-05-08 18:16:00+00:00
Greece,360577,10978.0,322282,27317,737.0,1058.0,8445689.0,813670.0,10379746.0,5132,131.0,1316,3685,2021-05-08 18:16:00+00:00
Croatia,343829,7424.0,325700,10705,235.0,1818.0,1871290.0,458231.0,4083725.0,2777,69.0,3945,-1237,2021-05-08 18:16:00+00:00
Kazakhstan,340239,3889.0,294162,42188,221.0,205.0,10455458.0,551252.0,18966765.0,2587,31.0,2333,223,2021-05-08 18:16:00+00:00
Azerbaijan,326056,4666.0,304580,16810,,457.0,3321511.0,325110.0,10216590.0,1371,31.0,3574,-2234,2021-05-08 18:16:00+00:00
Georgia,320830,4263.0,299500,17067,,1070.0,4344217.0,1090783.0,3982659.0,3111,36.0,1824,1251,2021-05-08 18:16:00+00:00
Tunisia,318236,11277.0,274270,32689,529.0,946.0,1350359.0,113254.0,11923323.0,1226,69.0,1765,-608,2021-05-08 18:16:00+00:00
Bolivia,316153,13182.0,259431,43540,158.0,1116.0,1235851.0,104665.0,11807685.0,1963,31.0,1363,569,2021-05-08 18:16:00+00:00
Palestine,300946,3338.0,283570,14038,102.0,642.0,1770081.0,340312.0,5201353.0,559,12.0,1984,-1437,2021-05-08 18:16:00+00:00
Paraguay,294233,6974.0,242915,44344,567.0,968.0,1139296.0,158089.0,7206670.0,2693,91.0,1875,727,2021-05-08 18:16:00+00:00
Kuwait,282981,1628.0,266917,14436,206.0,377.0,2388785.0,552453.0,4323963.0,1209,7.0,1387,-185,2021-05-08 18:16:00+00:00
Dominican Republic,269958,3517.0,230945,35496,229.0,321.0,1428975.0,130619.0,10940026.0,774,3.0,912,-141,2021-05-08 18:16:00+00:00
Costa Rica,265486,3365.0,212525,49596,433.0,655.0,1033203.0,201266.0,5133520.0,2392,24.0,1482,886,2021-05-08 18:16:00+00:00
Ethiopia,262217,3871.0,208314,50032,749.0,33.0,2615290.0,22284.0,117362028.0,1415,49.0,2856,-1490,2021-05-08 18:16:00+00:00
Denmark,258182,2497.0,244998,10687,30.0,430.0,42131769.0,7252206.0,5809511.0,1700,4.0,1280,416,2021-05-08 18:16:00+00:00
Lithuania,256906,4024.0,231841,21041,188.0,1496.0,2961273.0,1100885.0,2689901.0,2815,24.0,3145,-354,2021-05-08 18:16:00+00:00
Moldova,252604,5943.0,243195,3466,177.0,1476.0,1017286.0,252679.0,4025994.0,451,31.0,832,-412,2021-05-08 18:16:00+00:00
Ireland,252303,4919.0,234805,12579,33.0,987.0,4641879.0,931268.0,4984474.0,829,-2.0,819,12,2021-05-08 18:16:00+00:00
Slovenia,245793,4286.0,232389,9118,129.0,2061.0,1203360.0,578766.0,2079181.0,1237,4.0,1787,-554,2021-05-08 18:16:00+00:00
Egypt,235140,13779.0,175928,45433,90.0,133.0,2715258.0,26117.0,103963661.0,1125,65.0,811,249,2021-05-08 18:16:00+00:00
Guatemala,233696,7695.0,211572,14429,5.0,423.0,1298713.0,71376.0,18195353.0,1257,18.0,1203,36,2021-05-08 18:16:00+00:00
Armenia,219092,4225.0,204121,10746,,1424.0,1012538.0,341158.0,2967945.0,767,33.0,1848,-1114,2021-05-08 18:16:00+00:00
Honduras,218330,5585.0,81160,131585,561.0,556.0,648703.0,64626.0,10037725.0,735,83.0,577,75,2021-05-08 18:16:00+00:00
Uruguay,216146,3032.0,187153,25961,537.0,870.0,1885930.0,541320.0,3483946.0,2697,60.0,2647,-10,2021-05-08 18:16:00+00:00
Qatar,210603,502.0,200467,9634,261.0,179.0,1941171.0,691348.0,2807805.0,1133,9.0,2240,-1116,2021-05-08 18:16:00+00:00
Venezuela,205181,2263.0,187665,15253,316.0,80.0,3359014.0,118411.0,28367444.0,1124,19.0,1277,-172,2021-05-08 18:16:00+00:00
Bosnia and Herzegovina,200693,8790.0,164717,27186,,2693.0,922568.0,282697.0,3263454.0,340,28.0,1272,-960,2021-05-08 18:16:00+00:00
Oman,199344,2083.0,181696,15565,283.0,399.0,1550000.0,297163.0,5215985.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Bahrain,186403,674.0,173036,12693,101.0,385.0,4206579.0,2402112.0,1751200.0,1706,4.0,1030,672,2021-05-08 18:16:00+00:00
Libya,179697,3063.0,165931,10703,,441.0,972747.0,139957.0,6950315.0,504,4.0,427,73,2021-05-08 18:16:00+00:00
Nigeria,165340,2065.0,155454,7821,11.0,10.0,1939165.0,9215.0,210442777.0,39,0.0,30,9,2021-05-08 18:16:00+00:00
Kenya,163238,2883.0,111129,49226,190.0,53.0,1715038.0,31314.0,54769918.0,1140,33.0,649,458,2021-05-08 18:16:00+00:00
North Macedonia,153891,5079.0,137664,11148,124.0,2438.0,738012.0,354251.0,2083301.0,430,37.0,1119,-726,2021-05-08 18:16:00+00:00
Myanmar,142934,3210.0,132004,7720,,59.0,2587501.0,47287.0,54719008.0,60,0.0,5,55,2021-05-08 18:16:00+00:00
Albania,131666,2411.0,116126,13129,18.0,839.0,654521.0,227649.0,2875127.0,156,5.0,1764,-1613,2021-05-08 18:16:00+00:00
S. Korea,126745,1865.0,116881,7999,165.0,36.0,9089166.0,177154.0,51306656.0,701,5.0,859,-163,2021-05-08 18:16:00+00:00
Estonia,124901,1195.0,115699,8007,44.0,900.0,1323778.0,997352.0,1327293.0,754,8.0,1081,-335,2021-05-08 18:16:00+00:00
Algeria,123692,3315.0,86149,34228,28.0,74.0,230861.0,5186.0,44519649.0,219,8.0,142,69,2021-05-08 18:16:00+00:00
Latvia,123331,2208.0,112150,8973,81.0,1182.0,2381690.0,1274701.0,1868430.0,1822,30.0,1246,546,2021-05-08 18:16:00+00:00
Sri Lanka,123234,764.0,103098,19372,,36.0,2900769.0,134986.0,21489420.0,3810,19.0,2213,1578,2021-05-08 18:16:00+00:00
Norway,115988,767.0,88952,26269,27.0,141.0,5337838.0,978134.0,5457163.0,577,0.0,0,577,2021-05-08 18:16:00+00:00
Cuba,114912,722.0,108448,5742,118.0,64.0,3812673.0,336786.0,11320742.0,2198,21.0,2039,138,2021-05-08 18:16:00+00:00
Montenegro,98237,1536.0,94803,1898,64.0,2445.0,384874.0,612726.0,628134.0,195,10.0,308,-123,2021-05-08 18:16:00+00:00
Kyrgyzstan,98079,1649.0,91267,5163,70.0,249.0,1021960.0,154488.0,6615134.0,801,9.0,656,136,2021-05-08 18:16:00+00:00
Uzbekistan,93978,662.0,89703,3613,23.0,20.0,1377915.0,40671.0,33879305.0,802,5.0,728,69,2021-05-08 18:16:00+00:00
Ghana,92856,783.0,90480,1593,6.0,25.0,1108763.0,35065.0,31620038.0,28,0.0,18,10,2021-05-08 18:16:00+00:00
Zambia,92057,1257.0,90363,437,33.0,67.0,1436254.0,76327.0,18817059.0,111,1.0,99,11,2021-05-08 18:16:00+00:00
China,90746,4636.0,85810,300,1.0,3.0,160000000.0,111163.0,1439323776.0,7,0.0,15,-8,2021-05-08 18:16:00+00:00
Finland,88561,922.0,46000,41639,28.0,166.0,4630078.0,834545.0,5548028.0,483,3.0,0,480,2021-05-08 18:16:00+00:00
Thailand,81274,382.0,51419,29473,1138.0,5.0,8124896.0,116155.0,69948647.0,4463,46.0,4624,-207,2021-05-08 18:16:00+00:00
Cameroon,74946,1152.0,70497,3297,385.0,43.0,1518411.0,56025.0,27102385.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
El Salvador,70255,2146.0,65778,2331,31.0,329.0,934357.0,143439.0,6513963.0,258,3.0,247,8,2021-05-08 18:16:00+00:00
Mozambique,70138,820.0,67706,1612,38.0,26.0,525385.0,16422.0,31992056.0,30,1.0,10,19,2021-05-08 18:16:00+00:00
Cyprus,68766,332.0,39061,29373,59.0,273.0,5181292.0,4265112.0,1214808.0,324,4.0,0,320,2021-05-08 18:16:00+00:00
Luxembourg,68153,801.0,64943,2409,33.0,1262.0,2711542.0,4272951.0,634583.0,133,0.0,216,-83,2021-05-08 18:16:00+00:00
Afghanistan,61842,2686.0,54040,5116,1124.0,68.0,418191.0,10542.0,39667381.0,387,13.0,79,295,2021-05-08 18:16:00+00:00
Singapore,61331,31.0,60912,388,2.0,5.0,9906797.0,1682160.0,5889331.0,45,0.0,39,6,2021-05-08 18:16:00+00:00
Namibia,49893,683.0,47173,2037,45.0,265.0,399564.0,154884.0,2579758.0,433,9.0,251,173,2021-05-08 18:16:00+00:00
Botswana,48417,734.0,46226,1457,1.0,307.0,1086267.0,454184.0,2391688.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Jamaica,46588,803.0,22148,23637,19.0,270.0,341769.0,114991.0,2972132.0,250,5.0,255,-10,2021-05-08 18:16:00+00:00
Ivory Coast,46344,291.0,45790,263,,11.0,605248.0,22476.0,26928434.0,29,0.0,26,3,2021-05-08 18:16:00+00:00
Mongolia,44016,160.0,29984,13872,123.0,48.0,2772740.0,834434.0,3322899.0,815,7.0,1451,-643,2021-05-08 18:16:00+00:00
Uganda,42224,346.0,41652,226,24.0,7.0,1032526.0,21990.0,46954508.0,72,1.0,0,71,2021-05-08 18:16:00+00:00
Senegal,40665,1117.0,39335,213,14.0,65.0,489629.0,28608.0,17115337.0,87,1.0,50,36,2021-05-08 18:16:00+00:00
Madagascar,38874,716.0,35732,2426,357.0,25.0,190996.0,6751.0,28290383.0,537,21.0,1005,-489,2021-05-08 18:16:00+00:00
Zimbabwe,38403,1576.0,36041,786,12.0,105.0,429710.0,28560.0,15045847.0,5,1.0,14,-10,2021-05-08 18:16:00+00:00
Malawi,34158,1152.0,32145,861,11.0,59.0,235195.0,12033.0,19546127.0,7,0.0,10,-3,2021-05-08 18:16:00+00:00
Maldives,34134,82.0,25782,8270,90.0,149.0,752971.0,1372572.0,548584.0,766,5.0,107,654,2021-05-08 18:16:00+00:00
Sudan,33648,2365.0,27247,4036,,53.0,232965.0,5210.0,44712026.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Malta,30438,417.0,29774,247,,942.0,882019.0,1993079.0,442541.0,18,1.0,30,-13,2021-05-08 18:16:00+00:00
DRC,30285,772.0,26434,3079,,8.0,152076.0,1656.0,91849784.0,84,2.0,115,-33,2021-05-08 18:16:00+00:00
Australia,29906,910.0,28758,238,1.0,35.0,17151054.0,666053.0,25750285.0,13,0.0,46,-33,2021-05-08 18:16:00+00:00
Angola,28201,628.0,24698,2875,35.0,19.0,513297.0,15220.0,33725272.0,280,6.0,195,79,2021-05-08 18:16:00+00:00
Cabo Verde,25837,231.0,22323,3283,23.0,412.0,154030.0,274515.0,561099.0,311,1.0,218,92,2021-05-08 18:16:00+00:00
Rwanda,25539,338.0,24050,1151,1.0,26.0,1337100.0,101122.0,13222636.0,53,0.0,174,-121,2021-05-08 18:16:00+00:00
Gabon,23432,143.0,19944,3345,19.0,63.0,749276.0,330079.0,2269987.0,231,3.0,204,24,2021-05-08 18:16:00+00:00
Syria,23256,1639.0,18166,3451,,92.0,103566.0,5799.0,17858790.0,65,8.0,234,-177,2021-05-08 18:16:00+00:00
Guinea,22602,150.0,20186,2266,24.0,11.0,442592.0,32949.0,13432554.0,97,2.0,108,-13,2021-05-08 18:16:00+00:00
Réunion,21601,150.0,19848,1603,36.0,167.0,102720.0,114041.0,900728.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
French Guiana,20366,104.0,9995,10267,18.0,341.0,225358.0,738394.0,305200.0,140,0.0,0,140,2021-05-08 18:16:00+00:00
Mayotte,20134,170.0,2964,17000,4.0,611.0,174251.0,625992.0,278360.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
French Polynesia,18790,141.0,18617,32,1.0,499.0,26355.0,93363.0,282285.0,14,0.0,0,14,2021-05-08 18:16:00+00:00
Cambodia,18717,114.0,7340,11263,,7.0,986444.0,58319.0,16914637.0,1096,0.0,497,599,2021-05-08 18:16:00+00:00
Mauritania,18613,456.0,17847,310,14.0,96.0,241617.0,50840.0,4752536.0,37,0.0,30,7,2021-05-08 18:16:00+00:00
Eswatini,18474,671.0,17773,30,3.0,573.0,191494.0,163623.0,1170335.0,1,0.0,5,-4,2021-05-08 18:16:00+00:00
Guadeloupe,15360,210.0,2242,12908,18.0,525.0,187796.0,469276.0,400182.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Somalia,14415,747.0,6191,7477,,46.0,118345.0,7275.0,16266237.0,47,2.0,39,6,2021-05-08 18:16:00+00:00
Guyana,14073,314.0,11928,1831,14.0,398.0,128826.0,163118.0,789771.0,116,4.0,141,-29,2021-05-08 18:16:00+00:00
Mali,14059,497.0,8937,4625,,24.0,277373.0,13373.0,20741348.0,30,4.0,59,-33,2021-05-08 18:16:00+00:00
Andorra,13390,127.0,12936,327,12.0,1641.0,193595.0,2502197.0,77370.0,27,0.0,36,-9,2021-05-08 18:16:00+00:00
Burkina Faso,13368,162.0,13131,75,,8.0,181653.0,8494.0,21385551.0,15,0.0,20,-5,2021-05-08 18:16:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9718231.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Haiti,13164,263.0,12154,747,,23.0,60085.0,5216.0,11520146.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Togo,13106,124.0,11580,1402,,15.0,316098.0,37442.0,8442228.0,38,1.0,195,-158,2021-05-08 18:16:00+00:00
Trinidad and Tobago,12720,196.0,9044,3480,38.0,140.0,139640.0,99506.0,1403334.0,324,5.0,75,244,2021-05-08 18:16:00+00:00
Belize,12686,323.0,12288,75,1.0,800.0,120939.0,299559.0,403723.0,4,0.0,15,-11,2021-05-08 18:16:00+00:00
Curaçao,12228,113.0,11920,195,22.0,686.0,98732.0,599604.0,164662.0,6,0.0,13,-7,2021-05-08 18:16:00+00:00
Hong Kong,11807,210.0,11486,111,3.0,28.0,13412611.0,1776854.0,7548518.0,8,0.0,18,-10,2021-05-08 18:16:00+00:00
Papua New Guinea,11630,121.0,10312,1197,,13.0,95014.0,10452.0,9090082.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Martinique,11558,83.0,98,11377,24.0,221.0,163838.0,436880.0,375018.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Djibouti,11335,149.0,11041,145,,149.0,151807.0,151785.0,1000147.0,28,1.0,35,-8,2021-05-08 18:16:00+00:00
Congo,11147,148.0,8208,2791,,26.0,92500.0,16423.0,5632490.0,131,1.0,0,130,2021-05-08 18:16:00+00:00
Suriname,10933,214.0,9694,1025,24.0,362.0,52728.0,89206.0,591084.0,117,1.0,38,78,2021-05-08 18:16:00+00:00
Bahamas,10773,212.0,9781,780,5.0,535.0,89754.0,226408.0,396426.0,62,1.0,48,13,2021-05-08 18:16:00+00:00
Lesotho,10761,319.0,6427,4015,,148.0,83335.0,38641.0,2156639.0,12,0.0,0,12,2021-05-08 18:16:00+00:00
Aruba,10747,100.0,10545,102,14.0,933.0,152435.0,1422619.0,107151.0,26,0.0,63,-37,2021-05-08 18:16:00+00:00
South Sudan,10637,115.0,10312,210,,10.0,155471.0,13753.0,11304789.0,17,0.0,0,17,2021-05-08 18:16:00+00:00
Benin,7884,100.0,7652,132,35.0,8.0,595112.0,48030.0,12390502.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85434.0,1441687.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Nicaragua,6989,183.0,4225,2581,,27.0,,,6691251.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
CAR,6674,93.0,5112,1469,2.0,19.0,40907.0,8347.0,4900689.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Iceland,6506,29.0,6347,130,5.0,85.0,613017.0,1786591.0,343121.0,6,0.0,15,-9,2021-05-08 18:16:00+00:00
Yemen,6462,1270.0,2983,2209,23.0,42.0,32410.0,1067.0,30379807.0,36,5.0,12,19,2021-05-08 18:16:00+00:00
Seychelles,6373,28.0,5277,1068,,283.0,21504.0,217513.0,98863.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Gambia,5925,175.0,5547,203,3.0,71.0,76379.0,30875.0,2473779.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Niger,5313,192.0,4882,239,2.0,8.0,100632.0,4035.0,24941425.0,27,0.0,12,15,2021-05-08 18:16:00+00:00
San Marino,5067,90.0,4935,42,4.0,2648.0,61760.0,1816898.0,33992.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Chad,4862,170.0,4622,70,,10.0,115130.0,6844.0,16822255.0,8,0.0,10,-2,2021-05-08 18:16:00+00:00
Saint Lucia,4654,75.0,4439,140,1.0,407.0,41374.0,224445.0,184339.0,47,0.0,12,35,2021-05-08 18:16:00+00:00
Gibraltar,4286,94.0,4189,3,1.0,2791.0,239374.0,7106882.0,33682.0,0,0.0,1,-1,2021-05-08 18:16:00+00:00
Burundi,4132,6.0,773,3353,,0.5,279132.0,22901.0,12188489.0,39,0.0,0,39,2021-05-08 18:16:00+00:00
Sierra Leone,4068,79.0,3078,911,,10.0,153257.0,18888.0,8113840.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Channel Islands,4056,86.0,3956,14,,491.0,454413.0,2593385.0,175220.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Barbados,3931,45.0,3847,39,,156.0,157606.0,547863.0,287674.0,2,0.0,16,-14,2021-05-08 18:16:00+00:00
Comoros,3854,146.0,3682,26,,165.0,,,885223.0,7,0.0,1,6,2021-05-08 18:16:00+00:00
Eritrea,3742,12.0,3602,128,,3.0,23693.0,6604.0,3587929.0,8,0.0,0,8,2021-05-08 18:16:00+00:00
Guinea-Bissau,3739,67.0,3387,285,9.0,33.0,64589.0,32179.0,2007194.0,1,0.0,14,-13,2021-05-08 18:16:00+00:00
Vietnam,3230,35.0,2602,593,,0.4,2958119.0,30160.0,98080462.0,140,0.0,42,98,2021-05-08 18:16:00+00:00
Timor-Leste,3111,4.0,1601,1506,,3.0,83105.0,62035.0,1339641.0,241,0.0,152,89,2021-05-08 18:16:00+00:00
Liechtenstein,2967,58.0,2858,51,5.0,1517.0,39109.0,1023233.0,38221.0,6,1.0,15,-10,2021-05-08 18:16:00+00:00
New Zealand,2640,26.0,2589,25,,5.0,2051603.0,410148.0,5002100.0,6,0.0,7,-1,2021-05-08 18:16:00+00:00
Monaco,2477,32.0,2402,43,1.0,811.0,51953.0,1315999.0,39478.0,2,0.0,5,-3,2021-05-08 18:16:00+00:00
Bermuda,2434,30.0,2095,309,14.0,483.0,246096.0,3964048.0,62082.0,2,0.0,33,-31,2021-05-08 18:16:00+00:00
Turks and Caicos,2402,17.0,2358,27,2.0,434.0,60836.0,1553524.0,39160.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Sao Tome and Principe,2318,35.0,2262,21,,157.0,12999.0,58398.0,222595.0,1,0.0,4,-3,2021-05-08 18:16:00+00:00
Sint Maarten,2259,27.0,2199,33,2.0,624.0,26359.0,608922.0,43288.0,12,0.0,2,10,2021-05-08 18:16:00+00:00
Liberia,2114,85.0,1962,67,2.0,16.0,97875.0,18976.0,5157851.0,1,0.0,3,-2,2021-05-08 18:16:00+00:00
St. Vincent Grenadines,1912,12.0,1741,159,2.0,108.0,45888.0,412517.0,111239.0,23,0.0,8,15,2021-05-08 18:16:00+00:00
Saint Martin,1773,12.0,1399,362,7.0,306.0,27588.0,703363.0,39223.0,0,0.0,0,0,2021-05-08 18:16:00+00:00
Isle of Man,1590,29.0,1550,11,1.0,340.0,44761.0,524041.0,85415.0,0,0.0,1,-1,2021-05-08 18:16:00+00:00
Caribbean Netherlands,1577,17.0,1542,18,,643.0,10040.0,379886.0,26429.0,4,1.0,2,1,2021-05-08 18:16:00+00:00
Mauritius,1240,17.0,1121,102,,13.0,358675.0,281632.0,1273560.0,24,0.0,10,14,2021-05-08 18:16:00+00:00
Laos,1233,,150,1083,,,188542.0,25600.0,7364820.0,56,,49,7,2021-05-08 18:16:00+00:00
