Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Czechia,1636836,29421.0,1565481,41934,458.0,2743.0,18816612.0,1754359.0,10725632.0,2722.0,78.0,10266.0,-7622.0,2021-05-04 09:32:00+00:00
South Africa,1584961,54452.0,1508558,21951,546.0,909.0,10715773.0,178795.0,59933154.0,897.0,35.0,780.0,82.0,2021-05-04 09:32:00+00:00
Netherlands,1516802,17189.0,1278135,221478,818.0,1001.0,12762141.0,743427.0,17166644.0,9187.0,17.0,7611.0,1559.0,2021-05-04 09:32:00+00:00
Canada,1243257,24342.0,1135356,83559,1456.0,640.0,31897888.0,839001.0,38018875.0,9076.0,42.0,9218.0,-184.0,2021-05-04 09:32:00+00:00
Chile,1215815,26659.0,1149795,39361,3303.0,1385.0,13243447.0,687849.0,19253428.0,4895.0,98.0,6230.0,-1433.0,2021-05-04 09:32:00+00:00
Iraq,1079998,15566.0,964551,99881,555.0,380.0,9445914.0,230537.0,40973483.0,5068.0,30.0,7351.0,-2313.0,2021-05-04 09:32:00+00:00
Philippines,1067892,17622.0,984210,66060,750.0,159.0,11951899.0,107870.0,110798769.0,12909.0,191.0,18130.0,-5412.0,2021-05-04 09:32:00+00:00
Romania,1058337,28380.0,997749,32208,1214.0,1484.0,8291517.0,433433.0,19129869.0,682.0,98.0,2243.0,-1659.0,2021-05-04 09:32:00+00:00
Belgium,996896,24322.0,868294,104280,825.0,2091.0,12642980.0,1086926.0,11631863.0,1334.0,31.0,-33.0,1336.0,2021-05-04 09:32:00+00:00
Sweden,973604,14048.0,816349,143207,392.0,1384.0,8798383.0,866668.0,10151970.0,0.0,0.0,3407.0,-3407.0,2021-05-04 09:32:00+00:00
Israel,838664,6369.0,831036,1259,93.0,692.0,14275737.0,1552117.0,9197590.0,110.0,3.0,158.0,-51.0,2021-05-04 09:32:00+00:00
Pakistan,837523,18310.0,733062,86151,5326.0,82.0,11965682.0,53308.0,224465191.0,3377.0,161.0,5018.0,-1802.0,2021-05-04 09:32:00+00:00
Portugal,837457,16977.0,797124,23356,90.0,1669.0,10633251.0,1045370.0,10171756.0,180.0,0.0,403.0,-223.0,2021-05-04 09:32:00+00:00
Hungary,784837,28045.0,532990,223802,549.0,2909.0,5438145.0,564137.0,9639766.0,1945.0,243.0,9480.0,-7778.0,2021-05-04 09:32:00+00:00
Bangladesh,763682,11644.0,691162,60876,1078.0,70.0,5518410.0,33231.0,166060868.0,1739.0,65.0,3834.0,-2160.0,2021-05-04 09:32:00+00:00
Jordan,714173,8925.0,691218,14030,729.0,868.0,6743722.0,655507.0,10287802.0,1272.0,28.0,2699.0,-1455.0,2021-05-04 09:32:00+00:00
Serbia,693169,6432.0,645490,41247,141.0,739.0,3860140.0,443296.0,8707824.0,1249.0,23.0,3131.0,-1905.0,2021-05-04 09:32:00+00:00
Switzerland,663952,10655.0,594764,58533,240.0,1224.0,6978583.0,801438.0,8707574.0,3978.0,21.0,4199.0,-242.0,2021-05-04 09:32:00+00:00
Austria,624595,10291.0,593684,20620,459.0,1137.0,32895293.0,3635074.0,9049414.0,2485.0,46.0,4150.0,-1711.0,2021-05-04 09:32:00+00:00
Japan,602862,10361.0,531069,61432,1084.0,82.0,12007007.0,95179.0,126151493.0,5637.0,65.0,3836.0,1736.0,2021-05-04 09:32:00+00:00
Lebanon,528457,7345.0,464660,56452,539.0,1080.0,4011613.0,589962.0,6799781.0,249.0,21.0,0.0,228.0,2021-05-04 09:32:00+00:00
UAE,525567,1596.0,506020,17951,,160.0,44674361.0,4471812.0,9990214.0,1772.0,3.0,1769.0,0.0,2021-05-04 09:32:00+00:00
Morocco,511912,9032.0,498624,4256,176.0,242.0,6282544.0,168541.0,37276012.0,56.0,4.0,209.0,-157.0,2021-05-04 09:32:00+00:00
Malaysia,420632,1574.0,387542,31516,338.0,48.0,9540805.0,291658.0,32712280.0,5620.0,41.0,4402.0,1177.0,2021-05-04 09:32:00+00:00
Saudi Arabia,420301,6992.0,403702,9607,1359.0,198.0,17097031.0,484800.0,35266155.0,953.0,13.0,1038.0,-98.0,2021-05-04 09:32:00+00:00
Bulgaria,405825,16548.0,341168,48109,649.0,2397.0,2535366.0,367206.0,6904488.0,631.0,56.0,726.0,-151.0,2021-05-04 09:32:00+00:00
Ecuador,388046,18765.0,329582,39699,617.0,1050.0,1296909.0,72589.0,17866575.0,747.0,25.0,0.0,722.0,2021-05-04 09:32:00+00:00
Slovakia,383228,11807.0,364260,7161,321.0,2162.0,2676393.0,490015.0,5461859.0,130.0,41.0,52.0,37.0,2021-05-04 09:32:00+00:00
Panama,365299,6244.0,355187,3868,105.0,1428.0,2412680.0,551921.0,4371424.0,195.0,6.0,213.0,-24.0,2021-05-04 09:32:00+00:00
Belarus,361897,2572.0,352464,6861,,272.0,5895273.0,624055.0,9446716.0,834.0,10.0,648.0,176.0,2021-05-04 09:32:00+00:00
Greece,348568,10587.0,313186,24795,797.0,1020.0,8189449.0,788941.0,10380300.0,2146.0,134.0,6688.0,-4676.0,2021-05-04 09:32:00+00:00
Nepal,343418,3362.0,286015,54041,,114.0,2521164.0,85251.0,29573582.0,7388.0,37.0,2021.0,5330.0,2021-05-04 09:32:00+00:00
Croatia,336918,7264.0,318621,11033,259.0,1779.0,1836108.0,449586.0,4084000.0,1745.0,82.0,3782.0,-2119.0,2021-05-04 09:32:00+00:00
Kazakhstan,330071,3762.0,281708,44601,221.0,198.0,10307341.0,543513.0,18964311.0,2076.0,29.0,1366.0,681.0,2021-05-04 09:32:00+00:00
Azerbaijan,321798,4580.0,294784,22434,,448.0,3267835.0,319887.0,10215593.0,418.0,19.0,1095.0,-696.0,2021-05-04 09:32:00+00:00
Georgia,313742,4183.0,295458,14101,,1050.0,4235464.0,1063454.0,3982742.0,1297.0,32.0,2406.0,-1141.0,2021-05-04 09:32:00+00:00
Tunisia,312747,10915.0,264730,37102,529.0,916.0,1328283.0,111415.0,11921972.0,1004.0,47.0,2128.0,-1171.0,2021-05-04 09:32:00+00:00
Bolivia,308984,13035.0,254683,41266,83.0,1104.0,1195045.0,101224.0,11805944.0,2457.0,26.0,1903.0,528.0,2021-05-04 09:32:00+00:00
Palestine,298203,3283.0,276171,18749,133.0,631.0,1754630.0,337425.0,5200054.0,565.0,11.0,779.0,-225.0,2021-05-04 09:32:00+00:00
Paraguay,284453,6653.0,235374,42426,527.0,923.0,1115054.0,154746.0,7205713.0,1910.0,81.0,1921.0,-92.0,2021-05-04 09:32:00+00:00
Kuwait,277832,1590.0,261369,14873,207.0,368.0,2351938.0,544018.0,4323272.0,1246.0,12.0,1361.0,-127.0,2021-05-04 09:32:00+00:00
Dominican Republic,267681,3499.0,228460,35722,186.0,320.0,1412165.0,129096.0,10938838.0,226.0,6.0,536.0,-316.0,2021-05-04 09:32:00+00:00
Ethiopia,258813,3757.0,201156,53900,858.0,32.0,2590091.0,22075.0,117330812.0,429.0,31.0,648.0,-250.0,2021-05-04 09:32:00+00:00
Costa Rica,256676,3290.0,205467,47919,403.0,641.0,1004802.0,195753.0,5133012.0,5685.0,59.0,2458.0,3168.0,2021-05-04 09:32:00+00:00
Denmark,253673,2490.0,241279,9904,42.0,429.0,39128492.0,6735506.0,5809288.0,761.0,0.0,710.0,51.0,2021-05-04 09:32:00+00:00
Lithuania,251450,3976.0,226595,20879,202.0,1478.0,2859326.0,1062823.0,2690313.0,1770.0,26.0,1762.0,-18.0,2021-05-04 09:32:00+00:00
Moldova,251378,5850.0,241216,4312,199.0,1453.0,996005.0,247387.0,4026096.0,43.0,12.0,392.0,-361.0,2021-05-04 09:32:00+00:00
Ireland,250290,4906.0,232789,12595,40.0,984.0,4512912.0,905503.0,4983871.0,452.0,0.0,508.0,-56.0,2021-05-04 09:32:00+00:00
Slovenia,242777,4273.0,228829,9675,143.0,2055.0,1186020.0,570427.0,2079178.0,1105.0,10.0,946.0,149.0,2021-05-04 09:32:00+00:00
Egypt,230713,13531.0,172774,44408,90.0,130.0,2715258.0,26123.0,103942535.0,1078.0,62.0,432.0,584.0,2021-05-04 09:32:00+00:00
Guatemala,228871,7578.0,206217,15076,5.0,417.0,1266989.0,69646.0,18191726.0,187.0,20.0,852.0,-685.0,2021-05-04 09:32:00+00:00
Armenia,217407,4165.0,201107,12135,,1403.0,996955.0,335914.0,2967885.0,544.0,26.0,1352.0,-834.0,2021-05-04 09:32:00+00:00
Honduras,214475,5367.0,79293,129815,566.0,535.0,634254.0,63198.0,10036002.0,505.0,33.0,197.0,275.0,2021-05-04 09:32:00+00:00
Qatar,207592,480.0,194099,13013,310.0,171.0,1918009.0,683099.0,2807805.0,644.0,8.0,1548.0,-912.0,2021-05-04 09:32:00+00:00
Uruguay,204120,2796.0,176783,24541,555.0,803.0,1828957.0,524987.0,3483815.0,1628.0,72.0,3014.0,-1458.0,2021-05-04 09:32:00+00:00
Venezuela,200931,2189.0,182757,15985,317.0,77.0,3359014.0,118407.0,28368321.0,864.0,17.0,2456.0,-1609.0,2021-05-04 09:32:00+00:00
Bosnia and Herzegovina,198461,8551.0,159223,30687,,2620.0,907054.0,277924.0,3263676.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Oman,197802,2062.0,179175,16565,287.0,395.0,1550000.0,297245.0,5214561.0,1995.0,19.0,2342.0,-366.0,2021-05-04 09:32:00+00:00
Bahrain,180462,657.0,168865,10940,101.0,375.0,4139497.0,2364684.0,1750550.0,1165.0,6.0,1013.0,146.0,2021-05-04 09:32:00+00:00
Libya,178335,3047.0,164196,11092,,438.0,964275.0,138759.0,6949294.0,464.0,8.0,480.0,-24.0,2021-05-04 09:32:00+00:00
Nigeria,165199,2063.0,155371,7765,11.0,10.0,1912628.0,9091.0,210386770.0,46.0,0.0,262.0,-216.0,2021-05-04 09:32:00+00:00
Kenya,160559,2781.0,109077,48701,190.0,51.0,1681420.0,30707.0,54756944.0,137.0,18.0,216.0,-97.0,2021-05-04 09:32:00+00:00
North Macedonia,152747,4961.0,133871,13915,124.0,2381.0,725240.0,348120.0,2083302.0,62.0,25.0,398.0,-361.0,2021-05-04 09:32:00+00:00
Myanmar,142842,3209.0,131989,7644,,59.0,2581101.0,47174.0,54715028.0,4.0,0.0,8.0,-4.0,2021-05-04 09:32:00+00:00
Albania,131276,2399.0,111792,17085,18.0,834.0,639613.0,222462.0,2875161.0,38.0,2.0,872.0,-836.0,2021-05-04 09:32:00+00:00
S. Korea,124269,1840.0,114128,8301,162.0,36.0,8957155.0,174582.0,51306175.0,541.0,6.0,772.0,-237.0,2021-05-04 09:32:00+00:00
Estonia,123344,1177.0,113396,8771,53.0,887.0,1303545.0,982115.0,1327283.0,659.0,9.0,1129.0,-479.0,2021-05-04 09:32:00+00:00
Algeria,122717,3280.0,85534,33903,28.0,74.0,230861.0,5187.0,44510983.0,195.0,10.0,136.0,49.0,2021-05-04 09:32:00+00:00
Latvia,120378,2159.0,109480,8739,84.0,1155.0,2316750.0,1239795.0,1868656.0,628.0,15.0,531.0,82.0,2021-05-04 09:32:00+00:00
Norway,113952,757.0,88952,24243,35.0,139.0,5212177.0,955188.0,5456701.0,483.0,1.0,0.0,482.0,2021-05-04 09:32:00+00:00
Sri Lanka,113676,709.0,98209,14758,,33.0,2733805.0,127222.0,21488441.0,1923.0,13.0,361.0,1549.0,2021-05-04 09:32:00+00:00
Cuba,109625,675.0,103256,5694,111.0,60.0,3700029.0,326834.0,11320818.0,932.0,11.0,917.0,4.0,2021-05-04 09:32:00+00:00
Montenegro,97718,1510.0,94016,2192,64.0,2404.0,378531.0,602629.0,628133.0,99.0,5.0,142.0,-48.0,2021-05-04 09:32:00+00:00
Kyrgyzstan,96561,1630.0,90146,4785,72.0,246.0,1004603.0,151891.0,6613957.0,224.0,8.0,225.0,-9.0,2021-05-04 09:32:00+00:00
Ghana,92683,779.0,90324,1580,6.0,25.0,1105620.0,34974.0,31612935.0,82.0,0.0,76.0,6.0,2021-05-04 09:32:00+00:00
Uzbekistan,92320,655.0,88258,3407,23.0,19.0,1377915.0,40678.0,33874002.0,314.0,2.0,293.0,19.0,2021-05-04 09:32:00+00:00
Zambia,91722,1253.0,90130,339,45.0,67.0,1412261.0,75075.0,18811410.0,29.0,0.0,48.0,-19.0,2021-05-04 09:32:00+00:00
China,90714,4636.0,85753,325,5.0,3.0,160000000.0,111163.0,1439323776.0,17.0,0.0,15.0,2.0,2021-05-04 09:32:00+00:00
Finland,87529,915.0,46000,40614,28.0,165.0,4534308.0,817297.0,5547934.0,301.0,1.0,0.0,300.0,2021-05-04 09:32:00+00:00
Thailand,72788,303.0,42474,30011,981.0,4.0,8124896.0,116158.0,69946739.0,1763.0,27.0,1490.0,246.0,2021-05-04 09:32:00+00:00
Cameroon,72250,1107.0,67625,3518,385.0,41.0,1257949.0,46427.0,27095141.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Mozambique,70000,815.0,67325,1860,38.0,25.0,521347.0,16301.0,31982449.0,16.0,0.0,394.0,-378.0,2021-05-04 09:32:00+00:00
El Salvador,69727,2137.0,65264,2326,31.0,328.0,924481.0,141931.0,6513607.0,529.0,5.0,388.0,136.0,2021-05-04 09:32:00+00:00
Luxembourg,67495,800.0,64094,2601,34.0,1261.0,2675621.0,4217090.0,634471.0,98.0,3.0,433.0,-338.0,2021-05-04 09:32:00+00:00
Cyprus,66911,321.0,39061,27529,66.0,264.0,4962867.0,4085633.0,1214712.0,539.0,8.0,0.0,531.0,2021-05-04 09:32:00+00:00
Singapore,61252,31.0,60806,415,,5.0,9906797.0,1682303.0,5888829.0,34.0,0.0,20.0,14.0,2021-05-04 09:32:00+00:00
Afghanistan,60288,2642.0,53391,4255,1124.0,67.0,406816.0,10258.0,39657776.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Namibia,48654,643.0,46238,1773,37.0,249.0,388574.0,150654.0,2579255.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Botswana,47851,724.0,45645,1482,1.0,303.0,1036708.0,433557.0,2391168.0,917.0,12.0,685.0,220.0,2021-05-04 09:32:00+00:00
Ivory Coast,46154,287.0,45662,205,,11.0,594288.0,22075.0,26921274.0,40.0,1.0,80.0,-41.0,2021-05-04 09:32:00+00:00
Jamaica,46039,790.0,21487,23762,24.0,266.0,335174.0,112778.0,2971991.0,172.0,6.0,194.0,-28.0,2021-05-04 09:32:00+00:00
Uganda,41973,342.0,41598,33,24.0,7.0,1022436.0,21782.0,46938645.0,68.0,0.0,176.0,-108.0,2021-05-04 09:32:00+00:00
Senegal,40464,1111.0,39192,161,12.0,65.0,483768.0,28273.0,17110498.0,31.0,1.0,34.0,-4.0,2021-05-04 09:32:00+00:00
Mongolia,40396,126.0,24333,15937,119.0,38.0,2735578.0,823394.0,3322321.0,1015.0,7.0,1401.0,-393.0,2021-05-04 09:32:00+00:00
Zimbabwe,38293,1573.0,35647,1073,12.0,105.0,420611.0,27960.0,15043482.0,12.0,3.0,13.0,-4.0,2021-05-04 09:32:00+00:00
Madagascar,37751,677.0,33146,3928,329.0,24.0,186358.0,6589.0,28282577.0,121.0,11.0,399.0,-289.0,2021-05-04 09:32:00+00:00
Malawi,34099,1148.0,32069,882,8.0,59.0,233526.0,11951.0,19540706.0,3.0,0.0,0.0,3.0,2021-05-04 09:32:00+00:00
Sudan,33104,2349.0,26795,3960,,53.0,232965.0,5212.0,44700808.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Maldives,31330,74.0,25214,6042,90.0,135.0,736905.0,1343540.0,548480.0,585.0,0.0,146.0,439.0,2021-05-04 09:32:00+00:00
Malta,30354,416.0,29658,280,,940.0,872649.0,1971963.0,442528.0,35.0,0.0,16.0,19.0,2021-05-04 09:32:00+00:00
DRC,30004,768.0,26250,2986,,8.0,150055.0,1634.0,91819892.0,39.0,0.0,0.0,39.0,2021-05-04 09:32:00+00:00
Australia,29850,910.0,28655,285,1.0,35.0,16963084.0,658836.0,25747052.0,12.0,0.0,0.0,12.0,2021-05-04 09:32:00+00:00
Angola,27133,603.0,24190,2340,27.0,18.0,502716.0,14911.0,33714046.0,140.0,1.0,277.0,-138.0,2021-05-04 09:32:00+00:00
Rwanda,25311,337.0,23513,1461,1.0,25.0,1323587.0,100127.0,13219117.0,58.0,0.0,71.0,-13.0,2021-05-04 09:32:00+00:00
Cabo Verde,24548,226.0,21249,3073,23.0,403.0,154030.0,274547.0,561033.0,180.0,3.0,350.0,-173.0,2021-05-04 09:32:00+00:00
Gabon,23201,140.0,19740,3321,22.0,62.0,736002.0,324314.0,2269412.0,126.0,1.0,111.0,14.0,2021-05-04 09:32:00+00:00
Syria,22977,1610.0,17339,4028,,90.0,103566.0,5801.0,17854130.0,79.0,7.0,168.0,-96.0,2021-05-04 09:32:00+00:00
Guinea,22368,146.0,19892,2330,24.0,11.0,435646.0,32442.0,13428646.0,64.0,1.0,116.0,-53.0,2021-05-04 09:32:00+00:00
Réunion,20381,148.0,18659,1574,36.0,164.0,101244.0,112411.0,900658.0,,,,,2021-05-04 09:32:00+00:00
Mayotte,20094,170.0,2964,16960,3.0,611.0,171277.0,615467.0,278288.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
French Guiana,19697,104.0,9995,9598,17.0,341.0,218631.0,716553.0,305115.0,154.0,3.0,0.0,151.0,2021-05-04 09:32:00+00:00
French Polynesia,18765,141.0,18602,22,3.0,500.0,26355.0,93369.0,282267.0,7.0,0.0,5.0,2.0,2021-05-04 09:32:00+00:00
Mauritania,18476,455.0,17744,277,14.0,96.0,236440.0,49764.0,4751196.0,28.0,0.0,19.0,9.0,2021-05-04 09:32:00+00:00
Eswatini,18460,671.0,17758,31,3.0,573.0,187651.0,160358.0,1170204.0,2.0,0.0,10.0,-8.0,2021-05-04 09:32:00+00:00
Cambodia,16299,107.0,5791,10401,,6.0,928777.0,54918.0,16912107.0,1779.0,4.0,422.0,1353.0,2021-05-04 09:32:00+00:00
Guadeloupe,14555,198.0,2242,12115,18.0,495.0,180000.0,449796.0,400181.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Mali,13937,491.0,8759,4687,,24.0,257085.0,12399.0,20734948.0,22.0,2.0,26.0,-6.0,2021-05-04 09:32:00+00:00
Somalia,13915,713.0,5847,7355,,44.0,111801.0,6875.0,16261372.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Guyana,13564,303.0,11447,1814,15.0,384.0,125174.0,158502.0,789730.0,46.0,4.0,64.0,-22.0,2021-05-04 09:32:00+00:00
Burkina Faso,13324,157.0,13067,100,,7.0,180471.0,8441.0,21379263.0,5.0,0.0,14.0,-9.0,2021-05-04 09:32:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9715884.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Andorra,13295,127.0,12793,375,18.0,1641.0,193595.0,2502230.0,77369.0,13.0,0.0,40.0,-27.0,2021-05-04 09:32:00+00:00
Haiti,13135,257.0,12151,727,,22.0,60085.0,5216.0,11518627.0,41.0,3.0,3.0,35.0,2021-05-04 09:32:00+00:00
Togo,13017,123.0,11281,1613,,15.0,312866.0,37069.0,8440102.0,7.0,0.0,12.0,-5.0,2021-05-04 09:32:00+00:00
Belize,12674,323.0,12239,112,1.0,800.0,118990.0,294789.0,403644.0,6.0,0.0,21.0,-15.0,2021-05-04 09:32:00+00:00
Curaçao,12213,111.0,11784,318,22.0,674.0,96311.0,584926.0,164655.0,,,,,2021-05-04 09:32:00+00:00
Hong Kong,11791,210.0,11451,130,3.0,28.0,11193673.0,1483027.0,7547854.0,6.0,0.0,6.0,0.0,2021-05-04 09:32:00+00:00
Trinidad and Tobago,11471,179.0,8733,2559,8.0,128.0,136357.0,97170.0,1403285.0,158.0,5.0,100.0,53.0,2021-05-04 09:32:00+00:00
Papua New Guinea,11273,121.0,9773,1379,,13.0,93283.0,10264.0,9088227.0,67.0,6.0,298.0,-237.0,2021-05-04 09:32:00+00:00
Martinique,11253,75.0,98,11080,33.0,200.0,157145.0,419030.0,375021.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Djibouti,11201,146.0,10866,189,,146.0,150204.0,150206.0,999990.0,44.0,0.0,50.0,-6.0,2021-05-04 09:32:00+00:00
Congo,11016,147.0,8208,2661,,26.0,92500.0,16427.0,5631001.0,338.0,3.0,0.0,335.0,2021-05-04 09:32:00+00:00
Lesotho,10733,318.0,6267,4148,,147.0,80556.0,37356.0,2156454.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Aruba,10679,100.0,10435,144,14.0,933.0,149660.0,1396786.0,107146.0,29.0,1.0,33.0,-5.0,2021-05-04 09:32:00+00:00
South Sudan,10602,115.0,10312,175,,10.0,152551.0,13496.0,11303356.0,19.0,0.0,0.0,19.0,2021-05-04 09:32:00+00:00
Bahamas,10576,210.0,9579,787,4.0,530.0,88056.0,222148.0,396385.0,57.0,1.0,18.0,38.0,2021-05-04 09:32:00+00:00
Suriname,10543,207.0,9482,854,23.0,350.0,51356.0,86893.0,591027.0,54.0,0.0,68.0,-14.0,2021-05-04 09:32:00+00:00
Benin,7884,100.0,7652,132,35.0,8.0,595112.0,48043.0,12387020.0,63.0,1.0,72.0,-10.0,2021-05-04 09:32:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85464.0,1441180.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Nicaragua,6898,182.0,4225,2491,,27.0,,,6690390.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Iceland,6483,29.0,6280,174,5.0,85.0,604261.0,1761201.0,343096.0,11.0,0.0,27.0,-16.0,2021-05-04 09:32:00+00:00
CAR,6411,88.0,5112,1211,2.0,18.0,40907.0,8349.0,4899770.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Seychelles,6373,28.0,5277,1068,,283.0,21504.0,217526.0,98857.0,500.0,0.0,176.0,324.0,2021-05-04 09:32:00+00:00
Yemen,6363,1239.0,2910,2214,23.0,41.0,27038.0,890.0,30372612.0,22.0,6.0,35.0,-19.0,2021-05-04 09:32:00+00:00
Gambia,5901,175.0,5419,307,3.0,71.0,73324.0,29649.0,2473034.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Niger,5261,191.0,4865,205,18.0,8.0,99623.0,3996.0,24931790.0,10.0,0.0,8.0,2.0,2021-05-04 09:32:00+00:00
San Marino,5067,90.0,4935,42,4.0,2648.0,61760.0,1816952.0,33991.0,1.0,0.0,18.0,-17.0,2021-05-04 09:32:00+00:00
Chad,4828,170.0,4528,130,,10.0,114119.0,6786.0,16817082.0,0.0,0.0,98.0,-98.0,2021-05-04 09:32:00+00:00
Saint Lucia,4560,74.0,4368,118,2.0,401.0,40466.0,219530.0,184330.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Gibraltar,4283,94.0,4186,3,1.0,2791.0,234943.0,6975121.0,33683.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Sierra Leone,4062,79.0,3078,905,,10.0,153257.0,18892.0,8112064.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Channel Islands,4055,86.0,3956,13,,491.0,454413.0,2593637.0,175203.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Burundi,4046,6.0,773,3267,,0.5,90019.0,7388.0,12184602.0,8.0,0.0,0.0,8.0,2021-05-04 09:32:00+00:00
Barbados,3881,44.0,3804,33,,153.0,154952.0,538645.0,287670.0,15.0,0.0,4.0,11.0,2021-05-04 09:32:00+00:00
Comoros,3845,146.0,3675,24,,165.0,,,885020.0,6.0,0.0,0.0,6.0,2021-05-04 09:32:00+00:00
Guinea-Bissau,3736,67.0,3327,342,9.0,33.0,63774.0,31781.0,2006684.0,0.0,0.0,0.0,0.0,2021-05-04 09:32:00+00:00
Eritrea,3673,12.0,3496,165,,3.0,23693.0,6605.0,3587392.0,2.0,2.0,4.0,-4.0,2021-05-04 09:32:00+00:00
Vietnam,2985,35.0,2560,390,,0.4,2598753.0,26499.0,98070900.0,23.0,0.0,11.0,12.0,2021-05-04 09:32:00+00:00
Liechtenstein,2948,57.0,2830,61,7.0,1491.0,39109.0,1023260.0,38220.0,8.0,0.0,38.0,-30.0,2021-05-04 09:32:00+00:00
