Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Jordan,724154,9259.0,710445,4450,729.0,900.0,6940992.0,674446.0,10291397.0,1085,35.0,0,1050,2021-05-17 11:24:00+00:00
Serbia,706458,6681.0,677135,22642,99.0,767.0,4009511.0,460515.0,8706580.0,1273,35.0,4097,-2859,2021-05-17 11:24:00+00:00
Switzerland,679510,10731.0,617283,51496,187.0,1232.0,7273942.0,835143.0,8709819.0,0,1.0,0,-1,2021-05-17 11:24:00+00:00
Japan,677988,11463.0,590044,76481,1223.0,91.0,13084423.0,103731.0,126137802.0,12441,208.0,10598,1635,2021-05-17 11:24:00+00:00
Austria,637573,10480.0,617307,9786,293.0,1158.0,36531447.0,4036073.0,9051236.0,1793,25.0,4784,-3016,2021-05-17 11:24:00+00:00
UAE,547411,1633.0,527519,18259,,163.0,47061854.0,4708795.0,9994457.0,3801,7.0,3741,53,2021-05-17 11:24:00+00:00
Lebanon,535753,7620.0,497198,30935,333.0,1121.0,4183866.0,615392.0,6798700.0,785,51.0,4928,-4194,2021-05-17 11:24:00+00:00
Morocco,514944,9098.0,503181,2665,96.0,244.0,6380889.0,171108.0,37291548.0,239,6.0,577,-344,2021-05-17 11:24:00+00:00
Malaysia,474556,1947.0,429103,43506,522.0,59.0,10503288.0,320936.0,32727008.0,12366,125.0,10206,2035,2021-05-17 11:24:00+00:00
Nepal,455020,5001.0,339756,110263,,169.0,2771020.0,93640.0,29592220.0,15362,332.0,12103,2927,2021-05-17 11:24:00+00:00
Saudi Arabia,433094,7162.0,417787,8145,1376.0,203.0,17970506.0,509290.0,35285426.0,1662,28.0,2040,-406,2021-05-17 11:24:00+00:00
Bulgaria,414192,17259.0,362475,34458,499.0,2500.0,2668212.0,386549.0,6902641.0,354,16.0,482,-144,2021-05-17 11:24:00+00:00
Ecuador,410129,19699.0,354499,35931,587.0,1102.0,1368816.0,76572.0,17876097.0,3127,185.0,11621,-8679,2021-05-17 11:24:00+00:00
Slovakia,387659,12238.0,371004,4417,192.0,2241.0,2765568.0,506333.0,5461953.0,497,70.0,961,-534,2021-05-17 11:24:00+00:00
Belarus,377532,2711.0,367840,6981,,287.0,6105215.0,646287.0,9446606.0,4181,30.0,3967,184,2021-05-17 11:24:00+00:00
Greece,377090,11415.0,338571,27104,656.0,1100.0,8856180.0,853320.0,10378501.0,3209,93.0,3415,-299,2021-05-17 11:24:00+00:00
Panama,370877,6296.0,359214,5367,105.0,1439.0,2524764.0,577242.0,4373839.0,834,4.0,544,286,2021-05-17 11:24:00+00:00
Kazakhstan,360193,4073.0,317741,38379,221.0,215.0,10749824.0,566607.0,18972287.0,4548,34.0,4904,-390,2021-05-17 11:24:00+00:00
Croatia,350506,7738.0,337475,5293,173.0,1895.0,1929591.0,472579.0,4083105.0,1422,74.0,3269,-1921,2021-05-17 11:24:00+00:00
Bolivia,332567,13517.0,271690,47360,200.0,1144.0,1309771.0,110889.0,11811601.0,5343,108.0,3717,1518,2021-05-17 11:24:00+00:00
Georgia,330879,4469.0,310859,15551,,1122.0,4591316.0,1152881.0,3982471.0,3048,72.0,3525,-549,2021-05-17 11:24:00+00:00
Azerbaijan,329843,4779.0,314900,10164,,468.0,3384053.0,331158.0,10218835.0,849,25.0,2440,-1616,2021-05-17 11:24:00+00:00
Tunisia,326572,11849.0,287644,27079,445.0,994.0,1387361.0,116327.0,11926362.0,1292,122.0,1414,-244,2021-05-17 11:24:00+00:00
Paraguay,313527,7596.0,260339,45592,582.0,1054.0,1194232.0,165663.0,7208824.0,3889,114.0,3994,-219,2021-05-17 11:24:00+00:00
Palestine,303827,3428.0,292523,7876,78.0,659.0,1790483.0,344041.0,5204277.0,557,27.0,3632,-3102,2021-05-17 11:24:00+00:00
Kuwait,291629,1693.0,277820,12116,186.0,391.0,2460103.0,568742.0,4325517.0,1623,12.0,2075,-464,2021-05-17 11:24:00+00:00
Costa Rica,282741,3547.0,221903,57291,489.0,691.0,1093074.0,212881.0,5134663.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Dominican Republic,277188,3582.0,233830,39776,289.0,327.0,1478358.0,135100.0,10942699.0,1810,17.0,905,888,2021-05-17 11:24:00+00:00
Denmark,266503,2502.0,250951,13050,32.0,431.0,46740649.0,8044847.0,5810011.0,2038,3.0,1464,571,2021-05-17 11:24:00+00:00
Ethiopia,266264,3996.0,219566,42702,582.0,34.0,2652558.0,22588.0,117432264.0,851,32.0,2196,-1377,2021-05-17 11:24:00+00:00
Lithuania,266063,4112.0,240079,21872,178.0,1529.0,3111213.0,1157026.0,2688974.0,2588,28.0,2648,-88,2021-05-17 11:24:00+00:00
Ireland,255672,4941.0,237878,12853,39.0,991.0,4729538.0,948596.0,4985829.0,802,0.0,714,88,2021-05-17 11:24:00+00:00
Moldova,253845,6027.0,244857,2961,149.0,1497.0,1048032.0,260331.0,4025764.0,278,21.0,370,-113,2021-05-17 11:24:00+00:00
Slovenia,249424,4327.0,237630,7467,122.0,2081.0,1232247.0,592658.0,2079188.0,904,13.0,1581,-690,2021-05-17 11:24:00+00:00
Egypt,245721,14327.0,181478,49916,90.0,138.0,2715258.0,26105.0,104011195.0,2404,121.0,1661,622,2021-05-17 11:24:00+00:00
Guatemala,241369,7887.0,221298,12184,5.0,433.0,1345112.0,73893.0,18203514.0,1199,42.0,1842,-685,2021-05-17 11:24:00+00:00
Uruguay,240512,3459.0,209338,27715,499.0,993.0,2005217.0,575510.0,3484241.0,5306,90.0,5287,-71,2021-05-17 11:24:00+00:00
Honduras,226719,5960.0,82602,138157,536.0,594.0,679008.0,67619.0,10041602.0,1463,23.0,53,1387,2021-05-17 11:24:00+00:00
Armenia,220927,4333.0,208899,7695,,1460.0,1039050.0,350075.0,2968081.0,480,32.0,1435,-987,2021-05-17 11:24:00+00:00
Venezuela,215301,2396.0,199202,13703,316.0,84.0,3359014.0,118419.0,28365471.0,2303,30.0,2443,-170,2021-05-17 11:24:00+00:00
Qatar,213183,530.0,207077,5576,205.0,189.0,1970800.0,701901.0,2807805.0,516,6.0,1327,-817,2021-05-17 11:24:00+00:00
Oman,206297,2206.0,191065,13026,238.0,423.0,1550000.0,296981.0,5219189.0,3584,58.0,4674,-1148,2021-05-17 11:24:00+00:00
Bosnia and Herzegovina,202143,8981.0,168549,24613,,2752.0,937964.0,287458.0,3262955.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Bahrain,200977,746.0,183859,16372,160.0,426.0,4353926.0,2484178.0,1752663.0,3503,14.0,2622,867,2021-05-17 11:24:00+00:00
Libya,181410,3088.0,168128,10194,,444.0,983395.0,141443.0,6952613.0,231,3.0,499,-271,2021-05-17 11:24:00+00:00
Nigeria,165709,2066.0,156413,7230,11.0,10.0,1977479.0,9391.0,210568792.0,48,0.0,14,34,2021-05-17 11:24:00+00:00
Kenya,165465,3003.0,113612,48850,117.0,55.0,1744393.0,31833.0,54799111.0,353,27.0,180,146,2021-05-17 11:24:00+00:00
North Macedonia,154698,5211.0,145851,3636,111.0,2501.0,756480.0,363116.0,2083299.0,174,27.0,2424,-2277,2021-05-17 11:24:00+00:00
Myanmar,143065,3212.0,132115,7738,,59.0,2601770.0,47540.0,54727963.0,30,0.0,43,-13,2021-05-17 11:24:00+00:00
Sri Lanka,142746,962.0,118322,23462,,45.0,3075321.0,143094.0,21491623.0,4661,39.0,8214,-3592,2021-05-17 11:24:00+00:00
S. Korea,132290,1903.0,122163,8224,151.0,37.0,9353300.0,182298.0,51307738.0,1229,7.0,881,341,2021-05-17 11:24:00+00:00
Albania,132015,2432.0,124312,5271,18.0,846.0,674402.0,234571.0,2875050.0,76,5.0,2207,-2136,2021-05-17 11:24:00+00:00
Latvia,128125,2269.0,117799,8057,71.0,1215.0,2494618.0,1335505.0,1867921.0,1072,21.0,2129,-1078,2021-05-17 11:24:00+00:00
Estonia,127206,1223.0,118772,7211,32.0,921.0,1362651.0,1026622.0,1327315.0,564,6.0,764,-206,2021-05-17 11:24:00+00:00
Algeria,125311,3374.0,87359,34578,28.0,76.0,230861.0,5183.0,44539145.0,252,14.0,222,16,2021-05-17 11:24:00+00:00
Cuba,124454,804.0,116660,6990,126.0,71.0,3993104.0,352730.0,11320573.0,2616,19.0,2116,481,2021-05-17 11:24:00+00:00
Norway,119299,774.0,88952,29573,22.0,142.0,5423294.0,993604.0,5458204.0,559,0.0,0,559,2021-05-17 11:24:00+00:00
Thailand,111082,614.0,67200,43268,1228.0,9.0,8124896.0,116148.0,69952942.0,15032,66.0,4884,10082,2021-05-17 11:24:00+00:00
Kyrgyzstan,100732,1711.0,93886,5135,85.0,259.0,1059935.0,160165.0,6617784.0,887,24.0,933,-70,2021-05-17 11:24:00+00:00
Montenegro,98852,1561.0,95902,1389,60.0,2485.0,395033.0,628898.0,628135.0,149,5.0,226,-82,2021-05-17 11:24:00+00:00
Uzbekistan,96893,670.0,92303,3920,23.0,20.0,1377915.0,40657.0,33891238.0,776,3.0,796,-23,2021-05-17 11:24:00+00:00
Ghana,93243,783.0,91146,1314,7.0,25.0,1118523.0,35356.0,31636020.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Zambia,92436,1260.0,90816,360,39.0,67.0,1471632.0,78155.0,18829768.0,80,0.0,117,-37,2021-05-17 11:24:00+00:00
China,90872,4636.0,85945,291,1.0,3.0,160000000.0,111163.0,1439323776.0,43,0.0,31,12,2021-05-17 11:24:00+00:00
Finland,90249,933.0,46000,43316,27.0,168.0,4766116.0,859032.0,5548239.0,563,2.0,0,561,2021-05-17 11:24:00+00:00
Cameroon,74946,1152.0,70497,3297,385.0,42.0,1518411.0,55991.0,27118683.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
El Salvador,71479,2187.0,66903,2389,22.0,336.0,956458.0,146814.0,6514767.0,564,9.0,485,70,2021-05-17 11:24:00+00:00
Cyprus,71064,346.0,39061,31657,50.0,285.0,5881056.0,4840280.0,1215024.0,322,0.0,0,322,2021-05-17 11:24:00+00:00
Mozambique,70442,826.0,68725,891,21.0,26.0,536999.0,16774.0,32013672.0,81,0.0,238,-157,2021-05-17 11:24:00+00:00
Luxembourg,69028,806.0,66183,2039,30.0,1270.0,2760597.0,4348540.0,634833.0,106,0.0,0,106,2021-05-17 11:24:00+00:00
Afghanistan,63819,2751.0,55009,6059,1124.0,69.0,432676.0,10902.0,39688992.0,407,18.0,375,14,2021-05-17 11:24:00+00:00
Singapore,61613,31.0,61104,478,2.0,5.0,10441802.0,1772663.0,5890461.0,108,0.0,57,51,2021-05-17 11:24:00+00:00
Namibia,51218,718.0,48247,2253,66.0,278.0,409887.0,158816.0,2580891.0,485,14.0,471,0,2021-05-17 11:24:00+00:00
Botswana,49656,761.0,46640,2255,1.0,318.0,1089391.0,455268.0,2392857.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Mongolia,49175,214.0,41844,7117,103.0,64.0,2833138.0,852277.0,3324198.0,1074,9.0,2280,-1215,2021-05-17 11:24:00+00:00
Jamaica,47319,860.0,23124,23335,18.0,289.0,354313.0,119199.0,2972449.0,169,22.0,229,-82,2021-05-17 11:24:00+00:00
Ivory Coast,46656,298.0,46079,279,,11.0,608960.0,22600.0,26944545.0,121,3.0,73,45,2021-05-17 11:24:00+00:00
Maldives,44523,97.0,28459,15967,90.0,177.0,794211.0,1447130.0,548818.0,1748,5.0,787,956,2021-05-17 11:24:00+00:00
Uganda,42779,347.0,41971,461,24.0,7.0,1059988.0,22558.0,46990201.0,105,0.0,0,105,2021-05-17 11:24:00+00:00
Senegal,40872,1127.0,39597,148,10.0,66.0,499075.0,29141.0,17126224.0,66,5.0,68,-7,2021-05-17 11:24:00+00:00
Madagascar,40204,771.0,37945,1488,268.0,27.0,195878.0,6920.0,28307945.0,316,23.0,514,-221,2021-05-17 11:24:00+00:00
Zimbabwe,38560,1582.0,36329,649,12.0,105.0,445957.0,29629.0,15051170.0,25,0.0,21,4,2021-05-17 11:24:00+00:00
Sudan,34272,2446.0,27949,3877,,55.0,232965.0,5207.0,44737269.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Malawi,34214,1153.0,32210,851,11.0,59.0,239091.0,12225.0,19558322.0,14,0.0,34,-20,2021-05-17 11:24:00+00:00
Angola,30637,659.0,25715,4263,22.0,20.0,527590.0,15632.0,33750530.0,607,8.0,65,534,2021-05-17 11:24:00+00:00
DRC,30562,776.0,26603,3183,,8.0,155288.0,1689.0,91917040.0,51,1.0,2,48,2021-05-17 11:24:00+00:00
Malta,30484,417.0,29920,147,,942.0,898798.0,2030861.0,442570.0,10,0.0,43,-33,2021-05-17 11:24:00+00:00
Australia,29978,910.0,28900,168,1.0,35.0,17542376.0,681057.0,25757558.0,16,0.0,39,-23,2021-05-17 11:24:00+00:00
Cabo Verde,28168,249.0,25023,2896,23.0,444.0,158645.0,282665.0,561247.0,496,5.0,477,14,2021-05-17 11:24:00+00:00
Rwanda,26141,344.0,24764,1033,2.0,26.0,1371636.0,103672.0,13230555.0,108,1.0,172,-65,2021-05-17 11:24:00+00:00
Gabon,23799,143.0,20379,3277,15.0,63.0,767445.0,337891.0,2271282.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Syria,23738,1698.0,20780,1260,,95.0,103566.0,5796.0,17869274.0,93,10.0,583,-500,2021-05-17 11:24:00+00:00
Guinea,22746,151.0,20366,2229,24.0,11.0,445243.0,33125.0,13441345.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Réunion,22644,169.0,21603,872,36.0,188.0,102720.0,114021.0,900885.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Cambodia,22544,154.0,13006,9384,,9.0,1079873.0,63821.0,16920328.0,1045,7.0,3139,-2101,2021-05-17 11:24:00+00:00
French Guiana,21465,108.0,9995,11362,28.0,354.0,234758.0,768713.0,305391.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Mayotte,20176,171.0,2964,17041,6.0,614.0,176919.0,635204.0,278523.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Mauritania,18828,457.0,18090,281,14.0,96.0,249519.0,52469.0,4755551.0,47,0.0,66,-19,2021-05-17 11:24:00+00:00
French Polynesia,18815,141.0,18650,24,1.0,499.0,26355.0,93350.0,282325.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Eswatini,18520,672.0,17800,48,3.0,574.0,199225.0,170186.0,1170630.0,9,1.0,7,1,2021-05-17 11:24:00+00:00
Trinidad and Tobago,16255,285.0,10208,5762,15.0,203.0,153053.0,109055.0,1403445.0,876,20.0,308,548,2021-05-17 11:24:00+00:00
Guadeloupe,16017,221.0,2242,13554,33.0,552.0,195404.0,488285.0,400184.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Guyana,15271,341.0,12967,1963,14.0,432.0,137081.0,173550.0,789864.0,283,6.0,133,144,2021-05-17 11:24:00+00:00
Somalia,14486,753.0,6325,7408,,46.0,120132.0,7380.0,16277182.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Mali,14190,511.0,9227,4452,,25.0,284272.0,13696.0,20755750.0,27,1.0,70,-44,2021-05-17 11:24:00+00:00
Papua New Guinea,13707,136.0,11034,2537,,15.0,110286.0,12127.0,9094256.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Andorra,13510,127.0,13155,228,12.0,1641.0,193595.0,2502100.0,77373.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Burkina Faso,13397,164.0,13199,34,,8.0,184102.0,8603.0,21399698.0,3,0.0,5,-2,2021-05-17 11:24:00+00:00
Haiti,13353,271.0,12414,668,,24.0,60085.0,5214.0,11523564.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9723512.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Togo,13275,125.0,11897,1253,,15.0,323274.0,38271.0,8447012.0,31,0.0,50,-19,2021-05-17 11:24:00+00:00
Belize,12714,323.0,12337,54,1.0,800.0,124603.0,308499.0,403901.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Curaçao,12254,120.0,12069,65,18.0,729.0,103551.0,628805.0,164679.0,8,1.0,10,-3,2021-05-17 11:24:00+00:00
Suriname,11950,228.0,10237,1485,30.0,386.0,55763.0,94319.0,591214.0,243,5.0,125,113,2021-05-17 11:24:00+00:00
Hong Kong,11826,210.0,11531,85,2.0,28.0,14841321.0,1965735.0,7550012.0,7,0.0,15,-8,2021-05-17 11:24:00+00:00
Martinique,11736,90.0,98,11548,24.0,240.0,170302.0,454125.0,375011.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Djibouti,11434,151.0,11266,17,,151.0,154011.0,153934.0,1000501.0,32,0.0,25,7,2021-05-17 11:24:00+00:00
Congo,11343,148.0,8208,2987,,26.0,141948.0,25187.0,5635839.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Bahamas,11024,216.0,9967,841,5.0,545.0,91550.0,230884.0,396519.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Aruba,10854,104.0,10662,88,14.0,970.0,157746.0,1472033.0,107162.0,16,0.0,23,-7,2021-05-17 11:24:00+00:00
Lesotho,10790,320.0,6427,4043,,148.0,87981.0,40788.0,2157056.0,12,0.0,0,12,2021-05-17 11:24:00+00:00
South Sudan,10652,115.0,10462,75,,10.0,159088.0,14069.0,11308016.0,1,0.0,0,1,2021-05-17 11:24:00+00:00
Seychelles,9184,32.0,6413,2739,,324.0,21504.0,217480.0,98878.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Benin,7995,101.0,7652,242,35.0,8.0,595112.0,47999.0,12398337.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85366.0,1442826.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Nicaragua,7086,184.0,4225,2677,,27.0,,,6693189.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
CAR,6866,95.0,5112,1659,2.0,19.0,40907.0,8344.0,4902756.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Yemen,6543,1289.0,3023,2231,23.0,42.0,36546.0,1202.0,30395998.0,20,4.0,15,1,2021-05-17 11:24:00+00:00
Iceland,6537,29.0,6445,63,3.0,85.0,622370.0,1813565.0,343175.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Gambia,5940,175.0,5674,91,3.0,71.0,76379.0,30855.0,2475455.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Niger,5333,192.0,4953,188,2.0,8.0,102334.0,4099.0,24963103.0,7,0.0,17,-10,2021-05-17 11:24:00+00:00
San Marino,5083,90.0,4968,25,4.0,2648.0,63241.0,1860412.0,33993.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Chad,4904,173.0,4688,43,,10.0,116839.0,6941.0,16833892.0,7,0.0,11,-4,2021-05-17 11:24:00+00:00
Saint Lucia,4818,75.0,4516,227,2.0,407.0,43118.0,233879.0,184360.0,30,0.0,5,25,2021-05-17 11:24:00+00:00
Timor-Leste,4458,10.0,2336,2112,,7.0,84840.0,63301.0,1340259.0,340,2.0,190,148,2021-05-17 11:24:00+00:00
Burundi,4329,6.0,773,3550,,0.5,279132.0,22885.0,12197235.0,47,0.0,0,47,2021-05-17 11:24:00+00:00
Gibraltar,4286,94.0,4192,0,,2791.0,244039.0,7245383.0,33682.0,0,0.0,3,-3,2021-05-17 11:24:00+00:00
Vietnam,4242,37.0,2668,1537,,0.4,3091540.0,31514.0,98101977.0,426,2.0,11,413,2021-05-17 11:24:00+00:00
Sierra Leone,4107,79.0,3104,924,,10.0,153257.0,18879.0,8117836.0,4,0.0,3,1,2021-05-17 11:24:00+00:00
Channel Islands,4057,86.0,3956,15,,491.0,454413.0,2592794.0,175260.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Barbados,3967,46.0,3922,-1,,160.0,162817.0,565962.0,287682.0,6,0.0,22,-16,2021-05-17 11:24:00+00:00
Comoros,3863,146.0,3699,18,,165.0,,,885680.0,3,0.0,11,-8,2021-05-17 11:24:00+00:00
Eritrea,3844,12.0,3654,178,,3.0,23693.0,6601.0,3589136.0,22,0.0,15,7,2021-05-17 11:24:00+00:00
Guinea-Bissau,3746,67.0,3438,241,9.0,33.0,65627.0,32677.0,2008341.0,1,0.0,11,-10,2021-05-17 11:24:00+00:00
Liechtenstein,2990,58.0,2887,45,3.0,1517.0,39109.0,1023153.0,38224.0,9,0.0,0,9,2021-05-17 11:24:00+00:00
New Zealand,2651,26.0,2607,18,,5.0,2082570.0,416339.0,5002100.0,6,0.0,6,0,2021-05-17 11:24:00+00:00
Monaco,2493,32.0,2434,27,1.0,810.0,51953.0,1315765.0,39485.0,3,0.0,6,-3,2021-05-17 11:24:00+00:00
Bermuda,2466,32.0,2250,184,7.0,515.0,253555.0,4084524.0,62077.0,4,0.0,16,-12,2021-05-17 11:24:00+00:00
Turks and Caicos,2404,17.0,2365,22,2.0,434.0,65926.0,1682945.0,39173.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Sao Tome and Principe,2327,35.0,2274,18,,157.0,12999.0,58371.0,222695.0,3,0.0,1,2,2021-05-17 11:24:00+00:00
Sint Maarten,2282,27.0,2223,32,2.0,624.0,26880.0,620785.0,43300.0,5,0.0,2,3,2021-05-17 11:24:00+00:00
Liberia,2114,85.0,1962,67,2.0,16.0,97875.0,18965.0,5160782.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Taiwan,2017,12.0,1123,882,,0.5,571259.0,23948.0,23854430.0,727,0.0,16,711,2021-05-17 11:24:00+00:00
St. Vincent Grenadines,1937,12.0,1772,153,2.0,108.0,47148.0,423810.0,111248.0,5,0.0,3,2,2021-05-17 11:24:00+00:00
Saint Martin,1773,12.0,1399,362,7.0,306.0,27588.0,703076.0,39239.0,0,0.0,0,0,2021-05-17 11:24:00+00:00
Laos,1638,2.0,582,1054,,0.3,223820.0,30380.0,7367417.0,140,0.0,69,71,2021-05-17 11:24:00+00:00
Caribbean Netherlands,1597,17.0,1563,17,,643.0,10072.0,381010.0,26435.0,6,0.0,5,1,2021-05-17 11:24:00+00:00
Isle of Man,1590,29.0,1558,3,1.0,339.0,44761.0,523974.0,85426.0,0,0.0,3,-3,2021-05-17 11:24:00+00:00
