Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Argentina,3191097,68311.0,2854364,268422,5375.0,1500.0,11983959.0,263085.0,45551588.0,43357,986.0,37199,5172,2021-05-12 07:20:00+00:00
Colombia,3031726,78771.0,2848153,104802,6582.0,1534.0,15564899.0,303126.0,51347964.0,28968,917.0,28279,-228,2021-05-12 07:20:00+00:00
Poland,2838180,70336.0,2580245,187599,1959.0,1860.0,14894006.0,393907.0,37810938.0,3097,302.0,4211,-1416,2021-05-12 07:20:00+00:00
Iran,2691352,75568.0,2144197,471587,5522.0,890.0,17343586.0,204248.0,84914182.0,36541,658.0,34495,1388,2021-05-12 07:20:00+00:00
Mexico,2368393,219323.0,1891052,258018,4798.0,1686.0,6774089.0,52071.0,130094436.0,2601,338.0,4819,-2556,2021-05-12 07:20:00+00:00
Ukraine,2129073,46987.0,1797136,284950,177.0,1080.0,9682286.0,222544.0,43507340.0,6746,475.0,28383,-22112,2021-05-12 07:20:00+00:00
Peru,1858239,64691.0,1720665,72883,2660.0,1939.0,11761084.0,352495.0,33365278.0,7949,588.0,0,7361,2021-05-12 07:20:00+00:00
Indonesia,1723596,47465.0,1580207,95924,,172.0,15347629.0,55607.0,276003941.0,5021,247.0,5592,-818,2021-05-12 07:20:00+00:00
Czechia,1648667,29787.0,1586400,32480,345.0,2777.0,20529829.0,1914013.0,10726065.0,3219,76.0,5461,-2318,2021-05-12 07:20:00+00:00
South Africa,1599272,54896.0,1519258,25118,546.0,916.0,10931906.0,182352.0,59949498.0,2677,161.0,3002,-486,2021-05-12 07:20:00+00:00
Netherlands,1571398,17383.0,1333282,220733,740.0,1013.0,13171698.0,767247.0,17167470.0,11376,60.0,15834,-4518,2021-05-12 07:20:00+00:00
Canada,1299572,24714.0,1196819,78039,1331.0,650.0,32867352.0,864337.0,38026101.0,12906,88.0,15568,-2750,2021-05-12 07:20:00+00:00
Chile,1256546,27356.0,1193927,35263,3102.0,1421.0,13660902.0,709399.0,19257010.0,9077,138.0,10772,-1833,2021-05-12 07:20:00+00:00
Iraq,1122914,15834.0,1018167,88913,502.0,386.0,9745496.0,237734.0,40993259.0,10189,63.0,12798,-2672,2021-05-12 07:20:00+00:00
Philippines,1113547,18620.0,1038175,56752,750.0,168.0,12330600.0,111256.0,110830652.0,11557,148.0,15951,-4542,2021-05-12 07:20:00+00:00
Romania,1067887,29135.0,1017047,21705,919.0,1523.0,8524384.0,445671.0,19127080.0,1776,169.0,3381,-1774,2021-05-12 07:20:00+00:00
Sweden,1021604,14217.0,858779,148608,374.0,1400.0,8798383.0,866550.0,10153344.0,13812,44.0,7968,5800,2021-05-12 07:20:00+00:00
Belgium,1020332,24609.0,888546,107177,710.0,2115.0,13061760.0,1122823.0,11632963.0,3723,58.0,0,3665,2021-05-12 07:20:00+00:00
Pakistan,867438,19210.0,771692,76536,4707.0,86.0,12310875.0,54822.0,224559097.0,5965,217.0,9587,-3839,2021-05-12 07:20:00+00:00
Portugal,840008,16994.0,801306,21708,71.0,1671.0,10967514.0,1078301.0,10171109.0,426,2.0,1029,-605,2021-05-12 07:20:00+00:00
Israel,839000,6378.0,831738,884,80.0,693.0,14398993.0,1565518.0,9197590.0,108,1.0,118,-11,2021-05-12 07:20:00+00:00
Hungary,793784,28888.0,592440,172456,361.0,2997.0,5560617.0,576873.0,9639232.0,1398,195.0,16830,-15627,2021-05-12 07:20:00+00:00
Bangladesh,776257,12005.0,715321,48931,1117.0,72.0,5661926.0,34088.0,166096704.0,2744,71.0,5159,-2486,2021-05-12 07:20:00+00:00
Jordan,721853,9151.0,707302,5400,729.0,889.0,6877657.0,668382.0,10290015.0,1877,59.0,3725,-1907,2021-05-12 07:20:00+00:00
Serbia,702451,6594.0,666944,28913,115.0,757.0,3952559.0,453949.0,8707058.0,2043,36.0,5546,-3539,2021-05-12 07:20:00+00:00
Switzerland,675671,10721.0,606910,58040,190.0,1231.0,7179360.0,824365.0,8708956.0,5058,15.0,4952,91,2021-05-12 07:20:00+00:00
Japan,645817,10941.0,564128,70748,1176.0,87.0,12602793.0,99909.0,126143068.0,12790,118.0,8727,3945,2021-05-12 07:20:00+00:00
Austria,632766,10413.0,607712,14641,366.0,1151.0,35003230.0,3867532.0,9050535.0,870,21.0,2271,-1422,2021-05-12 07:20:00+00:00
UAE,539138,1617.0,519405,18116,,162.0,46190863.0,4622403.0,9992825.0,3121,4.0,3076,41,2021-05-12 07:20:00+00:00
Lebanon,533685,7527.0,489319,36839,403.0,1107.0,4136091.0,608328.0,6799116.0,846,41.0,7351,-6546,2021-05-12 07:20:00+00:00
Morocco,514164,9083.0,501404,3677,108.0,244.0,6348840.0,170276.0,37285573.0,300,11.0,490,-201,2021-05-12 07:20:00+00:00
Malaysia,448457,1722.0,408236,38499,453.0,53.0,10169657.0,310796.0,32721343.0,7780,39.0,6302,1439,2021-05-12 07:20:00+00:00
Saudi Arabia,428369,7098.0,412102,9169,1358.0,201.0,17669879.0,500875.0,35278014.0,1985,26.0,2362,-403,2021-05-12 07:20:00+00:00
Nepal,413111,4084.0,312019,97008,,138.0,2672726.0,90340.0,29585051.0,18444,364.0,9232,8848,2021-05-12 07:20:00+00:00
Bulgaria,412157,17104.0,353619,41434,535.0,2478.0,2620183.0,379552.0,6903351.0,1955,175.0,5227,-3447,2021-05-12 07:20:00+00:00
Ecuador,402595,19286.0,342878,40431,616.0,1079.0,1343901.0,75194.0,17872435.0,2299,64.0,0,2235,2021-05-12 07:20:00+00:00
Slovakia,386136,12077.0,368421,5638,235.0,2211.0,2734112.0,500577.0,5461917.0,661,58.0,529,74,2021-05-12 07:20:00+00:00
Belarus,370509,2652.0,360916,6941,,281.0,6015054.0,636739.0,9446649.0,1621,20.0,1229,372,2021-05-12 07:20:00+00:00
Panama,368368,6282.0,357714,4372,105.0,1437.0,2477351.0,566522.0,4372910.0,712,11.0,613,88,2021-05-12 07:20:00+00:00
Greece,367076,11141.0,331819,24116,732.0,1073.0,8582255.0,826871.0,10379193.0,5072,112.0,8361,-3401,2021-05-12 07:20:00+00:00
Kazakhstan,348308,3964.0,304673,39671,221.0,209.0,10535853.0,555418.0,18969219.0,3577,36.0,5145,-1604,2021-05-12 07:20:00+00:00
Croatia,345623,7549.0,330329,7745,217.0,1849.0,1890133.0,462877.0,4083449.0,876,46.0,1336,-506,2021-05-12 07:20:00+00:00
Azerbaijan,327601,4713.0,308317,14571,,461.0,3346012.0,327476.0,10217588.0,885,33.0,2198,-1346,2021-05-12 07:20:00+00:00
Georgia,325665,4363.0,304935,16367,,1096.0,4441181.0,1115153.0,3982576.0,3197,58.0,2507,632,2021-05-12 07:20:00+00:00
Tunisia,322998,11556.0,281554,29888,489.0,969.0,1371995.0,115055.0,11924673.0,2185,127.0,4057,-1999,2021-05-12 07:20:00+00:00
Bolivia,320209,13258.0,262970,43981,158.0,1123.0,1255636.0,106325.0,11809425.0,1599,30.0,1418,151,2021-05-12 07:20:00+00:00
Palestine,302777,3393.0,287932,11452,78.0,652.0,1781690.0,342458.0,5202653.0,1026,35.0,1547,-556,2021-05-12 07:20:00+00:00
Paraguay,302061,7284.0,250502,44275,581.0,1011.0,1163740.0,161460.0,7207627.0,4272,154.0,3822,296,2021-05-12 07:20:00+00:00
Kuwait,287199,1660.0,272123,13416,198.0,384.0,2421222.0,559865.0,4324653.0,2131,15.0,2490,-374,2021-05-12 07:20:00+00:00
Costa Rica,273714,3456.0,216191,54067,459.0,673.0,1064094.0,207263.0,5134028.0,8228,91.0,3666,4471,2021-05-12 07:20:00+00:00
Dominican Republic,272809,3550.0,232325,36934,228.0,324.0,1452665.0,132770.0,10941214.0,1261,18.0,680,563,2021-05-12 07:20:00+00:00
Ethiopia,263672,3911.0,212567,47194,694.0,33.0,2628952.0,22394.0,117393244.0,970,23.0,2537,-1590,2021-05-12 07:20:00+00:00
Lithuania,261128,4059.0,235265,21804,166.0,1509.0,3027000.0,1125493.0,2689489.0,2505,14.0,3046,-555,2021-05-12 07:20:00+00:00
Denmark,260913,2499.0,246903,11511,32.0,430.0,43813889.0,7541463.0,5809733.0,1857,2.0,1341,514,2021-05-12 07:20:00+00:00
Ireland,253567,4929.0,236016,12622,34.0,989.0,4690141.0,940836.0,4985076.0,758,8.0,745,5,2021-05-12 07:20:00+00:00
Moldova,252949,5970.0,243877,3102,170.0,1483.0,1023504.0,254230.0,4025892.0,200,18.0,343,-161,2021-05-12 07:20:00+00:00
Slovenia,246725,4302.0,233788,8635,132.0,2069.0,1210718.0,582304.0,2079184.0,494,3.0,805,-314,2021-05-12 07:20:00+00:00
Egypt,239740,14033.0,178241,47466,90.0,135.0,2715258.0,26112.0,103984787.0,2330,129.0,1478,723,2021-05-12 07:20:00+00:00
Guatemala,236266,7776.0,215803,12687,5.0,427.0,1314516.0,72230.0,18198980.0,1168,43.0,2162,-1037,2021-05-12 07:20:00+00:00
Uruguay,225847,3208.0,197085,25554,525.0,921.0,1934871.0,555347.0,3484077.0,5164,86.0,4971,107,2021-05-12 07:20:00+00:00
Honduras,222118,5789.0,81973,134356,535.0,577.0,660435.0,65784.0,10039448.0,1933,124.0,591,1218,2021-05-12 07:20:00+00:00
Armenia,219950,4272.0,206078,9600,,1439.0,1023251.0,344761.0,2968005.0,597,23.0,878,-304,2021-05-12 07:20:00+00:00
Qatar,211732,516.0,203546,7670,224.0,184.0,1954173.0,695979.0,2807805.0,740,8.0,2016,-1284,2021-05-12 07:20:00+00:00
Venezuela,210116,2320.0,193089,14707,316.0,82.0,3359014.0,118415.0,28366567.0,2246,29.0,2321,-104,2021-05-12 07:20:00+00:00
Oman,202713,2148.0,186391,14174,255.0,412.0,1550000.0,297082.0,5217409.0,1363,28.0,1744,-409,2021-05-12 07:20:00+00:00
Bosnia and Herzegovina,201512,8912.0,166887,25713,,2731.0,932033.0,285617.0,3263232.0,819,122.0,2170,-1473,2021-05-12 07:20:00+00:00
Bahrain,192750,697.0,177212,14841,142.0,398.0,4273842.0,2439616.0,1751850.0,3394,12.0,1880,1502,2021-05-12 07:20:00+00:00
Libya,180692,3077.0,167043,10572,,443.0,978899.0,140822.0,6951337.0,722,7.0,703,12,2021-05-12 07:20:00+00:00
Nigeria,165515,2065.0,156358,7092,11.0,10.0,1939165.0,9212.0,210498783.0,96,0.0,61,35,2021-05-12 07:20:00+00:00
Kenya,163976,2928.0,113057,47991,128.0,53.0,1725546.0,31498.0,54782893.0,422,33.0,1866,-1477,2021-05-12 07:20:00+00:00
North Macedonia,154222,5135.0,138779,10308,124.0,2465.0,743378.0,356827.0,2083300.0,196,42.0,817,-663,2021-05-12 07:20:00+00:00
Myanmar,142974,3210.0,132050,7714,,59.0,2593888.0,47400.0,54722988.0,27,0.0,37,-10,2021-05-12 07:20:00+00:00
Albania,131803,2420.0,119061,10322,18.0,842.0,657917.0,228833.0,2875093.0,80,8.0,1972,-1900,2021-05-12 07:20:00+00:00
Sri Lanka,131098,850.0,106641,23607,,40.0,2951123.0,137323.0,21490399.0,5192,49.0,2178,2965,2021-05-12 07:20:00+00:00
S. Korea,128918,1884.0,119373,7661,167.0,37.0,9201539.0,179342.0,51307137.0,1146,9.0,1529,-392,2021-05-12 07:20:00+00:00
Estonia,125696,1206.0,116648,7842,41.0,909.0,1337225.0,1007476.0,1327302.0,359,2.0,624,-267,2021-05-12 07:20:00+00:00
Latvia,124960,2217.0,113430,9313,81.0,1187.0,2424183.0,1297601.0,1868204.0,659,4.0,216,439,2021-05-12 07:20:00+00:00
Algeria,124483,3343.0,86703,34437,28.0,75.0,230861.0,5185.0,44528314.0,379,15.0,283,81,2021-05-12 07:20:00+00:00
Cuba,118168,755.0,111325,6088,131.0,67.0,3879873.0,342725.0,11320667.0,2187,23.0,1962,202,2021-05-12 07:20:00+00:00
Norway,117495,767.0,88952,27776,24.0,141.0,5398485.0,989164.0,5457626.0,1130,0.0,0,1130,2021-05-12 07:20:00+00:00
Kyrgyzstan,99316,1675.0,92409,5232,85.0,253.0,1037894.0,156869.0,6616312.0,662,15.0,593,54,2021-05-12 07:20:00+00:00
Montenegro,98449,1545.0,95220,1684,64.0,2460.0,388211.0,618039.0,628134.0,146,5.0,257,-116,2021-05-12 07:20:00+00:00
Uzbekistan,95467,666.0,90976,3825,23.0,20.0,1377915.0,40665.0,33884609.0,708,4.0,684,20,2021-05-12 07:20:00+00:00
Ghana,93011,783.0,90697,1531,7.0,25.0,1108763.0,35057.0,31627141.0,60,0.0,129,-69,2021-05-12 07:20:00+00:00
Zambia,92152,1258.0,90539,355,42.0,67.0,1448213.0,76940.0,18822708.0,60,1.0,111,-52,2021-05-12 07:20:00+00:00
China,90799,4636.0,85861,302,,3.0,160000000.0,111163.0,1439323776.0,30,0.0,26,4,2021-05-12 07:20:00+00:00
Finland,88990,927.0,46000,42063,26.0,167.0,4679035.0,843355.0,5548122.0,124,5.0,0,119,2021-05-12 07:20:00+00:00
Thailand,88907,486.0,59043,29378,1207.0,7.0,8124896.0,116152.0,69950556.0,3902,65.0,3835,2,2021-05-12 07:20:00+00:00
Cameroon,74946,1152.0,70497,3297,385.0,42.0,1518411.0,56010.0,27109628.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
El Salvador,70380,2164.0,65921,2295,28.0,332.0,936793.0,143805.0,6514320.0,0,10.0,0,-10,2021-05-12 07:20:00+00:00
Mozambique,70267,826.0,67884,1557,24.0,26.0,529546.0,16547.0,32001663.0,55,3.0,99,-47,2021-05-12 07:20:00+00:00
Cyprus,70098,339.0,39061,30698,57.0,279.0,5511355.0,4536453.0,1214904.0,666,3.0,0,663,2021-05-12 07:20:00+00:00
Luxembourg,68552,806.0,65513,2233,31.0,1270.0,2739125.0,4315662.0,634694.0,399,5.0,570,-176,2021-05-12 07:20:00+00:00
Afghanistan,62942,2721.0,54534,5687,1124.0,69.0,426560.0,10751.0,39676986.0,879,23.0,312,544,2021-05-12 07:20:00+00:00
Singapore,61403,31.0,60975,397,3.0,5.0,10441802.0,1772852.0,5889834.0,25,0.0,42,-17,2021-05-12 07:20:00+00:00
Namibia,50301,696.0,47518,2087,51.0,270.0,402641.0,156047.0,2580262.0,231,7.0,218,6,2021-05-12 07:20:00+00:00
Botswana,49041,751.0,46290,2000,1.0,314.0,1086267.0,454086.0,2392207.0,624,17.0,64,543,2021-05-12 07:20:00+00:00
Jamaica,46821,814.0,22517,23490,12.0,274.0,347202.0,116814.0,2972273.0,113,8.0,249,-144,2021-05-12 07:20:00+00:00
Ivory Coast,46484,292.0,45910,282,,11.0,608960.0,22608.0,26935594.0,42,1.0,63,-22,2021-05-12 07:20:00+00:00
Mongolia,46448,184.0,35733,10531,110.0,55.0,2800505.0,842643.0,3323476.0,989,14.0,3073,-2098,2021-05-12 07:20:00+00:00
Uganda,42427,346.0,41971,110,24.0,7.0,1044170.0,22230.0,46970372.0,72,0.0,47,25,2021-05-12 07:20:00+00:00
Senegal,40729,1120.0,39428,181,13.0,65.0,492363.0,28759.0,17120176.0,37,1.0,44,-8,2021-05-12 07:20:00+00:00
Madagascar,39351,732.0,36633,1986,284.0,26.0,192894.0,6816.0,28298188.0,339,10.0,611,-282,2021-05-12 07:20:00+00:00
Maldives,38520,87.0,26795,11638,90.0,159.0,773298.0,1409358.0,548688.0,2705,3.0,496,2206,2021-05-12 07:20:00+00:00
Zimbabwe,38448,1579.0,36221,648,12.0,105.0,436994.0,29040.0,15048213.0,29,3.0,158,-132,2021-05-12 07:20:00+00:00
Sudan,34272,2446.0,27949,3877,,55.0,232965.0,5209.0,44723245.0,624,81.0,702,-159,2021-05-12 07:20:00+00:00
Malawi,34183,1153.0,32170,860,11.0,59.0,236897.0,12117.0,19551547.0,12,0.0,11,1,2021-05-12 07:20:00+00:00
Malta,30464,417.0,29843,204,,942.0,886909.0,2004070.0,442554.0,17,0.0,38,-21,2021-05-12 07:20:00+00:00
DRC,30392,775.0,26434,3183,,8.0,152999.0,1665.0,91879676.0,69,3.0,0,66,2021-05-12 07:20:00+00:00
Australia,29946,910.0,28815,221,1.0,35.0,17346790.0,673570.0,25753517.0,15,0.0,57,-42,2021-05-12 07:20:00+00:00
Angola,29146,639.0,25145,3362,20.0,19.0,527590.0,15639.0,33736498.0,406,6.0,428,-28,2021-05-12 07:20:00+00:00
Cabo Verde,26709,236.0,23692,2781,23.0,421.0,156769.0,279363.0,561165.0,268,4.0,655,-391,2021-05-12 07:20:00+00:00
Rwanda,25773,340.0,24333,1100,,26.0,1350982.0,102145.0,13226156.0,121,2.0,180,-61,2021-05-12 07:20:00+00:00
Gabon,23565,143.0,20051,3371,19.0,63.0,754964.0,332501.0,2270563.0,133,0.0,107,26,2021-05-12 07:20:00+00:00
Syria,23490,1670.0,19316,2504,,93.0,103566.0,5798.0,17863450.0,111,13.0,579,-481,2021-05-12 07:20:00+00:00
Guinea,22719,151.0,20341,2227,24.0,11.0,444435.0,33077.0,13436461.0,86,1.0,110,-25,2021-05-12 07:20:00+00:00
Réunion,22644,169.0,21603,872,36.0,188.0,102720.0,114032.0,900797.0,1043,19.0,1755,-731,2021-05-12 07:20:00+00:00
French Guiana,20877,106.0,9995,10776,25.0,347.0,229935.0,753181.0,305285.0,511,2.0,0,509,2021-05-12 07:20:00+00:00
Cambodia,20695,136.0,8539,12020,,8.0,1018022.0,60177.0,16917166.0,952,10.0,719,223,2021-05-12 07:20:00+00:00
Mayotte,20134,170.0,2964,17000,4.0,611.0,174251.0,625827.0,278433.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
French Polynesia,18797,141.0,18617,39,1.0,499.0,26355.0,93357.0,282303.0,7,0.0,0,7,2021-05-12 07:20:00+00:00
Mauritania,18691,456.0,17918,317,14.0,96.0,244473.0,51426.0,4753876.0,24,0.0,19,5,2021-05-12 07:20:00+00:00
Eswatini,18487,671.0,17784,32,3.0,573.0,194247.0,165957.0,1170466.0,7,0.0,1,6,2021-05-12 07:20:00+00:00
Guadeloupe,16017,221.0,2242,13554,33.0,552.0,195404.0,488287.0,400183.0,657,11.0,0,646,2021-05-12 07:20:00+00:00
Guyana,14531,331.0,12443,1757,16.0,419.0,130875.0,165704.0,789813.0,169,6.0,289,-126,2021-05-12 07:20:00+00:00
Somalia,14486,753.0,6325,7408,,46.0,120132.0,7383.0,16271101.0,71,6.0,134,-69,2021-05-12 07:20:00+00:00
Mali,14133,506.0,9073,4554,,24.0,279721.0,13482.0,20747749.0,25,6.0,63,-44,2021-05-12 07:20:00+00:00
Trinidad and Tobago,13802,224.0,9500,4078,71.0,160.0,147470.0,105082.0,1403383.0,447,13.0,263,171,2021-05-12 07:20:00+00:00
Andorra,13447,127.0,13070,250,12.0,1641.0,193595.0,2502165.0,77371.0,24,0.0,75,-51,2021-05-12 07:20:00+00:00
Burkina Faso,13384,164.0,13180,40,,8.0,182551.0,8534.0,21391839.0,5,2.0,24,-21,2021-05-12 07:20:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9720578.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
Haiti,13227,266.0,12304,657,,23.0,60085.0,5215.0,11521665.0,63,3.0,150,-90,2021-05-12 07:20:00+00:00
Togo,13167,125.0,11694,1348,,15.0,318622.0,37732.0,8444354.0,13,1.0,3,9,2021-05-12 07:20:00+00:00
Belize,12704,323.0,12307,74,1.0,800.0,122702.0,303867.0,403802.0,18,0.0,19,-1,2021-05-12 07:20:00+00:00
Papua New Guinea,12493,130.0,10833,1530,,14.0,104674.0,11513.0,9091937.0,863,9.0,521,333,2021-05-12 07:20:00+00:00
Curaçao,12236,117.0,11992,127,22.0,711.0,101029.0,613524.0,164670.0,1,3.0,35,-37,2021-05-12 07:20:00+00:00
Hong Kong,11813,210.0,11503,100,3.0,28.0,14841321.0,1965951.0,7549182.0,1,0.0,7,-6,2021-05-12 07:20:00+00:00
Martinique,11736,90.0,98,11548,24.0,240.0,170302.0,454121.0,375015.0,178,7.0,0,171,2021-05-12 07:20:00+00:00
Djibouti,11369,151.0,11182,36,,151.0,152660.0,152614.0,1000304.0,34,2.0,141,-109,2021-05-12 07:20:00+00:00
Congo,11343,148.0,8208,2987,,26.0,92500.0,16418.0,5633978.0,196,0.0,0,196,2021-05-12 07:20:00+00:00
Suriname,11306,220.0,9907,1179,25.0,372.0,53811.0,91029.0,591142.0,194,5.0,129,60,2021-05-12 07:20:00+00:00
Bahamas,10908,214.0,9854,840,5.0,540.0,90693.0,228753.0,396467.0,135,2.0,73,60,2021-05-12 07:20:00+00:00
Aruba,10795,104.0,10596,95,14.0,971.0,154991.0,1446405.0,107156.0,25,3.0,23,-1,2021-05-12 07:20:00+00:00
Lesotho,10773,319.0,6427,4027,,148.0,84079.0,38983.0,2156825.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
South Sudan,10641,115.0,10462,64,,10.0,156542.0,13846.0,11306223.0,4,0.0,150,-146,2021-05-12 07:20:00+00:00
Seychelles,8172,28.0,5658,2486,,283.0,21504.0,217498.0,98870.0,1799,0.0,381,1418,2021-05-12 07:20:00+00:00
Benin,7995,101.0,7652,242,35.0,8.0,595112.0,48016.0,12393984.0,111,1.0,0,110,2021-05-12 07:20:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85404.0,1442193.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
Nicaragua,7086,184.0,4225,2677,,27.0,,,6692112.0,97,1.0,0,96,2021-05-12 07:20:00+00:00
CAR,6674,93.0,5112,1469,2.0,19.0,40907.0,8346.0,4901608.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
Iceland,6522,29.0,6409,84,3.0,85.0,619998.0,1806811.0,343145.0,16,0.0,62,-46,2021-05-12 07:20:00+00:00
Yemen,6492,1276.0,3003,2213,23.0,42.0,34287.0,1128.0,30387003.0,10,5.0,11,-6,2021-05-12 07:20:00+00:00
Gambia,5934,175.0,5648,111,3.0,71.0,76379.0,30866.0,2474524.0,5,0.0,50,-45,2021-05-12 07:20:00+00:00
Niger,5324,192.0,4929,203,2.0,8.0,101502.0,4068.0,24951059.0,3,0.0,28,-25,2021-05-12 07:20:00+00:00
San Marino,5083,90.0,4968,25,4.0,2648.0,63241.0,1860467.0,33992.0,16,0.0,33,-17,2021-05-12 07:20:00+00:00
Chad,4888,172.0,4661,55,,10.0,115822.0,6883.0,16827427.0,11,1.0,12,-2,2021-05-12 07:20:00+00:00
Saint Lucia,4700,75.0,4473,152,1.0,407.0,42151.0,228649.0,184348.0,46,0.0,29,17,2021-05-12 07:20:00+00:00
Gibraltar,4286,94.0,4189,3,,2791.0,240870.0,7151297.0,33682.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
Burundi,4208,6.0,773,3429,,0.5,279132.0,22894.0,12192376.0,31,0.0,0,31,2021-05-12 07:20:00+00:00
Sierra Leone,4089,79.0,3093,917,,10.0,153257.0,18884.0,8115616.0,4,0.0,4,0,2021-05-12 07:20:00+00:00
Channel Islands,4057,86.0,3956,15,,491.0,454413.0,2593119.0,175238.0,1,0.0,0,1,2021-05-12 07:20:00+00:00
Barbados,3950,45.0,3870,35,,156.0,159886.0,555781.0,287678.0,8,0.0,14,-6,2021-05-12 07:20:00+00:00
Comoros,3860,146.0,3688,26,,165.0,,,885426.0,6,0.0,6,0,2021-05-12 07:20:00+00:00
Eritrea,3818,12.0,3627,179,,3.0,23693.0,6603.0,3588465.0,76,0.0,25,51,2021-05-12 07:20:00+00:00
Guinea-Bissau,3741,67.0,3400,274,9.0,33.0,64758.0,32255.0,2007704.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
Vietnam,3593,35.0,2618,940,,0.4,2958119.0,30157.0,98090024.0,149,0.0,16,133,2021-05-12 07:20:00+00:00
Timor-Leste,3493,5.0,1769,1719,,4.0,84361.0,62960.0,1339916.0,266,0.0,86,180,2021-05-12 07:20:00+00:00
Liechtenstein,2975,58.0,2887,30,3.0,1517.0,39109.0,1023207.0,38222.0,5,0.0,29,-24,2021-05-12 07:20:00+00:00
New Zealand,2643,26.0,2591,26,,5.0,2059727.0,411772.0,5002100.0,-1,0.0,0,-1,2021-05-12 07:20:00+00:00
Monaco,2486,32.0,2423,31,1.0,811.0,51953.0,1315899.0,39481.0,7,0.0,10,-3,2021-05-12 07:20:00+00:00
Bermuda,2455,31.0,2182,242,14.0,499.0,250225.0,4030686.0,62080.0,21,1.0,87,-67,2021-05-12 07:20:00+00:00
Turks and Caicos,2404,17.0,2365,22,2.0,434.0,65926.0,1683246.0,39166.0,2,0.0,7,-5,2021-05-12 07:20:00+00:00
Sao Tome and Principe,2320,35.0,2269,16,,157.0,12999.0,58386.0,222639.0,2,0.0,7,-5,2021-05-12 07:20:00+00:00
Sint Maarten,2268,27.0,2208,33,2.0,624.0,26880.0,620886.0,43293.0,8,0.0,5,3,2021-05-12 07:20:00+00:00
Liberia,2114,85.0,1962,67,2.0,16.0,97875.0,18971.0,5159153.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
St. Vincent Grenadines,1922,12.0,1741,169,2.0,108.0,46355.0,416700.0,111243.0,10,0.0,0,10,2021-05-12 07:20:00+00:00
Saint Martin,1773,12.0,1399,362,7.0,306.0,27588.0,703237.0,39230.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
Isle of Man,1590,29.0,1550,11,1.0,339.0,44761.0,524011.0,85420.0,0,0.0,0,0,2021-05-12 07:20:00+00:00
Caribbean Netherlands,1583,17.0,1548,18,,643.0,10040.0,379843.0,26432.0,2,0.0,4,-2,2021-05-12 07:20:00+00:00
Laos,1362,1.0,297,1064,,0.1,203045.0,27565.0,7365974.0,35,0.0,59,-24,2021-05-12 07:20:00+00:00
Mauritius,1266,17.0,1128,121,,13.0,358675.0,281627.0,1273583.0,10,0.0,4,6,2021-05-12 07:20:00+00:00
