Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Indonesia,1718575,47218.0,1574615,96742,,171.0,15272213.0,55335.0,275996044.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Czechia,1645448,29711.0,1580939,34798,363.0,2770.0,19988974.0,1863598.0,10726011.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
South Africa,1597724,54825.0,1517350,25549,546.0,915.0,10906020.0,181926.0,59947455.0,1129,90.0,1094,-55,2021-05-11 04:44:00+00:00
Netherlands,1565880,17340.0,1325107,223433,758.0,1010.0,13171698.0,767252.0,17167367.0,5858,17.0,7659,-1818,2021-05-11 04:44:00+00:00
Canada,1294186,24682.0,1189678,79826,1331.0,649.0,32746783.0,861186.0,38025198.0,7520,56.0,8427,-963,2021-05-11 04:44:00+00:00
Chile,1252808,27318.0,1188831,36659,3137.0,1419.0,13623503.0,707473.0,19256563.0,5339,100.0,5676,-437,2021-05-11 04:44:00+00:00
Iraq,1117627,15800.0,1011606,90221,543.0,385.0,9707527.0,236822.0,40990787.0,4902,29.0,6237,-1364,2021-05-11 04:44:00+00:00
Philippines,1108826,18562.0,1030367,59897,750.0,167.0,12330600.0,111260.0,110826667.0,6836,90.0,8143,-1397,2021-05-11 04:44:00+00:00
Romania,1066731,29034.0,1015092,22605,962.0,1518.0,8488189.0,443771.0,19127428.0,620,68.0,1426,-874,2021-05-11 04:44:00+00:00
Belgium,1017876,24583.0,888546,104747,702.0,2113.0,13011431.0,1118510.0,11632825.0,1267,32.0,0,1235,2021-05-11 04:44:00+00:00
Sweden,1007792,14173.0,856439,137180,381.0,1396.0,8798383.0,866565.0,10153172.0,0,0.0,5628,-5628,2021-05-11 04:44:00+00:00
Pakistan,864557,19106.0,766492,78959,4859.0,85.0,12267310.0,54631.0,224547359.0,3084,113.0,4387,-1416,2021-05-11 04:44:00+00:00
Portugal,839740,16993.0,800645,22102,73.0,1671.0,10931531.0,1074754.0,10171190.0,158,1.0,368,-211,2021-05-11 04:44:00+00:00
Israel,838957,6378.0,831620,959,78.0,693.0,14358336.0,1561098.0,9197590.0,65,1.0,0,64,2021-05-11 04:44:00+00:00
Hungary,792386,28693.0,575610,188083,394.0,2977.0,5538792.0,574605.0,9639299.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Bangladesh,775027,11972.0,712277,50778,1097.0,72.0,5647742.0,34004.0,166092224.0,1514,38.0,2115,-639,2021-05-11 04:44:00+00:00
Jordan,720998,9125.0,705392,6481,729.0,887.0,6857925.0,666482.0,10289738.0,1022,33.0,1815,-826,2021-05-11 04:44:00+00:00
Serbia,701326,6576.0,664243,30507,127.0,755.0,3939470.0,452441.0,8707154.0,918,18.0,2845,-1945,2021-05-11 04:44:00+00:00
Switzerland,674296,10715.0,606910,56671,201.0,1230.0,7154659.0,821545.0,8708783.0,3683,9.0,4952,-1278,2021-05-11 04:44:00+00:00
Japan,640044,10876.0,559553,69615,1152.0,86.0,12469553.0,98852.0,126144121.0,7017,53.0,4152,2812,2021-05-11 04:44:00+00:00
Austria,631896,10392.0,605441,16063,386.0,1148.0,34639633.0,3827417.0,9050395.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
UAE,537524,1615.0,517805,18104,,162.0,46013175.0,4604772.0,9992499.0,1507,2.0,1476,29,2021-05-11 04:44:00+00:00
Lebanon,533141,7507.0,487126,38508,429.0,1104.0,4119202.0,605836.0,6799199.0,302,21.0,5158,-4877,2021-05-11 04:44:00+00:00
Morocco,513922,9077.0,501146,3699,112.0,243.0,6340643.0,170062.0,37284378.0,58,5.0,232,-179,2021-05-11 04:44:00+00:00
Malaysia,444484,1700.0,405388,37396,434.0,52.0,10055506.0,307318.0,32720210.0,3807,17.0,3454,336,2021-05-11 04:44:00+00:00
Saudi Arabia,427370,7085.0,410816,9469,1341.0,201.0,17598087.0,498861.0,35276532.0,986,13.0,1076,-103,2021-05-11 04:44:00+00:00
Bulgaria,411280,17045.0,351397,42838,555.0,2469.0,2606975.0,377631.0,6903494.0,1078,116.0,3005,-2043,2021-05-11 04:44:00+00:00
Nepal,403794,3859.0,306794,93141,,130.0,2652130.0,89649.0,29583618.0,9127,139.0,4007,4981,2021-05-11 04:44:00+00:00
Ecuador,402060,19242.0,342878,39940,620.0,1077.0,1341409.0,75058.0,17871702.0,1764,20.0,0,1744,2021-05-11 04:44:00+00:00
Slovakia,385786,12051.0,367959,5776,245.0,2206.0,2726117.0,499114.0,5461910.0,311,32.0,67,212,2021-05-11 04:44:00+00:00
Belarus,369767,2642.0,360255,6870,,280.0,6007012.0,635888.0,9446657.0,879,10.0,568,301,2021-05-11 04:44:00+00:00
Panama,367908,6277.0,357353,4278,105.0,1435.0,2468735.0,564576.0,4372724.0,252,6.0,252,-6,2021-05-11 04:44:00+00:00
Greece,363904,11089.0,323458,29357,732.0,1068.0,8496685.0,818616.0,10379331.0,1900,60.0,0,1840,2021-05-11 04:44:00+00:00
Kazakhstan,346497,3948.0,301857,40692,221.0,208.0,10535853.0,555436.0,18968606.0,1766,20.0,2329,-583,2021-05-11 04:44:00+00:00
Croatia,344747,7503.0,328993,8251,229.0,1837.0,1881294.0,460704.0,4083518.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Azerbaijan,327087,4698.0,307011,15378,,460.0,3337931.0,326693.0,10217339.0,371,18.0,892,-539,2021-05-11 04:44:00+00:00
Georgia,322468,4305.0,302428,15735,,1081.0,4372374.0,1097870.0,3982596.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Tunisia,321837,11468.0,279634,30735,489.0,962.0,1367473.0,114679.0,11924336.0,1024,39.0,2137,-1152,2021-05-11 04:44:00+00:00
Bolivia,318610,13228.0,261552,43830,158.0,1120.0,1246347.0,105542.0,11808990.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Palestine,302249,3378.0,287206,11665,78.0,649.0,1777458.0,341666.0,5202328.0,498,20.0,821,-343,2021-05-11 04:44:00+00:00
Paraguay,299684,7209.0,248587,43888,565.0,1000.0,1157652.0,160620.0,7207388.0,1895,79.0,1907,-91,2021-05-11 04:44:00+00:00
Kuwait,286046,1652.0,270883,13511,210.0,382.0,2411948.0,557743.0,4324481.0,978,7.0,1250,-279,2021-05-11 04:44:00+00:00
Dominican Republic,272108,3540.0,231963,36605,228.0,324.0,1447753.0,132325.0,10940917.0,560,8.0,318,234,2021-05-11 04:44:00+00:00
Costa Rica,271478,3430.0,214788,53260,433.0,668.0,1033203.0,201251.0,5133901.0,5992,65.0,2263,3664,2021-05-11 04:44:00+00:00
Ethiopia,263120,3897.0,211493,47730,739.0,33.0,2624176.0,22355.0,117385440.0,418,9.0,1463,-1054,2021-05-11 04:44:00+00:00
Denmark,259988,2497.0,246169,11322,27.0,430.0,43075376.0,7414418.0,5809677.0,932,0.0,607,325,2021-05-11 04:44:00+00:00
Lithuania,258623,4045.0,232219,22359,181.0,1504.0,2981046.0,1108364.0,2689592.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Ireland,253189,4921.0,235722,12546,31.0,987.0,4673378.0,937502.0,4984926.0,380,0.0,451,-71,2021-05-11 04:44:00+00:00
Moldova,252798,5958.0,243731,3109,170.0,1480.0,1020802.0,253558.0,4025917.0,49,6.0,197,-154,2021-05-11 04:44:00+00:00
Slovenia,246231,4299.0,232983,8949,133.0,2068.0,1207076.0,580553.0,2079183.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Egypt,238560,13972.0,177440,47148,90.0,134.0,2715258.0,26113.0,103979506.0,1150,68.0,677,405,2021-05-11 04:44:00+00:00
Guatemala,235304,7736.0,214601,12967,5.0,425.0,1308883.0,71924.0,18198073.0,206,3.0,960,-757,2021-05-11 04:44:00+00:00
Uruguay,222870,3171.0,194964,24735,524.0,910.0,1919711.0,551001.0,3484044.0,2187,49.0,2850,-712,2021-05-11 04:44:00+00:00
Honduras,220988,5701.0,81639,133648,535.0,568.0,656966.0,65441.0,10039017.0,803,36.0,257,510,2021-05-11 04:44:00+00:00
Armenia,219353,4249.0,205200,9904,,1432.0,1016681.0,342549.0,2967990.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Qatar,211389,512.0,202552,8325,231.0,182.0,1949350.0,694261.0,2807805.0,397,4.0,1022,-629,2021-05-11 04:44:00+00:00
Venezuela,209162,2304.0,192075,14783,316.0,81.0,3359014.0,118414.0,28366786.0,1292,13.0,1307,-28,2021-05-11 04:44:00+00:00
Oman,202137,2138.0,185607,14392,263.0,410.0,1550000.0,297103.0,5217053.0,787,18.0,960,-191,2021-05-11 04:44:00+00:00
Bosnia and Herzegovina,201217,8862.0,166047,26308,,2716.0,929119.0,284719.0,3263287.0,524,72.0,1330,-878,2021-05-11 04:44:00+00:00
Bahrain,191018,691.0,176338,13989,144.0,394.0,4256020.0,2429668.0,1751688.0,1662,6.0,1006,650,2021-05-11 04:44:00+00:00
Libya,180226,3072.0,166680,10474,,442.0,976516.0,140484.0,6951081.0,256,2.0,340,-86,2021-05-11 04:44:00+00:00
Nigeria,165468,2065.0,156318,7085,11.0,10.0,1939165.0,9213.0,210484782.0,49,0.0,21,28,2021-05-11 04:44:00+00:00
Kenya,163620,2907.0,112298,48415,133.0,53.0,1721122.0,31419.0,54779649.0,66,12.0,1107,-1053,2021-05-11 04:44:00+00:00
North Macedonia,154051,5109.0,138370,10572,124.0,2452.0,740005.0,355208.0,2083301.0,25,16.0,408,-399,2021-05-11 04:44:00+00:00
Myanmar,142963,3210.0,132045,7708,,59.0,2591905.0,47365.0,54721993.0,16,0.0,32,-16,2021-05-11 04:44:00+00:00
Albania,131753,2416.0,118041,11296,18.0,840.0,657917.0,228833.0,2875101.0,30,4.0,952,-926,2021-05-11 04:44:00+00:00
Sri Lanka,128530,827.0,105611,22092,,38.0,2951123.0,137324.0,21490154.0,2624,26.0,1148,1450,2021-05-11 04:44:00+00:00
S. Korea,128283,1879.0,118717,7687,171.0,37.0,9164284.0,178617.0,51307017.0,511,4.0,873,-366,2021-05-11 04:44:00+00:00
Estonia,125337,1204.0,116024,8109,43.0,907.0,1331851.0,1003429.0,1327300.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Latvia,124301,2213.0,113214,8874,81.0,1185.0,2406226.0,1287950.0,1868260.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Algeria,124288,3335.0,86554,34399,28.0,75.0,230861.0,5185.0,44526148.0,184,7.0,134,43,2021-05-11 04:44:00+00:00
Cuba,117097,741.0,110312,6044,130.0,65.0,3861456.0,341097.0,11320686.0,1116,9.0,949,158,2021-05-11 04:44:00+00:00
Norway,117022,767.0,88952,27303,24.0,141.0,5337838.0,978072.0,5457510.0,657,0.0,0,657,2021-05-11 04:44:00+00:00
Kyrgyzstan,98654,1660.0,91816,5178,85.0,251.0,1029512.0,155609.0,6616017.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Montenegro,98365,1544.0,95070,1751,64.0,2458.0,386882.0,615923.0,628134.0,62,4.0,107,-49,2021-05-11 04:44:00+00:00
Uzbekistan,94759,662.0,90292,3805,23.0,20.0,1377915.0,40667.0,33883283.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Ghana,93011,783.0,90697,1531,7.0,25.0,1108763.0,35059.0,31625366.0,60,0.0,129,-69,2021-05-11 04:44:00+00:00
Zambia,92112,1257.0,90501,354,42.0,67.0,1442516.0,76643.0,18821296.0,20,0.0,73,-53,2021-05-11 04:44:00+00:00
China,90783,4636.0,85845,302,,3.0,160000000.0,111163.0,1439323776.0,14,0.0,10,4,2021-05-11 04:44:00+00:00
Finland,88866,922.0,46000,41944,28.0,166.0,4644003.0,837044.0,5548099.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Thailand,86924,452.0,57037,29435,1138.0,6.0,8124896.0,116153.0,69950079.0,1919,31.0,1829,59,2021-05-11 04:44:00+00:00
Cameroon,74946,1152.0,70497,3297,385.0,42.0,1518411.0,56014.0,27107817.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
El Salvador,70380,2158.0,65921,2301,28.0,331.0,936793.0,143807.0,6514231.0,0,4.0,0,-4,2021-05-11 04:44:00+00:00
Mozambique,70283,825.0,67799,1659,29.0,26.0,528627.0,16520.0,31999261.0,71,2.0,14,55,2021-05-11 04:44:00+00:00
Cyprus,69708,337.0,39061,30310,64.0,277.0,5445807.0,4482588.0,1214880.0,276,1.0,0,275,2021-05-11 04:44:00+00:00
Luxembourg,68431,804.0,65460,2167,31.0,1267.0,2729113.0,4300078.0,634666.0,278,3.0,517,-242,2021-05-11 04:44:00+00:00
Afghanistan,62403,2710.0,54382,5311,1124.0,68.0,422649.0,10653.0,39674585.0,340,12.0,160,168,2021-05-11 04:44:00+00:00
Singapore,61378,31.0,60953,394,3.0,5.0,9906797.0,1682052.0,5889708.0,0,0.0,20,-20,2021-05-11 04:44:00+00:00
Namibia,50209,691.0,47384,2134,50.0,268.0,401470.0,155600.0,2580136.0,139,2.0,84,53,2021-05-11 04:44:00+00:00
Botswana,49041,751.0,46290,2000,1.0,314.0,1086267.0,454110.0,2392078.0,624,17.0,64,543,2021-05-11 04:44:00+00:00
Jamaica,46782,809.0,22395,23578,15.0,272.0,345463.0,116230.0,2972237.0,74,3.0,127,-56,2021-05-11 04:44:00+00:00
Ivory Coast,46443,291.0,45874,278,,11.0,608960.0,22610.0,26933804.0,1,0.0,27,-26,2021-05-11 04:44:00+00:00
Mongolia,45936,179.0,34230,11527,123.0,54.0,2793005.0,840423.0,3323332.0,477,9.0,1570,-1102,2021-05-11 04:44:00+00:00
Uganda,42384,346.0,41971,67,24.0,7.0,1042169.0,22190.0,46966406.0,29,0.0,47,-18,2021-05-11 04:44:00+00:00
Senegal,40714,1120.0,39410,184,12.0,65.0,491521.0,28712.0,17118966.0,22,1.0,26,-5,2021-05-11 04:44:00+00:00
Madagascar,39162,729.0,36255,2178,309.0,26.0,192294.0,6796.0,28296237.0,150,7.0,233,-90,2021-05-11 04:44:00+00:00
Zimbabwe,38433,1576.0,36208,649,12.0,105.0,434876.0,28900.0,15047621.0,14,0.0,145,-131,2021-05-11 04:44:00+00:00
Maldives,37019,87.0,26547,10385,90.0,159.0,767090.0,1398110.0,548662.0,1204,3.0,248,953,2021-05-11 04:44:00+00:00
Sudan,34272,2446.0,27949,3877,,55.0,232965.0,5209.0,44720441.0,624,81.0,702,-159,2021-05-11 04:44:00+00:00
Malawi,34180,1153.0,32164,863,11.0,59.0,236537.0,12099.0,19550192.0,9,0.0,5,4,2021-05-11 04:44:00+00:00
Malta,30458,417.0,29828,213,,942.0,885309.0,2000468.0,442551.0,11,0.0,23,-12,2021-05-11 04:44:00+00:00
DRC,30350,772.0,26434,3144,,8.0,152633.0,1661.0,91872203.0,27,0.0,0,27,2021-05-11 04:44:00+00:00
Australia,29936,910.0,28758,268,1.0,35.0,17267572.0,670515.0,25752709.0,5,0.0,0,5,2021-05-11 04:44:00+00:00
Angola,28875,636.0,24772,3467,21.0,19.0,516845.0,15321.0,33733691.0,135,3.0,55,77,2021-05-11 04:44:00+00:00
Cabo Verde,26578,235.0,23402,2941,23.0,419.0,155650.0,277377.0,561149.0,137,3.0,365,-231,2021-05-11 04:44:00+00:00
Rwanda,25714,338.0,24155,1221,,26.0,1347380.0,101879.0,13225276.0,62,0.0,2,60,2021-05-11 04:44:00+00:00
Gabon,23565,143.0,20051,3371,19.0,63.0,754964.0,332522.0,2270419.0,133,0.0,107,26,2021-05-11 04:44:00+00:00
Syria,23439,1664.0,19024,2751,,93.0,103566.0,5798.0,17862285.0,60,7.0,287,-234,2021-05-11 04:44:00+00:00
Guinea,22633,150.0,20231,2252,24.0,11.0,443518.0,33011.0,13435484.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Réunion,21601,150.0,19848,1603,36.0,167.0,102720.0,114035.0,900780.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
French Guiana,20644,106.0,9995,10543,18.0,347.0,227931.0,746671.0,305263.0,278,2.0,0,276,2021-05-11 04:44:00+00:00
Cambodia,20223,131.0,8170,11922,,8.0,1010649.0,59743.0,16916534.0,480,5.0,350,125,2021-05-11 04:44:00+00:00
Mayotte,20134,170.0,2964,17000,4.0,611.0,174251.0,625870.0,278414.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
French Polynesia,18797,141.0,18617,39,1.0,499.0,26355.0,93359.0,282298.0,7,0.0,0,7,2021-05-11 04:44:00+00:00
Mauritania,18691,456.0,17918,317,14.0,96.0,244473.0,51430.0,4753541.0,24,0.0,19,5,2021-05-11 04:44:00+00:00
Eswatini,18482,671.0,17784,27,3.0,573.0,193179.0,165049.0,1170433.0,2,0.0,1,1,2021-05-11 04:44:00+00:00
Guadeloupe,15360,210.0,2242,12908,18.0,525.0,187796.0,469275.0,400183.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Guyana,14442,327.0,12267,1848,16.0,414.0,130624.0,165388.0,789802.0,80,2.0,113,-35,2021-05-11 04:44:00+00:00
Somalia,14415,747.0,6191,7477,,46.0,118345.0,7274.0,16269885.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Mali,14115,502.0,9039,4574,,24.0,279254.0,13461.0,20746149.0,7,2.0,29,-24,2021-05-11 04:44:00+00:00
Trinidad and Tobago,13454,215.0,9381,3858,71.0,153.0,145268.0,103514.0,1403371.0,99,4.0,144,-49,2021-05-11 04:44:00+00:00
Andorra,13429,127.0,13021,281,12.0,1641.0,193595.0,2502165.0,77371.0,6,0.0,26,-20,2021-05-11 04:44:00+00:00
Burkina Faso,13382,162.0,13164,56,,8.0,182321.0,8524.0,21390267.0,3,0.0,8,-5,2021-05-11 04:44:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9719991.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Haiti,13227,266.0,12304,657,,23.0,60085.0,5215.0,11521285.0,63,3.0,150,-90,2021-05-11 04:44:00+00:00
Togo,13167,125.0,11694,1348,,15.0,318622.0,37734.0,8443823.0,13,1.0,3,9,2021-05-11 04:44:00+00:00
Belize,12700,323.0,12303,74,1.0,800.0,122154.0,302525.0,403782.0,14,0.0,15,-1,2021-05-11 04:44:00+00:00
Curaçao,12236,116.0,11972,148,22.0,704.0,100424.0,609857.0,164668.0,1,2.0,15,-16,2021-05-11 04:44:00+00:00
Papua New Guinea,12086,121.0,10599,1366,,13.0,104674.0,11513.0,9091473.0,456,0.0,287,169,2021-05-11 04:44:00+00:00
Hong Kong,11812,210.0,11496,106,3.0,28.0,14841321.0,1965994.0,7549016.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Martinique,11558,83.0,98,11377,24.0,221.0,163838.0,436884.0,375015.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Djibouti,11355,149.0,11132,74,,149.0,152379.0,152339.0,1000265.0,20,0.0,91,-71,2021-05-11 04:44:00+00:00
Congo,11343,148.0,8208,2987,,26.0,92500.0,16419.0,5633606.0,196,0.0,0,196,2021-05-11 04:44:00+00:00
Suriname,11213,218.0,9831,1164,23.0,369.0,53567.0,90618.0,591128.0,101,3.0,53,45,2021-05-11 04:44:00+00:00
Bahamas,10908,214.0,9854,840,5.0,540.0,90693.0,228759.0,396457.0,135,2.0,73,60,2021-05-11 04:44:00+00:00
Aruba,10781,102.0,10587,92,14.0,952.0,154321.0,1440180.0,107154.0,11,1.0,14,-4,2021-05-11 04:44:00+00:00
Lesotho,10773,319.0,6427,4027,,148.0,84079.0,38984.0,2156778.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
South Sudan,10641,115.0,10462,64,,10.0,156542.0,13846.0,11305865.0,4,0.0,150,-146,2021-05-11 04:44:00+00:00
Seychelles,8172,28.0,5658,2486,,283.0,21504.0,217502.0,98868.0,1799,0.0,381,1418,2021-05-11 04:44:00+00:00
Benin,7884,100.0,7652,132,35.0,8.0,595112.0,48020.0,12393114.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85411.0,1442067.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Nicaragua,6989,183.0,4225,2581,,27.0,,,6691897.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
CAR,6674,93.0,5112,1469,2.0,19.0,40907.0,8346.0,4901378.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Iceland,6519,29.0,6390,100,2.0,85.0,618187.0,1801564.0,343139.0,13,0.0,43,-30,2021-05-11 04:44:00+00:00
Yemen,6485,1275.0,3001,2209,23.0,42.0,34287.0,1128.0,30385204.0,3,4.0,9,-10,2021-05-11 04:44:00+00:00
Gambia,5929,175.0,5598,156,3.0,71.0,76379.0,30868.0,2474337.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Niger,5322,192.0,4904,226,2.0,8.0,101324.0,4061.0,24948651.0,1,0.0,3,-2,2021-05-11 04:44:00+00:00
San Marino,5083,90.0,4968,25,4.0,2648.0,63241.0,1860467.0,33992.0,16,0.0,33,-17,2021-05-11 04:44:00+00:00
Chad,4882,171.0,4657,54,,10.0,115623.0,6872.0,16826134.0,5,0.0,8,-3,2021-05-11 04:44:00+00:00
Saint Lucia,4690,75.0,4461,154,1.0,407.0,41967.0,227653.0,184346.0,36,0.0,17,19,2021-05-11 04:44:00+00:00
Gibraltar,4286,94.0,4189,3,,2791.0,239597.0,7113503.0,33682.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Burundi,4200,6.0,773,3421,,0.5,279132.0,22896.0,12191404.0,23,0.0,0,23,2021-05-11 04:44:00+00:00
Sierra Leone,4089,79.0,3093,917,,10.0,153257.0,18885.0,8115172.0,4,0.0,4,0,2021-05-11 04:44:00+00:00
Channel Islands,4057,86.0,3956,15,,491.0,454413.0,2593193.0,175233.0,1,0.0,0,1,2021-05-11 04:44:00+00:00
Barbados,3946,45.0,3861,40,,156.0,159450.0,554267.0,287677.0,4,0.0,5,-1,2021-05-11 04:44:00+00:00
Comoros,3860,146.0,3688,26,,165.0,,,885375.0,6,0.0,6,0,2021-05-11 04:44:00+00:00
Eritrea,3754,12.0,3613,129,,3.0,23693.0,6603.0,3588331.0,12,0.0,11,1,2021-05-11 04:44:00+00:00
Guinea-Bissau,3741,67.0,3400,274,9.0,33.0,64758.0,32257.0,2007576.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Vietnam,3489,35.0,2618,836,,0.4,2958119.0,30158.0,98087634.0,45,0.0,16,29,2021-05-11 04:44:00+00:00
Timor-Leste,3353,5.0,1683,1665,,4.0,84361.0,62963.0,1339847.0,126,0.0,0,126,2021-05-11 04:44:00+00:00
Liechtenstein,2974,58.0,2879,37,5.0,1517.0,39109.0,1023207.0,38222.0,4,0.0,21,-17,2021-05-11 04:44:00+00:00
New Zealand,2644,26.0,2591,27,,5.0,2056987.0,411225.0,5002100.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Monaco,2481,32.0,2420,29,1.0,811.0,51953.0,1315932.0,39480.0,2,0.0,7,-5,2021-05-11 04:44:00+00:00
Bermuda,2451,31.0,2170,250,14.0,499.0,249519.0,4019314.0,62080.0,17,1.0,75,-59,2021-05-11 04:44:00+00:00
Turks and Caicos,2402,17.0,2358,27,2.0,434.0,60836.0,1553365.0,39164.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Sao Tome and Principe,2318,35.0,2262,21,,157.0,12999.0,58389.0,222628.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Sint Maarten,2263,27.0,2206,30,2.0,624.0,26880.0,620900.0,43292.0,3,0.0,3,0,2021-05-11 04:44:00+00:00
Liberia,2114,85.0,1962,67,2.0,16.0,97875.0,18972.0,5158828.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
St. Vincent Grenadines,1922,12.0,1741,169,2.0,108.0,46355.0,416704.0,111242.0,10,0.0,0,10,2021-05-11 04:44:00+00:00
Saint Martin,1773,12.0,1399,362,7.0,306.0,27588.0,703273.0,39228.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Isle of Man,1590,29.0,1550,11,1.0,340.0,44761.0,524023.0,85418.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Caribbean Netherlands,1582,17.0,1545,20,,643.0,10040.0,379857.0,26431.0,1,0.0,1,0,2021-05-11 04:44:00+00:00
Laos,1327,1.0,238,1088,,0.1,199798.0,27126.0,7365686.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Mauritius,1256,17.0,1124,115,,13.0,358675.0,281628.0,1273577.0,0,0.0,0,0,2021-05-11 04:44:00+00:00
Bhutan,1241,1.0,1089,151,,1.0,729000.0,935971.0,778870.0,20,0.0,22,-2,2021-05-11 04:44:00+00:00
