Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Israel,838828,6374.0,831331,1123,87.0,693.0,14315208.0,1556409.0,9197590.0,89,5.0,173,-89,2021-05-07 03:47:00+00:00
Portugal,838475,16988.0,798952,22535,77.0,1670.0,10781631.0,1059983.0,10171514.0,760,7.0,1051,-298,2021-05-07 03:47:00+00:00
Hungary,787647,28297.0,546246,213104,485.0,2936.0,5475551.0,568029.0,9639566.0,1680,124.0,7281,-5725,2021-05-07 03:47:00+00:00
Bangladesh,769160,11796.0,702163,55201,1120.0,71.0,5582263.0,33613.0,166074306.0,1822,41.0,3698,-1917,2021-05-07 03:47:00+00:00
Jordan,717930,9014.0,698201,10715,729.0,876.0,6798116.0,660741.0,10288632.0,1007,26.0,1677,-696,2021-05-07 03:47:00+00:00
Serbia,697241,6499.0,653821,36921,138.0,746.0,3894730.0,447283.0,8707537.0,1366,21.0,2561,-1216,2021-05-07 03:47:00+00:00
Switzerland,669067,10695.0,599677,58695,214.0,1228.0,7057364.0,810437.0,8708092.0,1687,19.0,4913,-3245,2021-05-07 03:47:00+00:00
Austria,627484,10333.0,597922,19229,434.0,1142.0,33702259.0,3724074.0,9049835.0,1245,22.0,2045,-822,2021-05-07 03:47:00+00:00
Japan,616123,10517.0,542569,63037,1098.0,83.0,12150722.0,96321.0,126148334.0,3763,47.0,3623,93,2021-05-07 03:47:00+00:00
Lebanon,531234,7415.0,475383,48436,478.0,1091.0,4069394.0,598482.0,6799531.0,2029,47.0,3250,-1268,2021-05-07 03:47:00+00:00
UAE,530944,1604.0,511340,18000,,161.0,45255315.0,4529521.0,9991193.0,1724,3.0,1682,39,2021-05-07 03:47:00+00:00
Morocco,513016,9049.0,499917,4050,150.0,243.0,6311023.0,169289.0,37279597.0,731,11.0,828,-108,2021-05-07 03:47:00+00:00
Malaysia,427927,1610.0,392555,33762,354.0,49.0,9821638.0,300212.0,32715679.0,3551,19.0,2709,823,2021-05-07 03:47:00+00:00
Saudi Arabia,423406,7032.0,406589,9785,1333.0,199.0,17314863.0,490915.0,35270603.0,1090,14.0,982,94,2021-05-07 03:47:00+00:00
Bulgaria,408372,16800.0,345489,46083,587.0,2433.0,2562234.0,371120.0,6904062.0,2180,191.0,3263,-1274,2021-05-07 03:47:00+00:00
Ecuador,395327,19018.0,329582,46727,621.0,1064.0,1322673.0,74021.0,17868773.0,4085,155.0,0,3930,2021-05-07 03:47:00+00:00
Slovakia,384660,11920.0,366230,6510,277.0,2182.0,2697906.0,493952.0,5461881.0,343,34.0,612,-303,2021-05-07 03:47:00+00:00
Nepal,368580,3529.0,292490,72561,,119.0,2578418.0,87174.0,29577883.0,8970,54.0,2707,6209,2021-05-07 03:47:00+00:00
Panama,366364,6255.0,356144,3965,105.0,1431.0,2439336.0,557947.0,4371982.0,745,7.0,645,93,2021-05-07 03:47:00+00:00
Belarus,364951,2602.0,355531,6818,,275.0,5939162.0,628703.0,9446691.0,1219,10.0,1319,-110,2021-05-07 03:47:00+00:00
Greece,355445,10847.0,320966,23632,754.0,1045.0,8324935.0,802026.0,10379885.0,5509,179.0,5158,172,2021-05-07 03:47:00+00:00
Croatia,341052,7355.0,321755,11942,236.0,1801.0,1855623.0,454387.0,4083793.0,1640,40.0,1793,-193,2021-05-07 03:47:00+00:00
Kazakhstan,337652,3858.0,291829,41965,221.0,203.0,10455458.0,551269.0,18966152.0,5283,62.0,7458,-2237,2021-05-07 03:47:00+00:00
Azerbaijan,324685,4635.0,301006,19044,,454.0,3300581.0,323069.0,10216341.0,844,18.0,2057,-1231,2021-05-07 03:47:00+00:00
Georgia,317719,4227.0,297676,15816,,1061.0,4291292.0,1077489.0,3982680.0,1806,20.0,1144,642,2021-05-07 03:47:00+00:00
Tunisia,317010,11208.0,272505,33297,529.0,940.0,1344853.0,112795.0,11922985.0,2858,192.0,5809,-3143,2021-05-07 03:47:00+00:00
Bolivia,314190,13151.0,258068,42971,158.0,1114.0,1226152.0,103847.0,11807250.0,5206,116.0,3385,1705,2021-05-07 03:47:00+00:00
Palestine,300387,3326.0,281586,15475,133.0,639.0,1763038.0,338979.0,5201028.0,651,9.0,1934,-1292,2021-05-07 03:47:00+00:00
Paraguay,291540,6883.0,241040,43617,545.0,955.0,1133277.0,157259.0,7206431.0,4873,161.0,3764,948,2021-05-07 03:47:00+00:00
Kuwait,281772,1621.0,265530,14621,199.0,375.0,2379181.0,550254.0,4323790.0,2687,20.0,2948,-281,2021-05-07 03:47:00+00:00
Dominican Republic,269184,3514.0,230033,35637,215.0,321.0,1423534.0,130125.0,10939729.0,1114,10.0,665,439,2021-05-07 03:47:00+00:00
Costa Rica,263094,3341.0,211043,48710,409.0,651.0,1025064.0,199685.0,5133393.0,5114,31.0,4724,359,2021-05-07 03:47:00+00:00
Ethiopia,260802,3822.0,205458,51522,748.0,33.0,2604376.0,22192.0,117354224.0,1448,50.0,2779,-1381,2021-05-07 03:47:00+00:00
Denmark,256482,2493.0,243718,10271,34.0,429.0,40588086.0,6986557.0,5809455.0,1012,1.0,705,306,2021-05-07 03:47:00+00:00
Lithuania,254091,4000.0,228696,21395,183.0,1487.0,2909087.0,1081443.0,2690004.0,1392,7.0,1170,215,2021-05-07 03:47:00+00:00
Moldova,252153,5912.0,242363,3878,178.0,1468.0,1007539.0,250257.0,4026019.0,649,43.0,810,-204,2021-05-07 03:47:00+00:00
Ireland,251474,4921.0,233986,12567,36.0,987.0,4599866.0,922867.0,4984323.0,802,13.0,746,43,2021-05-07 03:47:00+00:00
Slovenia,244556,4282.0,230602,9672,140.0,2059.0,1195003.0,574747.0,2079180.0,837,3.0,741,93,2021-05-07 03:47:00+00:00
Egypt,234015,13714.0,175117,45184,90.0,132.0,2715258.0,26119.0,103958380.0,2212,123.0,1776,313,2021-05-07 03:47:00+00:00
Guatemala,232439,7677.0,210369,14393,5.0,422.0,1291245.0,70969.0,18194446.0,2344,71.0,2507,-234,2021-05-07 03:47:00+00:00
Armenia,218325,4192.0,202273,11860,,1412.0,1004873.0,338577.0,2967930.0,425,14.0,714,-303,2021-05-07 03:47:00+00:00
Honduras,217595,5502.0,80583,131510,561.0,548.0,645503.0,64310.0,10037294.0,1762,116.0,1233,413,2021-05-07 03:47:00+00:00
Uruguay,213449,2972.0,184506,25971,539.0,853.0,1873060.0,537631.0,3483913.0,6503,111.0,5026,1366,2021-05-07 03:47:00+00:00
Qatar,209470,493.0,198227,10750,279.0,176.0,1932620.0,688303.0,2807805.0,1238,10.0,2706,-1478,2021-05-07 03:47:00+00:00
Venezuela,204057,2244.0,186388,15425,317.0,79.0,3359014.0,118410.0,28367663.0,2250,36.0,2227,-13,2021-05-07 03:47:00+00:00
Bosnia and Herzegovina,200353,8762.0,163445,28146,,2685.0,920007.0,281907.0,3263509.0,471,26.0,1172,-727,2021-05-07 03:47:00+00:00
Oman,199344,2083.0,181696,15565,283.0,399.0,1550000.0,297184.0,5215629.0,772,12.0,1149,-389,2021-05-07 03:47:00+00:00
Bahrain,184697,670.0,172006,12021,101.0,383.0,4189757.0,2392728.0,1751038.0,2817,8.0,2154,655,2021-05-07 03:47:00+00:00
Libya,179193,3059.0,165504,10630,,440.0,969795.0,139538.0,6950060.0,266,1.0,446,-181,2021-05-07 03:47:00+00:00
Nigeria,165301,2065.0,155424,7812,11.0,10.0,1939165.0,9215.0,210428775.0,86,2.0,53,31,2021-05-07 03:47:00+00:00
Kenya,162098,2850.0,110480,48768,190.0,52.0,1701385.0,31066.0,54766675.0,1194,45.0,1263,-114,2021-05-07 03:47:00+00:00
North Macedonia,153461,5042.0,136545,11874,124.0,2420.0,731997.0,351364.0,2083302.0,647,50.0,1892,-1295,2021-05-07 03:47:00+00:00
Myanmar,142874,3210.0,131999,7665,,59.0,2585005.0,47242.0,54718013.0,16,1.0,2,13,2021-05-07 03:47:00+00:00
Albania,131510,2406.0,114362,14742,18.0,837.0,647277.0,225129.0,2875135.0,183,4.0,1736,-1557,2021-05-07 03:47:00+00:00
S. Korea,126044,1860.0,116022,8162,162.0,36.0,9051354.0,176417.0,51306536.0,1099,13.0,1078,8,2021-05-07 03:47:00+00:00
Estonia,124147,1187.0,114618,8342,50.0,894.0,1313094.0,989305.0,1327290.0,366,4.0,585,-223,2021-05-07 03:47:00+00:00
Algeria,123473,3307.0,86007,34159,28.0,74.0,230861.0,5186.0,44517482.0,474,18.0,314,142,2021-05-07 03:47:00+00:00
Latvia,121509,2178.0,110904,8427,84.0,1166.0,2344485.0,1254751.0,1868487.0,773,12.0,751,10,2021-05-07 03:47:00+00:00
Sri Lanka,119424,745.0,100885,17794,,35.0,2849991.0,132624.0,21489175.0,3834,25.0,810,2999,2021-05-07 03:47:00+00:00
Norway,115411,767.0,88952,25692,31.0,141.0,5316358.0,974219.0,5457048.0,739,0.0,0,739,2021-05-07 03:47:00+00:00
Cuba,112714,701.0,106409,5604,120.0,62.0,3764614.0,332541.0,11320761.0,2070,15.0,2083,-28,2021-05-07 03:47:00+00:00
Montenegro,98042,1526.0,94495,2021,64.0,2429.0,382259.0,608564.0,628133.0,229,10.0,279,-60,2021-05-07 03:47:00+00:00
Kyrgyzstan,97278,1640.0,90611,5027,70.0,248.0,1013215.0,153173.0,6614840.0,320,3.0,217,100,2021-05-07 03:47:00+00:00
Uzbekistan,93176,657.0,88975,3544,23.0,19.0,1377915.0,40673.0,33877979.0,452,2.0,440,10,2021-05-07 03:47:00+00:00
Ghana,92828,783.0,90462,1583,6.0,25.0,1108763.0,35067.0,31618263.0,88,3.0,86,-1,2021-05-07 03:47:00+00:00
Zambia,91946,1256.0,90264,426,37.0,67.0,1426687.0,75824.0,18815647.0,97,1.0,66,30,2021-05-07 03:47:00+00:00
China,90739,4636.0,85795,308,3.0,3.0,160000000.0,111163.0,1439323776.0,18,0.0,29,-11,2021-05-07 03:47:00+00:00
Finland,88078,919.0,46000,41159,27.0,166.0,4587500.0,826874.0,5548005.0,280,1.0,0,279,2021-05-07 03:47:00+00:00
Thailand,76811,336.0,46795,29680,1073.0,5.0,8124896.0,116156.0,69948170.0,1911,18.0,2435,-542,2021-05-07 03:47:00+00:00
Cameroon,74946,1152.0,70497,3297,385.0,43.0,1257949.0,46418.0,27100574.0,2696,45.0,2872,-221,2021-05-07 03:47:00+00:00
Mozambique,70108,819.0,67696,1593,38.0,26.0,524063.0,16382.0,31989654.0,77,2.0,354,-279,2021-05-07 03:47:00+00:00
El Salvador,69997,2143.0,65531,2323,33.0,329.0,929409.0,142681.0,6513874.0,270,2.0,267,1,2021-05-07 03:47:00+00:00
Cyprus,68442,328.0,39061,29053,63.0,270.0,5124872.0,4218752.0,1214784.0,1022,2.0,0,1020,2021-05-07 03:47:00+00:00
Luxembourg,68020,801.0,64727,2492,33.0,1262.0,2702729.0,4259251.0,634555.0,378,1.0,467,-90,2021-05-07 03:47:00+00:00
Afghanistan,61455,2673.0,53961,4821,1124.0,67.0,414983.0,10462.0,39664980.0,293,9.0,211,73,2021-05-07 03:47:00+00:00
Singapore,61286,31.0,60873,382,1.0,5.0,9906797.0,1682196.0,5889206.0,18,0.0,50,-32,2021-05-07 03:47:00+00:00
Namibia,49460,674.0,46922,1864,41.0,261.0,396009.0,153514.0,2579633.0,806,31.0,684,91,2021-05-07 03:47:00+00:00
Botswana,48417,734.0,46226,1457,1.0,307.0,1086267.0,454209.0,2391558.0,566,10.0,581,-25,2021-05-07 03:47:00+00:00
Jamaica,46338,798.0,21893,23647,21.0,268.0,338892.0,114025.0,2972096.0,251,5.0,247,-1,2021-05-07 03:47:00+00:00
Ivory Coast,46315,291.0,45764,260,,11.0,605248.0,22478.0,26926644.0,142,0.0,70,72,2021-05-07 03:47:00+00:00
Mongolia,43201,153.0,28533,14515,123.0,46.0,2754347.0,828935.0,3322754.0,1677,23.0,2892,-1238,2021-05-07 03:47:00+00:00
Uganda,42152,345.0,41652,155,24.0,7.0,1029255.0,21922.0,46950542.0,120,3.0,0,117,2021-05-07 03:47:00+00:00
Senegal,40578,1116.0,39285,177,9.0,65.0,486944.0,28453.0,17114127.0,34,2.0,43,-11,2021-05-07 03:47:00+00:00
Zimbabwe,38398,1575.0,36027,796,12.0,105.0,428309.0,28468.0,15045256.0,71,1.0,252,-182,2021-05-07 03:47:00+00:00
Madagascar,38337,695.0,34727,2915,397.0,25.0,188510.0,6664.0,28288431.0,221,5.0,667,-451,2021-05-07 03:47:00+00:00
Malawi,34151,1152.0,32135,864,11.0,59.0,234732.0,12010.0,19544772.0,28,3.0,12,13,2021-05-07 03:47:00+00:00
Sudan,33648,2365.0,27247,4036,,53.0,232965.0,5211.0,44709222.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Maldives,33368,77.0,25675,7616,90.0,140.0,749818.0,1366889.0,548558.0,1437,3.0,335,1099,2021-05-07 03:47:00+00:00
Malta,30420,416.0,29744,260,,940.0,878041.0,1984103.0,442538.0,9,0.0,29,-20,2021-05-07 03:47:00+00:00
DRC,30201,770.0,26319,3112,,8.0,151401.0,1648.0,91842311.0,71,0.0,37,34,2021-05-07 03:47:00+00:00
Australia,29893,910.0,28712,271,1.0,35.0,17080821.0,663346.0,25749476.0,31,0.0,17,14,2021-05-07 03:47:00+00:00
Angola,27921,622.0,24503,2796,35.0,18.0,510234.0,15130.0,33722466.0,637,13.0,313,311,2021-05-07 03:47:00+00:00
Cabo Verde,25526,230.0,22105,3191,23.0,410.0,154030.0,274523.0,561083.0,784,2.0,636,146,2021-05-07 03:47:00+00:00
Rwanda,25486,338.0,23876,1272,1.0,26.0,1333441.0,100852.0,13221757.0,135,1.0,353,-219,2021-05-07 03:47:00+00:00
Gabon,23201,140.0,19740,3321,22.0,62.0,736002.0,324252.0,2269843.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Syria,23191,1631.0,17932,3628,,91.0,103566.0,5800.0,17857625.0,140,14.0,403,-277,2021-05-07 03:47:00+00:00
Guinea,22505,148.0,20078,2279,24.0,11.0,439345.0,32710.0,13431577.0,37,0.0,91,-54,2021-05-07 03:47:00+00:00
Réunion,21601,150.0,19848,1603,36.0,167.0,102720.0,114043.0,900710.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
French Guiana,20226,104.0,9995,10127,18.0,341.0,223846.0,733493.0,305178.0,344,0.0,0,344,2021-05-07 03:47:00+00:00
Mayotte,20134,170.0,2964,17000,4.0,611.0,174251.0,626032.0,278342.0,40,0.0,0,40,2021-05-07 03:47:00+00:00
French Polynesia,18776,141.0,18617,18,2.0,500.0,26355.0,93364.0,282281.0,5,0.0,11,-6,2021-05-07 03:47:00+00:00
Mauritania,18576,456.0,17817,303,14.0,96.0,240124.0,50529.0,4752201.0,73,1.0,49,23,2021-05-07 03:47:00+00:00
Eswatini,18473,671.0,17768,34,3.0,573.0,190646.0,162903.0,1170302.0,12,0.0,5,7,2021-05-07 03:47:00+00:00
Cambodia,17621,114.0,6843,10664,,7.0,971586.0,57443.0,16914004.0,650,4.0,824,-178,2021-05-07 03:47:00+00:00
Guadeloupe,15360,210.0,2242,12908,18.0,525.0,187796.0,469276.0,400182.0,805,12.0,0,793,2021-05-07 03:47:00+00:00
Somalia,14368,745.0,6152,7471,,46.0,117534.0,7226.0,16265021.0,247,24.0,143,80,2021-05-07 03:47:00+00:00
Mali,14029,493.0,8878,4658,,24.0,259301.0,12503.0,20739748.0,60,1.0,70,-11,2021-05-07 03:47:00+00:00
Guyana,13957,310.0,11787,1860,16.0,393.0,127708.0,161705.0,789761.0,301,4.0,191,106,2021-05-07 03:47:00+00:00
Andorra,13363,127.0,12900,336,13.0,1641.0,193595.0,2502197.0,77370.0,47,0.0,82,-35,2021-05-07 03:47:00+00:00
Burkina Faso,13353,162.0,13111,80,,8.0,181252.0,8476.0,21383979.0,14,1.0,30,-17,2021-05-07 03:47:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9717644.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Haiti,13164,263.0,12154,747,,23.0,60085.0,5216.0,11519766.0,15,3.0,3,9,2021-05-07 03:47:00+00:00
Togo,13068,123.0,11385,1560,,15.0,314199.0,37220.0,8441696.0,31,0.0,79,-48,2021-05-07 03:47:00+00:00
Belize,12682,323.0,12273,86,1.0,800.0,120377.0,298182.0,403703.0,7,0.0,19,-12,2021-05-07 03:47:00+00:00
Trinidad and Tobago,12396,191.0,8969,3236,38.0,136.0,138704.0,98840.0,1403322.0,690,6.0,137,547,2021-05-07 03:47:00+00:00
Curaçao,12222,113.0,11907,202,22.0,686.0,98096.0,595745.0,164661.0,5,2.0,91,-88,2021-05-07 03:47:00+00:00
Hong Kong,11799,210.0,11468,121,3.0,28.0,13412611.0,1776893.0,7548352.0,2,0.0,6,-4,2021-05-07 03:47:00+00:00
Papua New Guinea,11630,121.0,10312,1197,,13.0,95014.0,10453.0,9089618.0,357,0.0,539,-182,2021-05-07 03:47:00+00:00
Martinique,11558,83.0,98,11377,24.0,221.0,163838.0,436879.0,375019.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Djibouti,11307,148.0,11006,153,,148.0,151363.0,151347.0,1000108.0,39,1.0,45,-7,2021-05-07 03:47:00+00:00
Congo,11016,147.0,8208,2661,,26.0,92500.0,16424.0,5632117.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Suriname,10816,213.0,9656,947,26.0,360.0,52395.0,88644.0,591070.0,193,1.0,114,78,2021-05-07 03:47:00+00:00
Lesotho,10749,319.0,6427,4003,,148.0,81980.0,38014.0,2156593.0,0,0.0,160,-160,2021-05-07 03:47:00+00:00
Aruba,10721,100.0,10482,139,14.0,933.0,151143.0,1410587.0,107149.0,17,0.0,15,2,2021-05-07 03:47:00+00:00
Bahamas,10711,211.0,9733,767,5.0,532.0,89050.0,224638.0,396416.0,135,1.0,154,-20,2021-05-07 03:47:00+00:00
South Sudan,10620,115.0,10312,193,,10.0,153992.0,13622.0,11304431.0,7,0.0,0,7,2021-05-07 03:47:00+00:00
Benin,7884,100.0,7652,132,35.0,8.0,595112.0,48033.0,12389632.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85441.0,1441560.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Nicaragua,6989,183.0,4225,2581,,27.0,,,6691036.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
CAR,6674,93.0,5112,1469,2.0,19.0,40907.0,8348.0,4900459.0,153,2.0,0,151,2021-05-07 03:47:00+00:00
Iceland,6500,29.0,6332,139,5.0,85.0,611066.0,1780942.0,343114.0,3,0.0,37,-34,2021-05-07 03:47:00+00:00
Yemen,6426,1265.0,2971,2190,23.0,42.0,30269.0,996.0,30378008.0,36,25.0,23,-12,2021-05-07 03:47:00+00:00
Seychelles,6373,28.0,5277,1068,,283.0,21504.0,217515.0,98862.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Gambia,5925,175.0,5547,203,3.0,71.0,76379.0,30878.0,2473592.0,11,0.0,74,-63,2021-05-07 03:47:00+00:00
Niger,5286,192.0,4870,224,18.0,8.0,99881.0,4005.0,24939016.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
San Marino,5067,90.0,4935,42,4.0,2648.0,61760.0,1816952.0,33991.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Chad,4854,170.0,4612,72,,10.0,114926.0,6832.0,16820962.0,19,0.0,47,-28,2021-05-07 03:47:00+00:00
Saint Lucia,4607,75.0,4427,105,1.0,407.0,41126.0,223102.0,184337.0,22,1.0,21,0,2021-05-07 03:47:00+00:00
Gibraltar,4286,94.0,4188,4,1.0,2791.0,235484.0,6991390.0,33682.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Burundi,4093,6.0,773,3314,,0.5,90019.0,7386.0,12187517.0,41,0.0,0,41,2021-05-07 03:47:00+00:00
Sierra Leone,4068,79.0,3078,911,,10.0,153257.0,18889.0,8113396.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Channel Islands,4056,86.0,3956,14,,491.0,454413.0,2593445.0,175216.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Barbados,3929,45.0,3831,53,,156.0,156736.0,544841.0,287673.0,45,0.0,14,31,2021-05-07 03:47:00+00:00
Comoros,3847,146.0,3681,20,,165.0,,,885173.0,1,0.0,5,-4,2021-05-07 03:47:00+00:00
Guinea-Bissau,3738,67.0,3373,298,9.0,33.0,64038.0,31906.0,2007066.0,1,0.0,14,-13,2021-05-07 03:47:00+00:00
Eritrea,3734,12.0,3602,120,,3.0,23693.0,6604.0,3587795.0,53,0.0,99,-46,2021-05-07 03:47:00+00:00
Vietnam,3090,35.0,2560,495,,0.4,2958119.0,30161.0,98078072.0,68,0.0,0,68,2021-05-07 03:47:00+00:00
Liechtenstein,2961,57.0,2843,61,7.0,1491.0,39109.0,1023233.0,38221.0,5,0.0,4,1,2021-05-07 03:47:00+00:00
Timor-Leste,2870,4.0,1449,1417,,3.0,69967.0,52231.0,1339572.0,84,0.0,81,3,2021-05-07 03:47:00+00:00
New Zealand,2634,26.0,2582,26,,5.0,2046919.0,409212.0,5002100.0,5,0.0,4,1,2021-05-07 03:47:00+00:00
Monaco,2475,32.0,2397,46,1.0,811.0,51953.0,1316032.0,39477.0,7,0.0,7,0,2021-05-07 03:47:00+00:00
Bermuda,2432,30.0,2062,340,14.0,483.0,245104.0,3948005.0,62083.0,5,0.0,82,-77,2021-05-07 03:47:00+00:00
Turks and Caicos,2402,17.0,2358,27,2.0,434.0,60836.0,1553564.0,39159.0,6,0.0,15,-9,2021-05-07 03:47:00+00:00
Sao Tome and Principe,2317,35.0,2258,24,,157.0,12999.0,58400.0,222584.0,6,0.0,4,2,2021-05-07 03:47:00+00:00
Sint Maarten,2247,27.0,2197,23,2.0,624.0,26359.0,608936.0,43287.0,4,0.0,4,0,2021-05-07 03:47:00+00:00
Liberia,2113,85.0,1959,69,2.0,16.0,97399.0,18885.0,5157525.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
St. Vincent Grenadines,1889,12.0,1733,144,2.0,108.0,45777.0,411523.0,111238.0,7,1.0,2,4,2021-05-07 03:47:00+00:00
Saint Martin,1773,12.0,1399,362,7.0,306.0,27588.0,703399.0,39221.0,28,0.0,0,28,2021-05-07 03:47:00+00:00
Isle of Man,1590,29.0,1549,12,1.0,340.0,44761.0,524054.0,85413.0,0,0.0,1,-1,2021-05-07 03:47:00+00:00
Caribbean Netherlands,1573,16.0,1540,17,,605.0,10040.0,379886.0,26429.0,13,0.0,8,5,2021-05-07 03:47:00+00:00
Antigua and Barbuda,1232,32.0,1014,186,1.0,324.0,16700.0,169347.0,98614.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
Mauritius,1216,17.0,1111,88,,13.0,358675.0,281633.0,1273554.0,0,0.0,0,0,2021-05-07 03:47:00+00:00
