Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Paraguay,318251,7802.0,264326,46123,570.0,1082.0,1206320.0,167328.0,7209303.0,2704,110.0,1990,604,2021-05-19 15:56:00+00:00
Palestine,304532,3448.0,295643,5441,59.0,662.0,1795993.0,345056.0,5204927.0,458,11.0,1835,-1388,2021-05-19 15:56:00+00:00
Kuwait,293574,1701.0,279924,11949,182.0,393.0,2477308.0,572674.0,4325862.0,1084,5.0,1100,-21,2021-05-19 15:56:00+00:00
Costa Rica,290920,3673.0,225158,62089,499.0,715.0,1093074.0,212871.0,5134917.0,2294,48.0,804,1442,2021-05-19 15:56:00+00:00
Dominican Republic,278549,3597.0,234370,40582,302.0,329.0,1487136.0,135895.0,10943293.0,630,8.0,272,350,2021-05-19 15:56:00+00:00
Denmark,269343,2505.0,253678,13160,23.0,431.0,48583579.0,8361886.0,5810122.0,2004,2.0,2013,-11,2021-05-19 15:56:00+00:00
Lithuania,267769,4136.0,243126,20507,184.0,1538.0,3151738.0,1172187.0,2688768.0,1706,24.0,3047,-1365,2021-05-19 15:56:00+00:00
Ethiopia,267100,4021.0,221451,41628,558.0,34.0,2661450.0,22661.0,117447872.0,454,13.0,809,-368,2021-05-19 15:56:00+00:00
Ireland,256390,4941.0,238567,12882,39.0,991.0,4729538.0,948539.0,4986131.0,358,0.0,270,88,2021-05-19 15:56:00+00:00
Moldova,254075,6043.0,245263,2769,134.0,1501.0,1054956.0,262054.0,4025713.0,121,9.0,232,-120,2021-05-19 15:56:00+00:00
Slovenia,250453,4338.0,239442,6673,110.0,2086.0,1240948.0,596842.0,2079189.0,1029,11.0,1812,-794,2021-05-19 15:56:00+00:00
Egypt,248078,14441.0,182693,50944,90.0,139.0,2715258.0,26103.0,104021758.0,1169,53.0,669,447,2021-05-19 15:56:00+00:00
Uruguay,246026,3578.0,214578,27870,498.0,1027.0,2030566.0,582775.0,3484307.0,3120,57.0,2527,536,2021-05-19 15:56:00+00:00
Guatemala,242784,7913.0,223244,11627,5.0,435.0,1353442.0,74343.0,18205327.0,1256,20.0,1195,41,2021-05-19 15:56:00+00:00
Honduras,228287,6019.0,83086,139182,536.0,599.0,684637.0,68174.0,10042463.0,1568,59.0,484,1025,2021-05-19 15:56:00+00:00
Armenia,221368,4357.0,209508,7503,,1468.0,1046412.0,352552.0,2968111.0,441,24.0,609,-192,2021-05-19 15:56:00+00:00
Venezuela,217603,2428.0,201646,13529,316.0,86.0,3359014.0,118421.0,28365033.0,1188,17.0,1265,-94,2021-05-19 15:56:00+00:00
Qatar,214150,538.0,209251,4361,181.0,192.0,1981339.0,705654.0,2807805.0,665,6.0,1455,-796,2021-05-19 15:56:00+00:00
Oman,207805,2228.0,192198,13379,252.0,427.0,1550000.0,296940.0,5219901.0,1508,22.0,1133,353,2021-05-19 15:56:00+00:00
Bahrain,204524,768.0,186961,16795,187.0,438.0,4393681.0,2506395.0,1752988.0,1968,16.0,1342,610,2021-05-19 15:56:00+00:00
Bosnia and Herzegovina,202847,9086.0,170788,22973,,2785.0,952119.0,291806.0,3262844.0,357,35.0,1333,-1011,2021-05-19 15:56:00+00:00
Libya,182350,3097.0,169070,10183,,445.0,992938.0,142805.0,6953124.0,636,5.0,692,-61,2021-05-19 15:56:00+00:00
Kenya,166382,3035.0,114235,49112,108.0,55.0,1756846.0,32056.0,54805598.0,845,22.0,361,462,2021-05-19 15:56:00+00:00
Nigeria,165778,2067.0,156415,7296,11.0,10.0,2002653.0,9509.0,210596796.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
North Macedonia,154891,5249.0,146499,3143,25.0,2520.0,763451.0,366463.0,2083299.0,166,19.0,456,-309,2021-05-19 15:56:00+00:00
Sri Lanka,150771,1015.0,121145,28611,,47.0,3075321.0,143091.0,21492112.0,5569,34.0,1516,4019,2021-05-19 15:56:00+00:00
Myanmar,143159,3216.0,132136,7807,,59.0,2606374.0,47622.0,54729953.0,62,3.0,13,46,2021-05-19 15:56:00+00:00
S. Korea,133471,1912.0,123237,8322,148.0,37.0,9428644.0,183766.0,51307978.0,653,8.0,606,39,2021-05-19 15:56:00+00:00
Albania,132071,2436.0,126405,3230,18.0,847.0,680210.0,236592.0,2875033.0,39,1.0,986,-948,2021-05-19 15:56:00+00:00
Latvia,129297,2298.0,118219,8780,79.0,1230.0,2527839.0,1353372.0,1867808.0,1172,29.0,420,723,2021-05-19 15:56:00+00:00
Cuba,128094,834.0,120282,6978,128.0,74.0,4060526.0,358687.0,11320535.0,2583,20.0,2533,30,2021-05-19 15:56:00+00:00
Estonia,127757,1232.0,119608,6917,31.0,928.0,1373329.0,1034664.0,1327319.0,551,9.0,836,-294,2021-05-19 15:56:00+00:00
Algeria,125693,3388.0,87609,34696,28.0,76.0,230861.0,5183.0,44543478.0,208,7.0,133,68,2021-05-19 15:56:00+00:00
Norway,120082,781.0,88952,30349,24.0,143.0,5507549.0,1008998.0,5458436.0,582,7.0,0,575,2021-05-19 15:56:00+00:00
Thailand,116949,678.0,74368,41903,1228.0,10.0,8124896.0,116146.0,69953897.0,5867,64.0,7168,-1365,2021-05-19 15:56:00+00:00
Kyrgyzstan,101219,1725.0,94483,5011,86.0,261.0,1071001.0,161822.0,6618372.0,487,14.0,597,-124,2021-05-19 15:56:00+00:00
Montenegro,98971,1564.0,96097,1310,60.0,2490.0,397322.0,632541.0,628136.0,73,2.0,98,-27,2021-05-19 15:56:00+00:00
Uzbekistan,97280,674.0,92840,3766,23.0,20.0,1377915.0,40654.0,33893889.0,387,4.0,537,-154,2021-05-19 15:56:00+00:00
Ghana,93456,783.0,91348,1325,8.0,25.0,1130406.0,35728.0,31639572.0,123,0.0,96,27,2021-05-19 15:56:00+00:00
Zambia,92630,1263.0,90919,448,40.0,67.0,1485412.0,78875.0,18832593.0,170,2.0,57,111,2021-05-19 15:56:00+00:00
China,90908,4636.0,85976,296,3.0,3.0,160000000.0,111163.0,1439323776.0,14,0.0,13,1,2021-05-19 15:56:00+00:00
Finland,90687,929.0,46000,43758,26.0,167.0,4810224.0,866975.0,5548286.0,438,-4.0,0,442,2021-05-19 15:56:00+00:00
Cameroon,77429,1189.0,70497,5743,385.0,44.0,1518411.0,55984.0,27122305.0,2483,37.0,0,2446,2021-05-19 15:56:00+00:00
El Salvador,71479,2199.0,66903,2377,22.0,338.0,956458.0,146810.0,6514945.0,0,8.0,0,-8,2021-05-19 15:56:00+00:00
Cyprus,71398,348.0,39061,31989,49.0,286.0,5988958.0,4928891.0,1215072.0,167,1.0,0,166,2021-05-19 15:56:00+00:00
Mozambique,70485,828.0,68749,908,21.0,26.0,538679.0,16824.0,32018476.0,22,0.0,18,4,2021-05-19 15:56:00+00:00
Luxembourg,69398,808.0,66803,1787,21.0,1273.0,2797577.0,4406403.0,634889.0,333,0.0,620,-287,2021-05-19 15:56:00+00:00
Afghanistan,64575,2772.0,55529,6274,1124.0,70.0,437568.0,11024.0,39693795.0,756,21.0,519,216,2021-05-19 15:56:00+00:00
Singapore,61689,31.0,61134,524,5.0,5.0,11064019.0,1878214.0,5890712.0,76,0.0,11,65,2021-05-19 15:56:00+00:00
Namibia,51636,733.0,48445,2458,56.0,284.0,413177.0,160075.0,2581143.0,246,10.0,90,146,2021-05-19 15:56:00+00:00
Botswana,50800,774.0,47477,2549,1.0,323.0,1105082.0,461775.0,2393117.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Mongolia,50099,227.0,43586,6286,99.0,68.0,2849952.0,857261.0,3324487.0,924,13.0,1742,-831,2021-05-19 15:56:00+00:00
Jamaica,47479,878.0,23410,23191,18.0,295.0,357002.0,120101.0,2972519.0,83,15.0,129,-61,2021-05-19 15:56:00+00:00
Maldives,47421,105.0,29086,18230,90.0,191.0,802394.0,1461902.0,548870.0,1465,4.0,237,1224,2021-05-19 15:56:00+00:00
Ivory Coast,46708,298.0,46176,234,,11.0,619741.0,22998.0,26948125.0,47,0.0,61,-14,2021-05-19 15:56:00+00:00
Uganda,43094,350.0,42429,315,24.0,7.0,1066651.0,22696.0,46998133.0,235,3.0,0,232,2021-05-19 15:56:00+00:00
Senegal,40925,1128.0,39649,148,9.0,66.0,501402.0,29273.0,17128644.0,53,1.0,52,0,2021-05-19 15:56:00+00:00
Madagascar,40385,777.0,38443,1165,311.0,27.0,196725.0,6949.0,28311848.0,181,6.0,498,-323,2021-05-19 15:56:00+00:00
Zimbabwe,38595,1583.0,36371,641,12.0,105.0,449945.0,29892.0,15052353.0,23,1.0,22,0,2021-05-19 15:56:00+00:00
Sudan,34272,2446.0,27949,3877,,55.0,232965.0,5207.0,44742878.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Malawi,34231,1153.0,32246,832,11.0,59.0,239715.0,12255.0,19561032.0,15,0.0,5,10,2021-05-19 15:56:00+00:00
Angola,31045,685.0,26013,4347,19.0,20.0,531492.0,15745.0,33756143.0,258,8.0,18,232,2021-05-19 15:56:00+00:00
DRC,30708,776.0,26603,3329,,8.0,156038.0,1697.0,91931986.0,99,0.0,0,99,2021-05-19 15:56:00+00:00
Malta,30489,417.0,29952,120,,942.0,902366.0,2038895.0,442576.0,5,0.0,32,-27,2021-05-19 15:56:00+00:00
Australia,29992,910.0,28952,130,1.0,35.0,17639676.0,684792.0,25759174.0,9,0.0,52,-43,2021-05-19 15:56:00+00:00
Cabo Verde,28410,252.0,25581,2577,23.0,449.0,158645.0,282649.0,561280.0,129,1.0,149,-21,2021-05-19 15:56:00+00:00
Rwanda,26344,346.0,24808,1190,2.0,26.0,1380803.0,104351.0,13232315.0,129,1.0,44,84,2021-05-19 15:56:00+00:00
Gabon,23909,145.0,20556,3208,16.0,64.0,772653.0,340141.0,2271570.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Syria,23830,1710.0,21360,760,,96.0,103566.0,5795.0,17871604.0,42,5.0,287,-250,2021-05-19 15:56:00+00:00
Réunion,23566,176.0,21709,1681,31.0,195.0,102720.0,114017.0,900919.0,922,7.0,106,809,2021-05-19 15:56:00+00:00
Cambodia,23282,159.0,14955,8168,,9.0,1090331.0,64434.0,16921592.0,738,5.0,1949,-1216,2021-05-19 15:56:00+00:00
Guinea,22879,153.0,20547,2179,24.0,11.0,446006.0,33177.0,13443299.0,49,1.0,126,-78,2021-05-19 15:56:00+00:00
French Guiana,22115,110.0,9995,12010,26.0,360.0,240988.0,789004.0,305433.0,270,1.0,0,269,2021-05-19 15:56:00+00:00
Mayotte,20176,171.0,2964,17041,6.0,614.0,176919.0,635122.0,278559.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Mauritania,18905,457.0,18163,285,14.0,96.0,251750.0,52931.0,4756222.0,47,0.0,30,17,2021-05-19 15:56:00+00:00
French Polynesia,18828,141.0,18658,29,1.0,499.0,26355.0,93347.0,282334.0,12,0.0,2,10,2021-05-19 15:56:00+00:00
Eswatini,18525,672.0,17806,47,3.0,574.0,202106.0,172637.0,1170696.0,2,0.0,3,-1,2021-05-19 15:56:00+00:00
Trinidad and Tobago,17150,317.0,10515,6318,15.0,226.0,159982.0,113990.0,1403470.0,601,23.0,145,433,2021-05-19 15:56:00+00:00
Guadeloupe,16017,221.0,2242,13554,33.0,552.0,195404.0,488285.0,400184.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Guyana,15454,345.0,13252,1857,14.0,437.0,139212.0,176243.0,789885.0,102,1.0,167,-66,2021-05-19 15:56:00+00:00
Somalia,14575,762.0,6579,7234,,47.0,123568.0,7590.0,16279614.0,89,9.0,254,-174,2021-05-19 15:56:00+00:00
Papua New Guinea,14341,139.0,11336,2866,,15.0,110286.0,12126.0,9095184.0,634,3.0,302,329,2021-05-19 15:56:00+00:00
Mali,14207,511.0,9309,4387,,25.0,285361.0,13746.0,20758950.0,13,0.0,19,-6,2021-05-19 15:56:00+00:00
Haiti,13598,276.0,12463,859,,24.0,60085.0,5214.0,11524323.0,138,5.0,28,105,2021-05-19 15:56:00+00:00
Andorra,13569,127.0,13234,208,12.0,1641.0,193595.0,2502068.0,77374.0,14,0.0,23,-9,2021-05-19 15:56:00+00:00
Burkina Faso,13404,165.0,13210,29,,8.0,184433.0,8617.0,21402842.0,7,1.0,11,-5,2021-05-19 15:56:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9724685.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Togo,13286,125.0,11950,1211,,15.0,324533.0,38415.0,8448075.0,7,0.0,49,-42,2021-05-19 15:56:00+00:00
Belize,12745,323.0,12342,80,1.0,800.0,126706.0,313675.0,403940.0,3,0.0,0,3,2021-05-19 15:56:00+00:00
Curaçao,12257,120.0,12077,60,18.0,729.0,104714.0,635856.0,164682.0,1,0.0,8,-7,2021-05-19 15:56:00+00:00
Suriname,12251,238.0,10432,1581,28.0,403.0,56548.0,95643.0,591242.0,144,8.0,107,29,2021-05-19 15:56:00+00:00
Martinique,11866,93.0,98,11675,10.0,248.0,174717.0,465901.0,375009.0,130,3.0,0,127,2021-05-19 15:56:00+00:00
Hong Kong,11828,210.0,11539,79,2.0,28.0,14841321.0,1965648.0,7550344.0,2,0.0,8,-6,2021-05-19 15:56:00+00:00
Djibouti,11455,151.0,11280,24,,151.0,154702.0,154612.0,1000579.0,21,0.0,14,7,2021-05-19 15:56:00+00:00
Congo,11343,148.0,8208,2987,,26.0,141948.0,25183.0,5636584.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Bahamas,11278,221.0,10121,936,8.0,557.0,93155.0,234920.0,396539.0,53,0.0,41,12,2021-05-19 15:56:00+00:00
Aruba,10869,105.0,10685,79,14.0,980.0,158942.0,1483166.0,107164.0,12,0.0,13,-1,2021-05-19 15:56:00+00:00
Lesotho,10790,320.0,6427,4043,,148.0,87981.0,40786.0,2157149.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
South Sudan,10652,115.0,10462,75,,10.0,159088.0,14068.0,11308732.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Seychelles,9764,35.0,7826,1903,,354.0,21504.0,217474.0,98881.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Benin,8025,101.0,7893,31,35.0,8.0,604310.0,48734.0,12400078.0,30,0.0,241,-211,2021-05-19 15:56:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85352.0,1443079.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Nicaragua,7193,185.0,4225,2783,,28.0,,,6693619.0,107,1.0,0,106,2021-05-19 15:56:00+00:00
CAR,7010,96.0,5112,1802,2.0,20.0,40907.0,8343.0,4903216.0,144,1.0,0,143,2021-05-19 15:56:00+00:00
Yemen,6593,1298.0,3120,2175,23.0,43.0,50787.0,1671.0,30399596.0,25,4.0,78,-57,2021-05-19 15:56:00+00:00
Iceland,6551,29.0,6470,52,55.0,85.0,635858.0,1852803.0,343187.0,3,0.0,14,-11,2021-05-19 15:56:00+00:00
Gambia,5966,175.0,5717,74,3.0,71.0,76379.0,30850.0,2475827.0,9,0.0,16,-7,2021-05-19 15:56:00+00:00
Niger,5348,192.0,4995,161,2.0,8.0,103507.0,4146.0,24967921.0,9,0.0,20,-11,2021-05-19 15:56:00+00:00
San Marino,5087,90.0,4974,23,4.0,2648.0,64241.0,1889775.0,33994.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Timor-Leste,4949,11.0,2636,2302,,8.0,86596.0,64605.0,1340397.0,360,1.0,230,129,2021-05-19 15:56:00+00:00
Chad,4905,173.0,4704,28,,10.0,117126.0,6957.0,16836478.0,1,0.0,13,-12,2021-05-19 15:56:00+00:00
Saint Lucia,4871,77.0,4577,217,2.0,418.0,43436.0,235599.0,184364.0,53,1.0,56,-4,2021-05-19 15:56:00+00:00
Vietnam,4579,37.0,2687,1855,,0.4,3091540.0,31512.0,98106757.0,220,0.0,19,201,2021-05-19 15:56:00+00:00
Burundi,4353,6.0,773,3574,,0.5,279132.0,22881.0,12199179.0,6,0.0,0,6,2021-05-19 15:56:00+00:00
Gibraltar,4286,94.0,4192,0,,2791.0,245473.0,7287958.0,33682.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Sierra Leone,4107,79.0,3104,924,,10.0,153257.0,18877.0,8118725.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Channel Islands,4059,86.0,3956,17,,491.0,454413.0,2592675.0,175268.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Barbados,3972,47.0,3922,3,,163.0,163512.0,568374.0,287684.0,4,1.0,0,3,2021-05-19 15:56:00+00:00
Eritrea,3879,14.0,3700,165,,4.0,23693.0,6601.0,3589404.0,11,0.0,24,-13,2021-05-19 15:56:00+00:00
Comoros,3864,146.0,3708,10,,165.0,,,885781.0,1,0.0,9,-8,2021-05-19 15:56:00+00:00
Guinea-Bissau,3746,67.0,3438,241,9.0,33.0,65627.0,32673.0,2008596.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Liechtenstein,2993,58.0,2906,29,3.0,1517.0,39109.0,1023153.0,38224.0,3,0.0,19,-16,2021-05-19 15:56:00+00:00
New Zealand,2658,26.0,2608,24,,5.0,2090622.0,417949.0,5002100.0,5,0.0,0,5,2021-05-19 15:56:00+00:00
Taiwan,2533,14.0,1133,1386,,0.6,610865.0,25608.0,23854665.0,516,2.0,10,504,2021-05-19 15:56:00+00:00
Monaco,2495,32.0,2447,16,1.0,810.0,51953.0,1315732.0,39486.0,1,0.0,1,0,2021-05-19 15:56:00+00:00
Bermuda,2479,32.0,2311,136,7.0,516.0,257772.0,4152590.0,62075.0,2,0.0,27,-25,2021-05-19 15:56:00+00:00
Turks and Caicos,2404,17.0,2365,22,2.0,434.0,65926.0,1682816.0,39176.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Sao Tome and Principe,2333,35.0,2278,20,,157.0,13418.0,60247.0,222717.0,3,0.0,3,0,2021-05-19 15:56:00+00:00
Sint Maarten,2307,27.0,2231,49,2.0,624.0,28642.0,661432.0,43303.0,15,0.0,2,13,2021-05-19 15:56:00+00:00
Liberia,2131,85.0,2016,30,2.0,16.0,101625.0,19689.0,5161433.0,17,0.0,54,-37,2021-05-19 15:56:00+00:00
St. Vincent Grenadines,1949,12.0,1780,157,2.0,108.0,47584.0,427721.0,111250.0,12,0.0,8,4,2021-05-19 15:56:00+00:00
Saint Martin,1773,12.0,1399,362,7.0,306.0,27588.0,703004.0,39243.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
Laos,1737,2.0,708,1027,,0.3,227269.0,30845.0,7367994.0,99,0.0,126,-27,2021-05-19 15:56:00+00:00
Caribbean Netherlands,1604,17.0,1569,18,,643.0,8550.0,323410.0,26437.0,5,0.0,5,0,2021-05-19 15:56:00+00:00
Isle of Man,1591,29.0,1558,4,1.0,339.0,44761.0,523962.0,85428.0,0,0.0,0,0,2021-05-19 15:56:00+00:00
