Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Greece,352027,10764.0,315808,25455,765.0,1037.0,8244918.0,794306.0,10380023.0,3459,177.0,2622,660,2021-05-06 00:50:00+00:00
Croatia,339412,7315.0,319962,12135,246.0,1791.0,1846554.0,452159.0,4083862.0,2494,51.0,1341,1102,2021-05-06 00:50:00+00:00
Kazakhstan,332369,3796.0,284371,44202,221.0,200.0,10405087.0,548631.0,18965538.0,2298,34.0,2663,-399,2021-05-06 00:50:00+00:00
Azerbaijan,323841,4617.0,298949,20275,,452.0,3289864.0,322028.0,10216091.0,2043,37.0,4165,-2159,2021-05-06 00:50:00+00:00
Georgia,315913,4207.0,296532,15174,,1056.0,4263112.0,1070407.0,3982701.0,2171,24.0,1074,1073,2021-05-06 00:50:00+00:00
Tunisia,315600,11122.0,269653,34825,529.0,933.0,1339297.0,112332.0,11922647.0,2853,207.0,4923,-2277,2021-05-06 00:50:00+00:00
Bolivia,310572,13082.0,255928,41562,130.0,1108.0,1205274.0,102083.0,11806815.0,1588,47.0,1245,296,2021-05-06 00:50:00+00:00
Palestine,299736,3317.0,279652,16767,136.0,638.0,1763038.0,339000.0,5200703.0,1533,34.0,3481,-1982,2021-05-06 00:50:00+00:00
Paraguay,286667,6722.0,237276,42669,553.0,933.0,1121160.0,155583.0,7206191.0,2214,69.0,1902,243,2021-05-06 00:50:00+00:00
Kuwait,280536,1610.0,264094,14832,205.0,372.0,2370265.0,548213.0,4323618.0,2704,20.0,2725,-41,2021-05-06 00:50:00+00:00
Dominican Republic,268561,3509.0,229453,35599,210.0,321.0,1417472.0,129575.0,10939432.0,880,10.0,993,-123,2021-05-06 00:50:00+00:00
Costa Rica,260535,3326.0,209335,47874,405.0,648.0,1010785.0,196909.0,5133266.0,3859,36.0,3868,-45,2021-05-06 00:50:00+00:00
Ethiopia,260139,3795.0,203408,52936,777.0,32.0,2599462.0,22152.0,117346420.0,1326,38.0,2252,-964,2021-05-06 00:50:00+00:00
Denmark,255470,2492.0,243013,9965,40.0,429.0,40218488.0,6923003.0,5809399.0,1797,2.0,1734,61,2021-05-06 00:50:00+00:00
Lithuania,252699,3993.0,227526,21180,202.0,1484.0,2884458.0,1072247.0,2690107.0,1249,17.0,931,301,2021-05-06 00:50:00+00:00
Moldova,251820,5892.0,241912,4016,194.0,1463.0,1003065.0,249144.0,4026045.0,442,42.0,696,-296,2021-05-06 00:50:00+00:00
Ireland,251087,4915.0,233558,12614,37.0,986.0,4578830.0,918674.0,4984172.0,797,9.0,769,19,2021-05-06 00:50:00+00:00
Slovenia,243719,4279.0,229861,9579,140.0,2058.0,1190770.0,572712.0,2079179.0,942,6.0,1032,-96,2021-05-06 00:50:00+00:00
Egypt,232905,13655.0,174217,45033,90.0,131.0,2715258.0,26120.0,103953098.0,2192,124.0,1443,625,2021-05-06 00:50:00+00:00
Guatemala,231289,7642.0,209096,14551,5.0,420.0,1283521.0,70548.0,18193539.0,2418,64.0,2879,-525,2021-05-06 00:50:00+00:00
Armenia,217900,4178.0,201559,12163,,1408.0,1000909.0,337243.0,2967915.0,493,13.0,452,28,2021-05-06 00:50:00+00:00
Honduras,215833,5386.0,79350,131097,566.0,537.0,638283.0,63594.0,10036864.0,1358,19.0,57,1282,2021-05-06 00:50:00+00:00
Uruguay,209867,2918.0,181719,25230,541.0,838.0,1857081.0,533050.0,3483880.0,5747,122.0,4936,689,2021-05-06 00:50:00+00:00
Qatar,208877,489.0,196906,11482,296.0,174.0,1927819.0,686593.0,2807805.0,1285,9.0,2807,-1531,2021-05-06 00:50:00+00:00
Venezuela,201807,2208.0,184161,15438,317.0,78.0,3359014.0,118409.0,28367882.0,876,19.0,1404,-547,2021-05-06 00:50:00+00:00
Bosnia and Herzegovina,199882,8736.0,162273,28873,,2677.0,916879.0,280944.0,3263565.0,1421,185.0,3050,-1814,2021-05-06 00:50:00+00:00
Oman,198572,2071.0,180547,15954,281.0,397.0,1550000.0,297204.0,5215273.0,770,9.0,1372,-611,2021-05-06 00:50:00+00:00
Bahrain,183330,664.0,170886,11780,101.0,379.0,4172056.0,2382841.0,1750875.0,2868,7.0,2021,840,2021-05-06 00:50:00+00:00
Libya,178927,3058.0,165058,10811,,440.0,967914.0,139272.0,6949805.0,592,11.0,862,-281,2021-05-06 00:50:00+00:00
Nigeria,165273,2065.0,155403,7805,11.0,10.0,1939165.0,9216.0,210414773.0,74,2.0,32,40,2021-05-06 00:50:00+00:00
Kenya,161393,2825.0,109769,48799,190.0,52.0,1692532.0,30906.0,54763431.0,834,44.0,692,98,2021-05-06 00:50:00+00:00
North Macedonia,153137,5016.0,135367,12754,124.0,2408.0,729337.0,350087.0,2083302.0,390,55.0,1496,-1161,2021-05-06 00:50:00+00:00
Myanmar,142874,3210.0,131999,7665,,59.0,2585005.0,47243.0,54717018.0,32,1.0,10,21,2021-05-06 00:50:00+00:00
Albania,131419,2403.0,113468,15548,18.0,836.0,644459.0,224148.0,2875144.0,143,4.0,1676,-1537,2021-05-06 00:50:00+00:00
S. Korea,124945,1847.0,114944,8154,173.0,36.0,8994069.0,175301.0,51306416.0,676,7.0,816,-147,2021-05-06 00:50:00+00:00
Estonia,123781,1183.0,114033,8565,51.0,891.0,1308681.0,985981.0,1327288.0,437,6.0,637,-206,2021-05-06 00:50:00+00:00
Algeria,123272,3299.0,85869,34104,28.0,74.0,230861.0,5186.0,44515316.0,555,19.0,335,201,2021-05-06 00:50:00+00:00
Latvia,120736,2166.0,110153,8417,84.0,1159.0,2320633.0,1241948.0,1868543.0,358,7.0,673,-322,2021-05-06 00:50:00+00:00
Sri Lanka,117529,720.0,100075,16734,,34.0,2733805.0,127219.0,21488931.0,3853,11.0,1866,1976,2021-05-06 00:50:00+00:00
Norway,114905,767.0,88952,25186,33.0,141.0,5212177.0,955148.0,5456932.0,953,10.0,0,943,2021-05-06 00:50:00+00:00
Cuba,111654,694.0,105312,5648,110.0,61.0,3741796.0,330525.0,11320780.0,2029,19.0,2056,-46,2021-05-06 00:50:00+00:00
Montenegro,97930,1521.0,94363,2046,64.0,2421.0,380836.0,606298.0,628133.0,212,11.0,347,-146,2021-05-06 00:50:00+00:00
Kyrgyzstan,96958,1637.0,90394,4927,70.0,247.0,1009619.0,152636.0,6614546.0,397,7.0,248,142,2021-05-06 00:50:00+00:00
Ghana,92828,783.0,90462,1583,6.0,25.0,1108763.0,35069.0,31616487.0,145,4.0,138,3,2021-05-06 00:50:00+00:00
Uzbekistan,92724,655.0,88535,3534,23.0,19.0,1377915.0,40674.0,33876654.0,404,0.0,277,127,2021-05-06 00:50:00+00:00
Zambia,91849,1255.0,90198,396,35.0,67.0,1421922.0,75577.0,18814235.0,127,2.0,68,57,2021-05-06 00:50:00+00:00
China,90721,4636.0,85766,319,5.0,3.0,160000000.0,111163.0,1439323776.0,7,0.0,13,-6,2021-05-06 00:50:00+00:00
Finland,87798,918.0,46000,40880,24.0,165.0,4566889.0,823162.0,5547981.0,269,3.0,0,266,2021-05-06 00:50:00+00:00
Thailand,74900,318.0,44360,30222,1042.0,5.0,8124896.0,116157.0,69947693.0,2112,15.0,1886,211,2021-05-06 00:50:00+00:00
Cameroon,72250,1107.0,67625,3518,385.0,41.0,1257949.0,46421.0,27098763.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Mozambique,70052,818.0,67343,1891,38.0,26.0,522988.0,16350.0,31987252.0,52,3.0,18,31,2021-05-06 00:50:00+00:00
El Salvador,69997,2141.0,65531,2325,33.0,329.0,929409.0,142683.0,6513785.0,270,4.0,267,-1,2021-05-06 00:50:00+00:00
Cyprus,67982,327.0,39061,28594,67.0,269.0,5082640.0,4184069.0,1214760.0,1071,6.0,0,1065,2021-05-06 00:50:00+00:00
Luxembourg,67850,800.0,64443,2607,34.0,1261.0,2694054.0,4245767.0,634527.0,355,0.0,349,6,2021-05-06 00:50:00+00:00
Singapore,61268,31.0,60844,393,2.0,5.0,9906797.0,1682232.0,5889080.0,16,0.0,38,-22,2021-05-06 00:50:00+00:00
Afghanistan,61162,2664.0,53750,4748,1124.0,67.0,412798.0,10408.0,39662579.0,874,22.0,359,493,2021-05-06 00:50:00+00:00
Namibia,49323,667.0,46683,1973,42.0,259.0,394758.0,153036.0,2579507.0,669,24.0,445,200,2021-05-06 00:50:00+00:00
Botswana,47851,724.0,45645,1482,1.0,303.0,1036708.0,433510.0,2391428.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Ivory Coast,46231,291.0,45733,207,,11.0,594288.0,22072.0,26924854.0,77,4.0,71,2,2021-05-06 00:50:00+00:00
Jamaica,46194,794.0,21779,23621,25.0,267.0,337769.0,113648.0,2972061.0,155,4.0,292,-141,2021-05-06 00:50:00+00:00
Uganda,42102,343.0,41652,107,24.0,7.0,1026666.0,21869.0,46946576.0,129,1.0,54,74,2021-05-06 00:50:00+00:00
Mongolia,41524,130.0,25641,15753,123.0,39.0,2745094.0,826186.0,3322610.0,1128,4.0,1308,-184,2021-05-06 00:50:00+00:00
Senegal,40544,1114.0,39242,188,12.0,65.0,485915.0,28395.0,17112917.0,80,3.0,50,27,2021-05-06 00:50:00+00:00
Zimbabwe,38357,1574.0,35811,972,12.0,105.0,424949.0,28246.0,15044664.0,64,1.0,164,-101,2021-05-06 00:50:00+00:00
Madagascar,38116,690.0,34060,3366,389.0,24.0,187749.0,6637.0,28286480.0,365,13.0,914,-562,2021-05-06 00:50:00+00:00
Malawi,34143,1151.0,32131,861,8.0,59.0,234303.0,11989.0,19543417.0,44,3.0,62,-21,2021-05-06 00:50:00+00:00
Sudan,33648,2365.0,27247,4036,,53.0,232965.0,5211.0,44706417.0,544,16.0,452,76,2021-05-06 00:50:00+00:00
Maldives,32665,74.0,25473,7118,90.0,135.0,746244.0,1360438.0,548532.0,1335,0.0,259,1076,2021-05-06 00:50:00+00:00
Malta,30411,416.0,29715,280,,940.0,876070.0,1979663.0,442535.0,57,0.0,57,0,2021-05-06 00:50:00+00:00
DRC,30130,770.0,26282,3078,,8.0,150908.0,1643.0,91834838.0,126,2.0,32,92,2021-05-06 00:50:00+00:00
Australia,29862,910.0,28695,257,1.0,35.0,17014742.0,660801.0,25748668.0,12,0.0,40,-28,2021-05-06 00:50:00+00:00
Angola,27529,618.0,24492,2419,32.0,18.0,506513.0,15021.0,33719659.0,396,15.0,302,79,2021-05-06 00:50:00+00:00
Rwanda,25421,338.0,23710,1373,1.0,26.0,1330298.0,100621.0,13220877.0,110,1.0,197,-88,2021-05-06 00:50:00+00:00
Cabo Verde,25159,229.0,21763,3167,23.0,408.0,154030.0,274531.0,561066.0,611,3.0,514,94,2021-05-06 00:50:00+00:00
Gabon,23201,140.0,19740,3321,22.0,62.0,736002.0,324273.0,2269699.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Syria,23121,1625.0,17725,3771,,91.0,103566.0,5800.0,17856460.0,144,15.0,386,-257,2021-05-06 00:50:00+00:00
Guinea,22468,148.0,19987,2333,24.0,11.0,437295.0,32560.0,13430600.0,100,2.0,95,3,2021-05-06 00:50:00+00:00
Réunion,21601,150.0,19848,1603,36.0,167.0,102720.0,114046.0,900693.0,1220,2.0,1189,29,2021-05-06 00:50:00+00:00
Mayotte,20134,170.0,2964,17000,4.0,611.0,174251.0,626072.0,278324.0,40,0.0,0,40,2021-05-06 00:50:00+00:00
French Guiana,20078,104.0,9995,9979,18.0,341.0,222077.0,727747.0,305157.0,381,0.0,0,381,2021-05-06 00:50:00+00:00
French Polynesia,18775,141.0,18610,24,2.0,500.0,26355.0,93366.0,282276.0,10,0.0,8,2,2021-05-06 00:50:00+00:00
Mauritania,18542,456.0,17800,286,14.0,96.0,238937.0,50283.0,4751866.0,66,1.0,56,9,2021-05-06 00:50:00+00:00
Eswatini,18467,671.0,17768,28,3.0,573.0,189623.0,162034.0,1170269.0,7,0.0,10,-3,2021-05-06 00:50:00+00:00
Cambodia,16971,110.0,6019,10842,,7.0,944275.0,55830.0,16913372.0,672,3.0,228,441,2021-05-06 00:50:00+00:00
Guadeloupe,15360,210.0,2242,12908,18.0,525.0,187796.0,469276.0,400182.0,805,12.0,0,793,2021-05-06 00:50:00+00:00
Somalia,14121,721.0,6009,7391,,44.0,115330.0,7091.0,16263804.0,206,8.0,162,36,2021-05-06 00:50:00+00:00
Mali,13998,493.0,8856,4649,,24.0,258602.0,12470.0,20738148.0,61,2.0,97,-38,2021-05-06 00:50:00+00:00
Guyana,13829,308.0,11672,1849,16.0,390.0,126927.0,160718.0,789751.0,265,5.0,225,35,2021-05-06 00:50:00+00:00
Burkina Faso,13345,161.0,13101,83,,8.0,180994.0,8465.0,21382407.0,21,4.0,34,-17,2021-05-06 00:50:00+00:00
Andorra,13340,127.0,12884,329,13.0,1641.0,193595.0,2502230.0,77369.0,45,0.0,91,-46,2021-05-06 00:50:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9717058.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Haiti,13149,260.0,12151,738,,23.0,60085.0,5216.0,11519387.0,14,3.0,0,11,2021-05-06 00:50:00+00:00
Togo,13068,123.0,11385,1560,,15.0,314199.0,37222.0,8441165.0,51,0.0,104,-53,2021-05-06 00:50:00+00:00
Belize,12680,323.0,12261,96,1.0,800.0,119885.0,296978.0,403683.0,6,0.0,22,-16,2021-05-06 00:50:00+00:00
Curaçao,12218,113.0,11864,241,22.0,686.0,97453.0,591847.0,164659.0,5,2.0,80,-77,2021-05-06 00:50:00+00:00
Trinidad and Tobago,12105,189.0,8892,3024,40.0,135.0,138090.0,98403.0,1403309.0,634,10.0,159,465,2021-05-06 00:50:00+00:00
Hong Kong,11797,210.0,11462,125,3.0,28.0,13412611.0,1776932.0,7548186.0,6,0.0,11,-5,2021-05-06 00:50:00+00:00
Martinique,11558,83.0,98,11377,24.0,221.0,163838.0,436879.0,375019.0,305,8.0,0,297,2021-05-06 00:50:00+00:00
Papua New Guinea,11273,121.0,9773,1379,,13.0,93283.0,10263.0,9089155.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Djibouti,11268,147.0,10961,160,,147.0,150996.0,150986.0,1000069.0,67,1.0,95,-29,2021-05-06 00:50:00+00:00
Congo,11016,147.0,8208,2661,,26.0,92500.0,16425.0,5631745.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Lesotho,10749,319.0,6267,4163,,148.0,81902.0,37978.0,2156547.0,16,1.0,0,15,2021-05-06 00:50:00+00:00
Aruba,10721,100.0,10482,139,14.0,933.0,151143.0,1410600.0,107148.0,42,0.0,47,-5,2021-05-06 00:50:00+00:00
Suriname,10696,212.0,9602,882,26.0,359.0,51984.0,87951.0,591056.0,153,5.0,120,28,2021-05-06 00:50:00+00:00
South Sudan,10613,115.0,10312,186,,10.0,153445.0,13574.0,11304072.0,11,0.0,0,11,2021-05-06 00:50:00+00:00
Bahamas,10576,210.0,9579,787,4.0,530.0,88056.0,222136.0,396406.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Benin,7884,100.0,7652,132,35.0,8.0,595112.0,48036.0,12388761.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85449.0,1441434.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Nicaragua,6989,183.0,4225,2581,,27.0,,,6690821.0,91,1.0,0,90,2021-05-06 00:50:00+00:00
CAR,6521,91.0,5112,1318,2.0,19.0,40907.0,8348.0,4900230.0,110,3.0,0,107,2021-05-06 00:50:00+00:00
Iceland,6497,29.0,6295,173,5.0,85.0,609481.0,1776353.0,343108.0,14,0.0,15,-1,2021-05-06 00:50:00+00:00
Yemen,6414,1260.0,2966,2188,23.0,41.0,29202.0,961.0,30376209.0,51,21.0,56,-26,2021-05-06 00:50:00+00:00
Seychelles,6373,28.0,5277,1068,,283.0,21504.0,217520.0,98860.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Gambia,5914,175.0,5473,266,3.0,71.0,76379.0,30880.0,2473406.0,13,0.0,54,-41,2021-05-06 00:50:00+00:00
Niger,5286,192.0,4870,224,18.0,8.0,99881.0,4005.0,24936607.0,25,1.0,5,19,2021-05-06 00:50:00+00:00
San Marino,5067,90.0,4935,42,4.0,2648.0,61760.0,1816952.0,33991.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Chad,4847,170.0,4570,107,,10.0,114699.0,6819.0,16819668.0,19,0.0,42,-23,2021-05-06 00:50:00+00:00
Saint Lucia,4585,74.0,4406,105,1.0,401.0,40806.0,221370.0,184334.0,25,0.0,38,-13,2021-05-06 00:50:00+00:00
Gibraltar,4286,94.0,4188,4,1.0,2791.0,235484.0,6991182.0,33683.0,3,0.0,2,1,2021-05-06 00:50:00+00:00
Burundi,4069,6.0,773,3290,,0.5,90019.0,7387.0,12186545.0,23,0.0,0,23,2021-05-06 00:50:00+00:00
Sierra Leone,4068,79.0,3078,911,,10.0,153257.0,18890.0,8112952.0,6,0.0,0,6,2021-05-06 00:50:00+00:00
Channel Islands,4056,86.0,3956,14,,491.0,454413.0,2593504.0,175212.0,1,0.0,0,1,2021-05-06 00:50:00+00:00
Barbados,3915,45.0,3821,49,,156.0,156003.0,542295.0,287672.0,34,1.0,17,16,2021-05-06 00:50:00+00:00
Comoros,3847,146.0,3681,20,,165.0,,,885122.0,2,0.0,6,-4,2021-05-06 00:50:00+00:00
Guinea-Bissau,3738,67.0,3373,298,9.0,33.0,64038.0,31908.0,2006939.0,2,0.0,46,-44,2021-05-06 00:50:00+00:00
Eritrea,3707,12.0,3538,157,,3.0,23693.0,6604.0,3587661.0,34,0.0,42,-8,2021-05-06 00:50:00+00:00
Vietnam,3022,35.0,2560,427,,0.4,2598753.0,26497.0,98075681.0,37,0.0,0,37,2021-05-06 00:50:00+00:00
Liechtenstein,2956,57.0,2839,60,7.0,1491.0,39109.0,1023260.0,38220.0,8,0.0,9,-1,2021-05-06 00:50:00+00:00
Timor-Leste,2786,4.0,1368,1414,,3.0,69967.0,52234.0,1339503.0,262,0.0,103,159,2021-05-06 00:50:00+00:00
New Zealand,2629,26.0,2578,25,,5.0,2037349.0,407299.0,5002100.0,6,0.0,5,1,2021-05-06 00:50:00+00:00
Monaco,2471,32.0,2393,46,1.0,811.0,51953.0,1316065.0,39476.0,6,0.0,13,-7,2021-05-06 00:50:00+00:00
Bermuda,2427,30.0,1980,417,16.0,483.0,242886.0,3912216.0,62084.0,5,0.0,14,-9,2021-05-06 00:50:00+00:00
Turks and Caicos,2400,17.0,2343,40,2.0,434.0,59846.0,1528360.0,39157.0,7,0.0,0,7,2021-05-06 00:50:00+00:00
Sao Tome and Principe,2314,35.0,2257,22,,157.0,12999.0,58404.0,222572.0,4,0.0,13,-9,2021-05-06 00:50:00+00:00
Sint Maarten,2243,27.0,2193,23,1.0,624.0,26359.0,608964.0,43285.0,3,0.0,4,-1,2021-05-06 00:50:00+00:00
Liberia,2113,85.0,1959,69,2.0,16.0,97399.0,18886.0,5157199.0,3,0.0,7,-4,2021-05-06 00:50:00+00:00
St. Vincent Grenadines,1882,11.0,1731,140,2.0,99.0,45375.0,407913.0,111237.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Saint Martin,1745,12.0,1399,334,7.0,306.0,27588.0,703435.0,39219.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Isle of Man,1590,29.0,1549,12,1.0,340.0,44761.0,524060.0,85412.0,0,0.0,1,-1,2021-05-06 00:50:00+00:00
Caribbean Netherlands,1567,16.0,1532,19,,605.0,10040.0,379900.0,26428.0,7,0.0,0,7,2021-05-06 00:50:00+00:00
Antigua and Barbuda,1232,32.0,1014,186,1.0,325.0,16700.0,169351.0,98612.0,0,0.0,0,0,2021-05-06 00:50:00+00:00
Mauritius,1216,17.0,1111,88,,13.0,358675.0,281634.0,1273548.0,2,0.0,0,2,2021-05-06 00:50:00+00:00
