Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Sweden,1055173,14351.0,908965,131857,273.0,1413.0,9481745.0,933728.0,10154718.0,18047,76.0,11720,6251,2021-05-20 12:30:00+00:00
Belgium,1038514,24768.0,922277,91469,589.0,2129.0,13421361.0,1153626.0,11634063.0,6591,59.0,11625,-5093,2021-05-20 12:30:00+00:00
Pakistan,890391,19987.0,804122,66282,4517.0,89.0,12603469.0,56102.0,224653004.0,10029,370.0,11600,-1941,2021-05-20 12:30:00+00:00
Portugal,843278,17013.0,804176,22089,56.0,1673.0,11271353.0,1108244.0,10170462.0,897,4.0,985,-92,2021-05-20 12:30:00+00:00
Israel,839221,6395.0,832232,594,58.0,695.0,14487253.0,1575114.0,9197590.0,62,6.0,139,-83,2021-05-20 12:30:00+00:00
Hungary,800368,29380.0,655959,115029,212.0,3048.0,5687117.0,590030.0,9638698.0,1795,167.0,24983,-23355,2021-05-20 12:30:00+00:00
Bangladesh,785194,12284.0,727510,45400,1128.0,74.0,5774883.0,34761.0,166132540.0,4337,103.0,4416,-182,2021-05-20 12:30:00+00:00
Jordan,727612,9314.0,710445,7853,729.0,905.0,7034669.0,683493.0,10292227.0,2354,38.0,0,2316,2021-05-20 12:30:00+00:00
Serbia,708328,6725.0,682847,18756,80.0,772.0,4041471.0,464201.0,8706292.0,1295,29.0,3591,-2325,2021-05-20 12:30:00+00:00
Japan,698254,11940.0,615324,70990,1288.0,95.0,13458167.0,106697.0,126134642.0,15079,432.0,20147,-5500,2021-05-20 12:30:00+00:00
Switzerland,686152,10758.0,628724,46670,161.0,1235.0,7421613.0,852047.0,8710337.0,3992,14.0,7029,-3051,2021-05-20 12:30:00+00:00
Austria,639616,10527.0,619756,9333,252.0,1163.0,37626034.0,4156812.0,9051656.0,2043,47.0,2449,-453,2021-05-20 12:30:00+00:00
UAE,551430,1642.0,531459,18329,,164.0,47758765.0,4778057.0,9995437.0,4019,9.0,3940,70,2021-05-20 12:30:00+00:00
Lebanon,537043,7651.0,503774,25618,292.0,1125.0,4241656.0,623915.0,6798451.0,1089,20.0,2902,-1833,2021-05-20 12:30:00+00:00
Morocco,515758,9106.0,504210,2442,106.0,244.0,6406161.0,171769.0,37295133.0,735,2.0,727,6,2021-05-20 12:30:00+00:00
Malaysia,492302,2099.0,440032,50171,587.0,64.0,10876983.0,332320.0,32730407.0,17746,152.0,10929,6665,2021-05-20 12:30:00+00:00
Nepal,488645,5847.0,366946,115852,,198.0,2855793.0,96491.0,29596521.0,24427,632.0,21423,2372,2021-05-20 12:30:00+00:00
Saudi Arabia,436239,7201.0,420671,8367,1372.0,204.0,18194963.0,515586.0,35289873.0,2259,27.0,1757,475,2021-05-20 12:30:00+00:00
Bulgaria,415687,17416.0,369781,28490,460.0,2523.0,2709565.0,392565.0,6902215.0,818,73.0,5099,-4354,2021-05-20 12:30:00+00:00
Ecuador,412907,19979.0,354499,38429,584.0,1118.0,1380547.0,77219.0,17878294.0,2037,193.0,0,1844,2021-05-20 12:30:00+00:00
Slovakia,388138,12262.0,372055,3821,171.0,2245.0,2778680.0,508732.0,5461974.0,479,24.0,1065,-610,2021-05-20 12:30:00+00:00
Greece,383558,11587.0,340612,31359,642.0,1116.0,9003208.0,867521.0,10378085.0,5073,116.0,0,4957,2021-05-20 12:30:00+00:00
Belarus,381546,2742.0,371666,7138,,290.0,6154084.0,651462.0,9446581.0,4014,31.0,3826,157,2021-05-20 12:30:00+00:00
Panama,372221,6305.0,360254,5662,105.0,1441.0,2548227.0,582532.0,4374396.0,1076,8.0,773,295,2021-05-20 12:30:00+00:00
Kazakhstan,366481,4124.0,327026,35331,221.0,217.0,10989671.0,579192.0,18974127.0,6288,51.0,9285,-3048,2021-05-20 12:30:00+00:00
Croatia,352692,7828.0,339780,5084,148.0,1917.0,1953059.0,478351.0,4082899.0,2186,90.0,2305,-209,2021-05-20 12:30:00+00:00
Bolivia,340207,13693.0,276549,49965,200.0,1159.0,1342772.0,113670.0,11812907.0,7640,176.0,4859,2605,2021-05-20 12:30:00+00:00
Georgia,334705,4540.0,315254,14911,,1140.0,4679242.0,1174978.0,3982409.0,3826,71.0,4395,-640,2021-05-20 12:30:00+00:00
Azerbaijan,331040,4814.0,317609,8617,,471.0,3414614.0,334125.0,10219584.0,771,22.0,2194,-1445,2021-05-20 12:30:00+00:00
Tunisia,329925,12032.0,291515,26378,445.0,1009.0,1403153.0,117641.0,11927375.0,2452,133.0,2580,-261,2021-05-20 12:30:00+00:00
Paraguay,321032,7914.0,266328,46790,569.0,1098.0,1212383.0,168164.0,7209542.0,5485,222.0,3992,1271,2021-05-20 12:30:00+00:00
Palestine,304532,3448.0,295643,5441,59.0,662.0,1795993.0,345035.0,5205251.0,458,11.0,1835,-1388,2021-05-20 12:30:00+00:00
Kuwait,294693,1703.0,280940,12050,185.0,394.0,2487024.0,574897.0,4326035.0,2203,7.0,2116,80,2021-05-20 12:30:00+00:00
Costa Rica,293820,3696.0,225950,64174,517.0,720.0,1134165.0,220868.0,5135044.0,5194,71.0,1596,3527,2021-05-20 12:30:00+00:00
Dominican Republic,279565,3597.0,234785,41183,306.0,329.0,1491612.0,136300.0,10943590.0,1646,8.0,687,951,2021-05-20 12:30:00+00:00
Denmark,270557,2506.0,254739,13312,22.0,431.0,49209574.0,8469547.0,5810178.0,3218,3.0,3074,141,2021-05-20 12:30:00+00:00
Lithuania,268684,4155.0,244352,20177,165.0,1545.0,3176724.0,1181525.0,2688665.0,2621,43.0,4273,-1695,2021-05-20 12:30:00+00:00
Ethiopia,267597,4038.0,222560,40999,524.0,34.0,2666416.0,22701.0,117455676.0,951,30.0,1918,-997,2021-05-20 12:30:00+00:00
Ireland,256893,4941.0,238970,12982,38.0,991.0,4729538.0,948510.0,4986281.0,861,0.0,673,188,2021-05-20 12:30:00+00:00
Moldova,254213,6053.0,245510,2650,124.0,1504.0,1059810.0,263262.0,4025687.0,259,19.0,479,-239,2021-05-20 12:30:00+00:00
Slovenia,250811,4345.0,240211,6255,111.0,2090.0,1244800.0,598695.0,2079190.0,1387,18.0,2581,-1212,2021-05-20 12:30:00+00:00
Uruguay,249365,3638.0,216589,29138,492.0,1044.0,2044626.0,586805.0,3484339.0,6459,117.0,4538,1804,2021-05-20 12:30:00+00:00
Egypt,249238,14498.0,183696,51044,90.0,139.0,2715258.0,26101.0,104027039.0,2329,110.0,1672,547,2021-05-20 12:30:00+00:00
Guatemala,243833,7928.0,224185,11720,5.0,435.0,1360587.0,74732.0,18206234.0,2305,35.0,2136,134,2021-05-20 12:30:00+00:00
Honduras,229211,6051.0,83123,140037,536.0,603.0,687858.0,68492.0,10042894.0,2492,91.0,521,1880,2021-05-20 12:30:00+00:00
Armenia,221559,4364.0,209980,7215,,1470.0,1050075.0,353784.0,2968126.0,632,31.0,1081,-480,2021-05-20 12:30:00+00:00
Venezuela,218814,2446.0,202625,13743,316.0,86.0,3359014.0,118422.0,28364814.0,2399,35.0,2244,120,2021-05-20 12:30:00+00:00
Qatar,214150,538.0,209251,4361,181.0,192.0,1981339.0,705654.0,2807805.0,665,6.0,1455,-796,2021-05-20 12:30:00+00:00
Oman,207805,2228.0,192198,13379,252.0,427.0,1550000.0,296920.0,5220257.0,1508,22.0,1133,353,2021-05-20 12:30:00+00:00
Bahrain,206878,773.0,188496,17609,197.0,441.0,4412989.0,2517177.0,1753150.0,4322,21.0,2877,1424,2021-05-20 12:30:00+00:00
Bosnia and Herzegovina,203018,9096.0,171332,22590,,2788.0,954240.0,292462.0,3262788.0,528,45.0,1877,-1394,2021-05-20 12:30:00+00:00
Libya,182350,3097.0,169070,10183,,445.0,992938.0,142799.0,6953379.0,636,5.0,692,-61,2021-05-20 12:30:00+00:00
Kenya,166382,3035.0,114235,49112,108.0,55.0,1756846.0,32054.0,54808842.0,845,22.0,361,462,2021-05-20 12:30:00+00:00
Nigeria,165852,2067.0,156456,7329,11.0,10.0,2002653.0,9509.0,210610797.0,74,0.0,41,33,2021-05-20 12:30:00+00:00
North Macedonia,154891,5249.0,146499,3143,25.0,2520.0,763451.0,366463.0,2083299.0,166,19.0,456,-309,2021-05-20 12:30:00+00:00
Sri Lanka,151343,1051.0,122367,27925,,49.0,3075321.0,143089.0,21492357.0,6141,70.0,2738,3333,2021-05-20 12:30:00+00:00
Myanmar,143159,3216.0,132136,7807,,59.0,2606374.0,47622.0,54730948.0,62,3.0,13,46,2021-05-20 12:30:00+00:00
S. Korea,134117,1916.0,123659,8542,151.0,37.0,9447358.0,184130.0,51308098.0,1299,12.0,1028,259,2021-05-20 12:30:00+00:00
Albania,132095,2438.0,127240,2417,18.0,848.0,680210.0,236593.0,2875024.0,63,3.0,1821,-1761,2021-05-20 12:30:00+00:00
Latvia,129794,2301.0,118750,8743,74.0,1232.0,2544385.0,1362272.0,1867751.0,1669,32.0,951,686,2021-05-20 12:30:00+00:00
Cuba,128094,834.0,120282,6978,128.0,74.0,4060526.0,358687.0,11320516.0,2583,20.0,2533,30,2021-05-20 12:30:00+00:00
Estonia,128084,1235.0,119799,7050,31.0,930.0,1379721.0,1039477.0,1327322.0,878,12.0,1027,-161,2021-05-20 12:30:00+00:00
Algeria,125896,3395.0,87746,34755,19.0,76.0,230861.0,5183.0,44545644.0,411,14.0,270,127,2021-05-20 12:30:00+00:00
Norway,120292,781.0,88952,30559,24.0,143.0,5507549.0,1008976.0,5458551.0,792,7.0,0,785,2021-05-20 12:30:00+00:00
Thailand,119585,703.0,76636,42246,1228.0,10.0,8124896.0,116146.0,69954374.0,8503,89.0,9436,-1022,2021-05-20 12:30:00+00:00
Kyrgyzstan,101580,1729.0,94803,5048,86.0,261.0,1076421.0,162634.0,6618667.0,848,18.0,917,-87,2021-05-20 12:30:00+00:00
Montenegro,99031,1566.0,96226,1239,60.0,2493.0,398604.0,634582.0,628136.0,133,4.0,227,-98,2021-05-20 12:30:00+00:00
Uzbekistan,97543,676.0,93071,3796,23.0,20.0,1377915.0,40652.0,33895215.0,650,6.0,768,-124,2021-05-20 12:30:00+00:00
Ghana,93456,783.0,91348,1325,8.0,25.0,1130406.0,35726.0,31641347.0,123,0.0,96,27,2021-05-20 12:30:00+00:00
Zambia,92630,1263.0,90919,448,40.0,67.0,1485412.0,78869.0,18834005.0,170,2.0,57,111,2021-05-20 12:30:00+00:00
Finland,90946,929.0,46000,44017,26.0,167.0,4833711.0,871204.0,5548310.0,697,-4.0,0,701,2021-05-20 12:30:00+00:00
China,90920,4636.0,85990,294,5.0,3.0,160000000.0,111163.0,1439323776.0,26,0.0,27,-1,2021-05-20 12:30:00+00:00
Cameroon,77429,1189.0,70497,5743,385.0,44.0,1518411.0,55980.0,27124116.0,2483,37.0,0,2446,2021-05-20 12:30:00+00:00
Cyprus,71533,348.0,39061,32124,49.0,286.0,6033252.0,4965247.0,1215096.0,302,1.0,0,301,2021-05-20 12:30:00+00:00
El Salvador,71479,2202.0,66903,2374,22.0,338.0,956458.0,146808.0,6515034.0,0,11.0,0,-11,2021-05-20 12:30:00+00:00
Mozambique,70509,828.0,68777,904,21.0,26.0,540123.0,16868.0,32020877.0,46,0.0,46,0,2021-05-20 12:30:00+00:00
Luxembourg,69398,808.0,66803,1787,21.0,1273.0,2797577.0,4406209.0,634917.0,333,0.0,620,-287,2021-05-20 12:30:00+00:00
Afghanistan,65080,2782.0,55687,6611,1124.0,70.0,440122.0,11087.0,39696196.0,1261,31.0,677,553,2021-05-20 12:30:00+00:00
Singapore,61730,31.0,61183,516,5.0,5.0,11064019.0,1878174.0,5890838.0,117,0.0,60,57,2021-05-20 12:30:00+00:00
Namibia,51827,739.0,48531,2557,49.0,286.0,414769.0,160684.0,2581269.0,437,16.0,176,245,2021-05-20 12:30:00+00:00
Botswana,50800,774.0,47477,2549,1.0,323.0,1105082.0,461750.0,2393247.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Mongolia,50618,235.0,44391,5992,99.0,71.0,2858085.0,859670.0,3324631.0,1443,21.0,2547,-1125,2021-05-20 12:30:00+00:00
Maldives,48608,112.0,29644,18852,90.0,204.0,806165.0,1468700.0,548897.0,2652,11.0,795,1846,2021-05-20 12:30:00+00:00
Jamaica,47572,892.0,23530,23150,16.0,300.0,359103.0,120806.0,2972554.0,176,29.0,249,-102,2021-05-20 12:30:00+00:00
Ivory Coast,46777,298.0,46217,262,,11.0,619741.0,22996.0,26949915.0,116,0.0,102,14,2021-05-20 12:30:00+00:00
Uganda,43094,350.0,42429,315,24.0,7.0,1066651.0,22694.0,47002099.0,235,3.0,0,232,2021-05-20 12:30:00+00:00
Senegal,40961,1128.0,39672,161,7.0,66.0,502637.0,29343.0,17129853.0,89,1.0,75,13,2021-05-20 12:30:00+00:00
Madagascar,40519,783.0,38679,1057,256.0,28.0,197196.0,6965.0,28313799.0,315,12.0,734,-431,2021-05-20 12:30:00+00:00
Zimbabwe,38612,1583.0,36416,613,12.0,105.0,453058.0,30098.0,15052944.0,40,1.0,67,-28,2021-05-20 12:30:00+00:00
Sudan,34272,2446.0,27949,3877,,55.0,232965.0,5206.0,44745683.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Malawi,34238,1153.0,32246,839,11.0,59.0,240114.0,12274.0,19562387.0,22,0.0,5,17,2021-05-20 12:30:00+00:00
Angola,31438,696.0,26458,4284,20.0,21.0,534728.0,15840.0,33758950.0,651,19.0,463,169,2021-05-20 12:30:00+00:00
DRC,30708,776.0,26603,3329,,8.0,156038.0,1697.0,91939459.0,99,0.0,0,99,2021-05-20 12:30:00+00:00
Malta,30491,417.0,29974,100,,942.0,904600.0,2043924.0,442580.0,7,0.0,54,-47,2021-05-20 12:30:00+00:00
Australia,29994,910.0,28952,132,1.0,35.0,17695097.0,686922.0,25759982.0,11,0.0,52,-41,2021-05-20 12:30:00+00:00
Cabo Verde,28699,253.0,25816,2630,23.0,451.0,158645.0,282640.0,561297.0,418,2.0,384,32,2021-05-20 12:30:00+00:00
Rwanda,26424,348.0,24808,1268,1.0,26.0,1385943.0,104732.0,13233195.0,209,3.0,44,162,2021-05-20 12:30:00+00:00
Gabon,24039,147.0,20759,3133,20.0,65.0,779364.0,343073.0,2271714.0,130,2.0,203,-75,2021-05-20 12:30:00+00:00
Syria,23884,1714.0,21460,710,,96.0,103566.0,5795.0,17872769.0,96,9.0,387,-300,2021-05-20 12:30:00+00:00
Cambodia,23697,164.0,15700,7833,,10.0,1097724.0,64869.0,16922225.0,1153,10.0,2694,-1551,2021-05-20 12:30:00+00:00
Réunion,23566,176.0,21709,1681,31.0,195.0,102720.0,114015.0,900937.0,922,7.0,106,809,2021-05-20 12:30:00+00:00
Guinea,22879,153.0,20547,2179,24.0,11.0,446006.0,33174.0,13444275.0,49,1.0,126,-78,2021-05-20 12:30:00+00:00
French Guiana,22382,110.0,9995,12277,25.0,360.0,243075.0,795783.0,305454.0,537,1.0,0,536,2021-05-20 12:30:00+00:00
Mayotte,20176,171.0,2964,17041,6.0,614.0,176919.0,635081.0,278577.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Mauritania,18957,457.0,18197,303,14.0,96.0,252970.0,53183.0,4756557.0,99,0.0,64,35,2021-05-20 12:30:00+00:00
French Polynesia,18835,141.0,18661,33,1.0,499.0,26355.0,93346.0,282338.0,19,0.0,5,14,2021-05-20 12:30:00+00:00
Eswatini,18530,672.0,17808,50,3.0,574.0,202579.0,173037.0,1170728.0,7,0.0,5,2,2021-05-20 12:30:00+00:00
Trinidad and Tobago,17669,331.0,10689,6649,15.0,236.0,160927.0,114663.0,1403482.0,1120,37.0,319,764,2021-05-20 12:30:00+00:00
Guadeloupe,16530,221.0,2250,14059,29.0,552.0,201479.0,503466.0,400184.0,513,0.0,8,505,2021-05-20 12:30:00+00:00
Guyana,15607,349.0,13359,1899,16.0,442.0,140168.0,177451.0,789896.0,255,5.0,274,-24,2021-05-20 12:30:00+00:00
Papua New Guinea,14910,154.0,13801,955,,17.0,110286.0,12125.0,9095647.0,1203,18.0,2767,-1582,2021-05-20 12:30:00+00:00
Somalia,14575,762.0,6579,7234,,47.0,123568.0,7590.0,16280830.0,89,9.0,254,-174,2021-05-20 12:30:00+00:00
Mali,14221,512.0,9347,4362,,25.0,286284.0,13790.0,20760551.0,27,1.0,57,-31,2021-05-20 12:30:00+00:00
Haiti,13598,276.0,12463,859,,24.0,60085.0,5214.0,11524703.0,138,5.0,28,105,2021-05-20 12:30:00+00:00
Andorra,13569,127.0,13234,208,12.0,1641.0,193595.0,2502068.0,77374.0,14,0.0,23,-9,2021-05-20 12:30:00+00:00
Burkina Faso,13407,165.0,13220,22,,8.0,184886.0,8638.0,21404414.0,10,1.0,21,-12,2021-05-20 12:30:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9725272.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Togo,13299,125.0,12013,1161,,15.0,325211.0,38493.0,8448606.0,20,0.0,112,-92,2021-05-20 12:30:00+00:00
Belize,12753,323.0,12346,84,1.0,800.0,127298.0,315125.0,403960.0,11,0.0,4,7,2021-05-20 12:30:00+00:00
Suriname,12409,239.0,10507,1663,32.0,404.0,56997.0,96400.0,591257.0,302,9.0,182,111,2021-05-20 12:30:00+00:00
Curaçao,12262,121.0,12080,61,18.0,735.0,105407.0,640056.0,164684.0,6,1.0,11,-6,2021-05-20 12:30:00+00:00
Martinique,11866,93.0,98,11675,10.0,248.0,174717.0,465902.0,375008.0,130,3.0,0,127,2021-05-20 12:30:00+00:00
Hong Kong,11829,210.0,11542,77,2.0,28.0,14841321.0,1965605.0,7550510.0,3,0.0,11,-8,2021-05-20 12:30:00+00:00
Congo,11476,150.0,8208,3118,,27.0,141948.0,25182.0,5636956.0,133,2.0,0,131,2021-05-20 12:30:00+00:00
Djibouti,11468,152.0,11290,26,,152.0,155147.0,155051.0,1000618.0,34,1.0,24,9,2021-05-20 12:30:00+00:00
Bahamas,11321,221.0,10154,946,8.0,557.0,93687.0,236256.0,396549.0,96,0.0,74,22,2021-05-20 12:30:00+00:00
Aruba,10879,105.0,10704,70,14.0,980.0,159439.0,1487790.0,107165.0,22,0.0,32,-10,2021-05-20 12:30:00+00:00
Lesotho,10806,320.0,6427,4059,,148.0,90408.0,41910.0,2157196.0,16,0.0,0,16,2021-05-20 12:30:00+00:00
South Sudan,10652,115.0,10462,75,,10.0,159088.0,14067.0,11309091.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Seychelles,9764,35.0,7826,1903,,354.0,21504.0,217469.0,98883.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Benin,8025,101.0,7893,31,35.0,8.0,604310.0,48731.0,12400949.0,30,0.0,241,-211,2021-05-20 12:30:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85344.0,1443206.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Nicaragua,7193,185.0,4225,2783,,28.0,,,6693835.0,107,1.0,0,106,2021-05-20 12:30:00+00:00
CAR,7010,96.0,5112,1802,2.0,20.0,40907.0,8343.0,4903446.0,144,1.0,0,143,2021-05-20 12:30:00+00:00
Yemen,6593,1298.0,3120,2175,23.0,43.0,50787.0,1671.0,30401395.0,25,4.0,78,-57,2021-05-20 12:30:00+00:00
Iceland,6551,29.0,6470,52,55.0,85.0,635858.0,1852771.0,343193.0,3,0.0,14,-11,2021-05-20 12:30:00+00:00
Gambia,5966,175.0,5717,74,3.0,71.0,76379.0,30848.0,2476013.0,9,0.0,16,-7,2021-05-20 12:30:00+00:00
Niger,5356,192.0,5008,156,2.0,8.0,103758.0,4155.0,24970329.0,17,0.0,33,-16,2021-05-20 12:30:00+00:00
Timor-Leste,5121,11.0,2716,2394,,8.0,88932.0,66344.0,1340465.0,532,1.0,310,221,2021-05-20 12:30:00+00:00
San Marino,5087,90.0,4974,23,4.0,2648.0,64241.0,1889775.0,33994.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Chad,4914,173.0,4711,30,,10.0,117348.0,6969.0,16837771.0,10,0.0,20,-10,2021-05-20 12:30:00+00:00
Saint Lucia,4906,77.0,4581,248,2.0,418.0,43679.0,236915.0,184366.0,88,1.0,60,27,2021-05-20 12:30:00+00:00
Vietnam,4809,39.0,2687,2083,,0.4,3091540.0,31511.0,98109148.0,450,2.0,19,429,2021-05-20 12:30:00+00:00
Burundi,4382,6.0,773,3603,,0.5,279132.0,22879.0,12200151.0,35,0.0,0,35,2021-05-20 12:30:00+00:00
Gibraltar,4286,94.0,4192,0,,2791.0,245473.0,7287958.0,33682.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Sierra Leone,4107,79.0,3104,924,,10.0,153257.0,18876.0,8119169.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Channel Islands,4059,86.0,3956,17,,491.0,454413.0,2592601.0,175273.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Barbados,3975,47.0,3922,6,,163.0,163940.0,569859.0,287685.0,7,1.0,0,6,2021-05-20 12:30:00+00:00
Eritrea,3887,14.0,3700,173,,4.0,23693.0,6601.0,3589539.0,19,0.0,24,-5,2021-05-20 12:30:00+00:00
Comoros,3864,146.0,3708,10,,165.0,,,885832.0,1,0.0,9,-8,2021-05-20 12:30:00+00:00
Guinea-Bissau,3746,68.0,3438,240,9.0,34.0,65627.0,32671.0,2008723.0,0,1.0,0,-1,2021-05-20 12:30:00+00:00
Liechtenstein,2993,58.0,2906,29,3.0,1517.0,39109.0,1023153.0,38224.0,3,0.0,19,-16,2021-05-20 12:30:00+00:00
Taiwan,2825,15.0,1133,1677,,0.6,610865.0,25608.0,23854782.0,808,3.0,10,795,2021-05-20 12:30:00+00:00
New Zealand,2659,26.0,2609,24,,5.0,2095421.0,418908.0,5002100.0,6,0.0,1,5,2021-05-20 12:30:00+00:00
Monaco,2497,32.0,2450,15,1.0,810.0,51953.0,1315699.0,39487.0,3,0.0,4,-1,2021-05-20 12:30:00+00:00
Bermuda,2479,32.0,2311,136,7.0,516.0,257772.0,4152590.0,62075.0,2,0.0,27,-25,2021-05-20 12:30:00+00:00
Turks and Caicos,2407,17.0,2379,11,2.0,434.0,65926.0,1682773.0,39177.0,3,0.0,14,-11,2021-05-20 12:30:00+00:00
Sao Tome and Principe,2334,35.0,2278,21,,157.0,13418.0,60244.0,222728.0,4,0.0,3,1,2021-05-20 12:30:00+00:00
Sint Maarten,2326,27.0,2236,63,2.0,623.0,28642.0,661417.0,43304.0,34,0.0,7,27,2021-05-20 12:30:00+00:00
Liberia,2142,85.0,2022,35,2.0,16.0,102186.0,19797.0,5161759.0,28,0.0,60,-32,2021-05-20 12:30:00+00:00
St. Vincent Grenadines,1954,12.0,1786,156,2.0,108.0,47661.0,428410.0,111251.0,17,0.0,14,3,2021-05-20 12:30:00+00:00
Saint Martin,1773,12.0,1399,362,7.0,306.0,27588.0,702969.0,39245.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
Laos,1737,2.0,708,1027,,0.3,227269.0,30844.0,7368283.0,99,0.0,126,-27,2021-05-20 12:30:00+00:00
Caribbean Netherlands,1605,17.0,1570,18,,643.0,8550.0,323410.0,26437.0,6,0.0,6,0,2021-05-20 12:30:00+00:00
Isle of Man,1591,29.0,1558,4,1.0,339.0,44761.0,523956.0,85429.0,0,0.0,0,0,2021-05-20 12:30:00+00:00
